Q1,Q2,Q3,Q4
8,8,8,8
0,0,0,0
20,20,20,20
-18,-18,-18,-18
40,40,40,40
89,89,89,89
-35,-35,-35,-35
-14,-14,-14,-14
-20,-20,-20,-20
20,20,20,20
3,3,3,3
-9,-9,-9,-9
-6,-6,-6,-6
-26,-26,-26,-26
-21,-21,-21,-21
-18,-18,-18,-18
-13,-13,-13,-13
-17,-17,-17,-17
-11,-11,-11,-11
-8,-8,-8,-8
-20,-20,-20,-20
-33,-33,-33,-33
-27,-27,-27,-27
-31,-31,-31,-31
-14,-14,-14,-14
-15,-15,-15,-15
-8,-8,-8,-8
6,6,6,6
-8,-8,-8,-8
-24,-24,-24,-24
-12,-12,-12,-12
-1,-1,-1,-1
7,7,7,7
11,11,11,11
2,2,2,2
7,7,7,7
10,10,10,10
6,6,6,6
4,4,4,4
5,5,5,5
-3,-3,-3,-3
-8,-8,-8,-8
-6,-6,-6,-6
-12,-12,-12,-12
-16,-16,-16,-16
-25,-25,-25,-25
-10,-10,-10,-10
-1,-1,-1,-1
-3,-3,-3,-3
-2,-2,-2,-2
-11,-11,-11,-11
-11,-11,-11,-11
-11,-11,-11,-11
-26,-26,-26,-26
-24,-24,-24,-24
-1,-1,-1,-1
-4,-4,-4,-4
-11,-11,-11,-11
-11,-11,-11,-11
-10,-10,-10,-10
-12,-12,-12,-12
-8,-8,-8,-8
0,0,0,0
-13,-13,-13,-13
-16,-16,-16,-16
-10,-10,-10,-10
1,1,1,1
6,6,6,6
7,7,7,7
10,10,10,10
28,28,28,28
31,31,31,31
7,7,7,7
-6,-6,-6,-6
-10,-10,-10,-10
-2,-2,-2,-2
-17,-17,-17,-17
-29,-29,-29,-29
-14,-14,-14,-14
11,11,11,11
17,17,17,17
-7,-7,-7,-7
-16,-16,-16,-16
-5,-5,-5,-5
0,0,0,0
0,0,0,0
-16,-16,-16,-16
-17,-17,-17,-17
1,1,1,1
-1,-1,-1,-1
-8,-8,-8,-8
-17,-17,-17,-17
-6,-6,-6,-6
4,4,4,4
2,2,2,2
3,3,3,3
1,1,1,1
2,2,2,2
-6,-6,-6,-6
-14,-14,-14,-14
-13,-13,-13,-13
-15,-15,-15,-15
-10,-10,-10,-10
-7,-7,-7,-7
-5,-5,-5,-5
-6,-6,-6,-6
5,5,5,5
36,36,36,36
23,23,23,23
11,11,11,11
12,12,12,12
-6,-6,-6,-6
-4,-4,-4,-4
2,2,2,2
-8,-8,-8,-8
-14,-14,-14,-14
-13,-13,-13,-13
2,2,2,2
2,2,2,2
-10,-10,-10,-10
-10,-10,-10,-10
-17,-17,-17,-17
-20,-20,-20,-20
-10,-10,-10,-10
-15,-15,-15,-15
-23,-23,-23,-23
-16,-16,-16,-16
-4,-4,-4,-4
-14,-14,-14,-14
-13,-13,-13,-13
-2,-2,-2,-2
4,4,4,4
11,11,11,11
-6,-6,-6,-6
-16,-16,-16,-16
-7,-7,-7,-7
-10,-10,-10,-10
-7,-7,-7,-7
