Q1,Q2,Q3,Q4
10,2858,1926,14
28,3726,2811,15
20,3067,2985,10
71,1497,2932,1
-2,-36,2810,-2
-29,-735,2482,-15
16,-508,2079,-20
-14,55,1915,-10
-9,583,1818,-1
-18,796,1602,4
-11,407,1515,-2
-25,-429,1439,-9
-15,-959,1193,-10
-3,-996,936,-16
14,-1095,654,-29
11,-1311,164,-19
4,-1292,-715,-12
11,-865,-2014,-17
9,-321,-3090,-15
-6,429,-3217,-3
-13,1474,-2505,10
-11,2399,-1475,1
-12,2620,-751,2
-6,2329,-928,11
-4,2119,-1850,7
-8,2254,-2736,1
-17,2778,-3042,-11
-19,3454,-2490,-16
-22,3028,-1391,-13
-21,-2289,-397,-7
-20,-13662,309,-10
-11,-24441,721,-2
-21,-23996,918,6
-15,-9511,1073,9
-11,8778,1119,9
-24,17928,991,8
-31,13416,964,1
-37,194,1176,-9
-32,-11372,1494,1
-21,-12113,1959,8
-21,-2182,2503,9
-27,10211,2721,-6
-12,16277,2222,-15
-9,13436,1160,-3
-17,7523,236,0
-17,5928,-72,-8
-17,9876,8,10
-21,13752,31,-6
-35,11563,-14,-11
-19,2596,3,2
-15,-8622,-190,-11
-22,-15691,-764,8
-6,-14908,-1478,-2
-6,-7109,-1967,-19
-13,1903,-2088,-15
-21,5140,-1950,-11
-20,665,-1612,-10
-26,-7665,-1158,-18
-27,-13649,-747,-25
-18,-14123,-539,-16
-9,-10558,-643,-14
1,-5909,-843,-10
5,-2067,-831,2
12,470,-566,2
14,2482,-141,10
2,5491,318,8
3,9579,857,1
-5,12398,1489,1
-14,11243,1962,-8
-16,6205,1968,-15
-15,850,1510,-14
-15,-1089,968,3
-14,913,602,13
-4,4815,568,3
-12,7952,840,9
-15,7942,1181,20
-12,4112,1342,19
-6,-1769,1055,13
-11,-6665,404,18
-4,-8632,-253,16
-9,-8289,-742,9
-22,-7276,-1054,15
-13,-6403,-1172,19
-19,-5395,-1106,12
-21,-3760,-878,16
-20,-1552,-601,11
-19,471,-485,23
-5,1411,-563,26
-3,913,-841,24
-5,-614,-1212,27
3,-2068,-1336,4
12,-1918,-1016,3
29,666,-410,15
24,4574,150,19
7,7378,491,12
-5,7451,564,4
-4,5387,467,-13
-4,2490,338,-17
-4,-421,326,-18
-5,-2363,509,-15
-4,-2635,741,-10
-4,-1791,868,-15
-4,-1274,902,-18
-9,-1459,894,-17
-19,-1241,818,-16
-10,-215,628,-13
-17,706,246,-9
-16,616,-163,-15
4,-561,-415,-20
-3,-2335,-505,-21
-2,-3754,-446,-28
-14,-3515,-246,-25
-21,-1360,-80,-5
-13,1511,-144,-4
-18,3516,-342,-4
