Q1,Q2,Q3,Q4
103,103,103,103
154,154,154,154
141,141,141,141
138,138,138,138
79,79,79,79
93,93,93,93
115,115,115,115
124,124,124,124
114,114,114,114
155,155,155,155
122,122,122,122
104,104,104,104
152,152,152,152
87,87,87,87
98,98,98,98
98,98,98,98
59,59,59,59
26,26,26,26
-9,-9,-9,-9
0,0,0,0
25,25,25,25
33,33,33,33
49,49,49,49
36,36,36,36
28,28,28,28
14,14,14,14
-22,-22,-22,-22
1,1,1,1
-34,-34,-34,-34
-8,-8,-8,-8
8,8,8,8
9,9,9,9
32,32,32,32
81,81,81,81
120,120,120,120
84,84,84,84
94,94,94,94
61,61,61,61
46,46,46,46
84,84,84,84
128,128,128,128
165,165,165,165
166,166,166,166
148,148,148,148
138,138,138,138
109,109,109,109
73,73,73,73
70,70,70,70
64,64,64,64
58,58,58,58
31,31,31,31
61,61,61,61
69,69,69,69
48,48,48,48
72,72,72,72
50,50,50,50
92,92,92,92
101,101,101,101
84,84,84,84
107,107,107,107
141,141,141,141
169,169,169,169
150,150,150,150
150,150,150,150
124,124,124,124
135,135,135,135
184,184,184,184
195,195,195,195
216,216,216,216
215,215,215,215
219,219,219,219
151,151,151,151
95,95,95,95
69,69,69,69
34,34,34,34
10,10,10,10
6,6,6,6
5,5,5,5
-58,-58,-58,-58
-23,-23,-23,-23
-68,-68,-68,-68
-86,-86,-86,-86
-51,-51,-51,-51
-31,-31,-31,-31
-30,-30,-30,-30
-40,-40,-40,-40
-35,-35,-35,-35
-34,-34,-34,-34
-44,-44,-44,-44
-43,-43,-43,-43
-19,-19,-19,-19
-58,-58,-58,-58
-42,-42,-42,-42
-40,-40,-40,-40
-71,-71,-71,-71
-99,-99,-99,-99
-124,-124,-124,-124
-150,-150,-150,-150
-135,-135,-135,-135
-171,-171,-171,-171
-178,-178,-178,-178
-125,-125,-125,-125
-124,-124,-124,-124
-135,-135,-135,-135
-126,-126,-126,-126
-143,-143,-143,-143
-150,-150,-150,-150
-170,-170,-170,-170
-185,-185,-185,-185
-160,-160,-160,-160
-159,-159,-159,-159
-109,-109,-109,-109
-79,-79,-79,-79
-51,-51,-51,-51
-18,-18,-18,-18
-2,-2,-2,-2
-12,-12,-12,-12
19,19,19,19
28,28,28,28
26,26,26,26
18,18,18,18
-34,-34,-34,-34
-46,-46,-46,-46
-43,-43,-43,-43
-22,-22,-22,-22
23,23,23,23
67,67,67,67
65,65,65,65
51,51,51,51
91,91,91,91
107,107,107,107
80,80,80,80
111,111,111,111
80,80,80,80
63,63,63,63
53,53,53,53
88,88,88,88
85,85,85,85
75,75,75,75
97,97,97,97
76,76,76,76
92,92,92,92
73,73,73,73
85,85,85,85
98,98,98,98
101,101,101,101
74,74,74,74
82,82,82,82
91,91,91,91
100,100,100,100
116,116,116,116
72,72,72,72
90,90,90,90
100,100,100,100
82,82,82,82
112,112,112,112
123,123,123,123
138,138,138,138
145,145,145,145
138,138,138,138
126,126,126,126
158,158,158,158
167,167,167,167
208,208,208,208
260,260,260,260
240,240,240,240
187,187,187,187
199,199,199,199
198,198,198,198
150,150,150,150
149,149,149,149
132,132,132,132
165,165,165,165
182,182,182,182
200,200,200,200
166,166,166,166
205,205,205,205
241,241,241,241
212,212,212,212
237,237,237,237
243,243,243,243
234,234,234,234
251,251,251,251
262,262,262,262
264,264,264,264
263,263,263,263
262,262,262,262
271,271,271,271
269,269,269,269
288,288,288,288
272,272,272,272
258,258,258,258
265,265,265,265
220,220,220,220
199,199,199,199
223,223,223,223
234,234,234,234
209,209,209,209
220,220,220,220
265,265,265,265
279,279,279,279
300,300,300,300
328,328,328,328
350,350,350,350
359,359,359,359
350,350,350,350
257,257,257,257
250,250,250,250
266,266,266,266
267,267,267,267
238,238,238,238
190,190,190,190
179,179,179,179
138,138,138,138
104,104,104,104
56,56,56,56
4,4,4,4
-19,-19,-19,-19
-56,-56,-56,-56
-154,-154,-154,-154
-212,-212,-212,-212
-190,-190,-190,-190
-183,-183,-183,-183
-239,-239,-239,-239
-229,-229,-229,-229
-238,-238,-238,-238
-201,-201,-201,-201
-149,-149,-149,-149
-216,-216,-216,-216
-200,-200,-200,-200
-127,-127,-127,-127
-97,-97,-97,-97
-61,-61,-61,-61
-39,-39,-39,-39
-3,-3,-3,-3
56,56,56,56
1,1,1,1
17,17,17,17
50,50,50,50
23,23,23,23
16,16,16,16
41,41,41,41
30,30,30,30
22,22,22,22
33,33,33,33
-53,-53,-53,-53
-32,-32,-32,-32
-82,-82,-82,-82
-171,-171,-171,-171
-207,-207,-207,-207
-235,-235,-235,-235
-251,-251,-251,-251
-294,-294,-294,-294
-237,-237,-237,-237
-220,-220,-220,-220
-293,-293,-293,-293
-297,-297,-297,-297
-278,-278,-278,-278
-294,-294,-294,-294
-311,-311,-311,-311
-340,-340,-340,-340
-248,-248,-248,-248
-268,-268,-268,-268
-310,-310,-310,-310
-306,-306,-306,-306
-340,-340,-340,-340
-287,-287,-287,-287
-269,-269,-269,-269
-274,-274,-274,-274
-186,-186,-186,-186
-138,-138,-138,-138
-126,-126,-126,-126
-98,-98,-98,-98
-75,-75,-75,-75
-18,-18,-18,-18
-16,-16,-16,-16
67,67,67,67
122,122,122,122
113,113,113,113
131,131,131,131
207,207,207,207
200,200,200,200
220,220,220,220
207,207,207,207
135,135,135,135
117,117,117,117
55,55,55,55
99,99,99,99
118,118,118,118
93,93,93,93
43,43,43,43
2,2,2,2
27,27,27,27
29,29,29,29
46,46,46,46
58,58,58,58
-19,-19,-19,-19
8,8,8,8
45,45,45,45
86,86,86,86
113,113,113,113
96,96,96,96
140,140,140,140
139,139,139,139
189,189,189,189
230,230,230,230
221,221,221,221
253,253,253,253
248,248,248,248
191,191,191,191
174,174,174,174
205,205,205,205
144,144,144,144
71,71,71,71
62,62,62,62
52,52,52,52
-15,-15,-15,-15
-100,-100,-100,-100
-141,-141,-141,-141
-179,-179,-179,-179
-228,-228,-228,-228
-297,-297,-297,-297
-299,-299,-299,-299
-302,-302,-302,-302
-265,-265,-265,-265
-267,-267,-267,-267
-230,-230,-230,-230
-180,-180,-180,-180
-180,-180,-180,-180
-177,-177,-177,-177
-140,-140,-140,-140
-52,-52,-52,-52
-25,-25,-25,-25
3,3,3,3
31,31,31,31
67,67,67,67
38,38,38,38
52,52,52,52
18,18,18,18
31,31,31,31
56,56,56,56
22,22,22,22
39,39,39,39
17,17,17,17
-15,-15,-15,-15
-35,-35,-35,-35
-93,-93,-93,-93
-100,-100,-100,-100
-60,-60,-60,-60
-136,-136,-136,-136
-171,-171,-171,-171
-194,-194,-194,-194
-210,-210,-210,-210
-167,-167,-167,-167
-160,-160,-160,-160
-198,-198,-198,-198
-168,-168,-168,-168
-179,-179,-179,-179
-186,-186,-186,-186
-163,-163,-163,-163
-172,-172,-172,-172
-139,-139,-139,-139
-157,-157,-157,-157
-134,-134,-134,-134
-124,-124,-124,-124
-151,-151,-151,-151
-143,-143,-143,-143
-178,-178,-178,-178
-248,-248,-248,-248
-273,-273,-273,-273
-286,-286,-286,-286
-266,-266,-266,-266
-263,-263,-263,-263
-274,-274,-274,-274
-278,-278,-278,-278
-261,-261,-261,-261
-253,-253,-253,-253
-283,-283,-283,-283
-204,-204,-204,-204
-162,-162,-162,-162
-192,-192,-192,-192
-198,-198,-198,-198
-200,-200,-200,-200
-157,-157,-157,-157
-133,-133,-133,-133
-142,-142,-142,-142
-92,-92,-92,-92
-82,-82,-82,-82
-88,-88,-88,-88
-101,-101,-101,-101
-165,-165,-165,-165
-164,-164,-164,-164
-175,-175,-175,-175
-179,-179,-179,-179
-142,-142,-142,-142
-159,-159,-159,-159
-204,-204,-204,-204
-187,-187,-187,-187
-126,-126,-126,-126
-128,-128,-128,-128
-114,-114,-114,-114
-103,-103,-103,-103
-104,-104,-104,-104
-94,-94,-94,-94
-75,-75,-75,-75
-31,-31,-31,-31
22,22,22,22
56,56,56,56
96,96,96,96
97,97,97,97
114,114,114,114
205,205,205,205
232,232,232,232
255,255,255,255
232,232,232,232
230,230,230,230
260,260,260,260
263,263,263,263
219,219,219,219
235,235,235,235
261,261,261,261
268,268,268,268
274,274,274,274
246,246,246,246
242,242,242,242
284,284,284,284
270,270,270,270
210,210,210,210
213,213,213,213
202,202,202,202
203,203,203,203
197,197,197,197
212,212,212,212
197,197,197,197
151,151,151,151
123,123,123,123
153,153,153,153
188,188,188,188
245,245,245,245
289,289,289,289
239,239,239,239
284,284,284,284
355,355,355,355
352,352,352,352
327,327,327,327
275,275,275,275
275,275,275,275
278,278,278,278
295,295,295,295
310,310,310,310
368,368,368,368
370,370,370,370
344,344,344,344
345,345,345,345
300,300,300,300
300,300,300,300
259,259,259,259
207,207,207,207
212,212,212,212
211,211,211,211
141,141,141,141
163,163,163,163
139,139,139,139
117,117,117,117
166,166,166,166
177,177,177,177
134,134,134,134
90,90,90,90
95,95,95,95
93,93,93,93
77,77,77,77
85,85,85,85
108,108,108,108
149,149,149,149
181,181,181,181
200,200,200,200
166,166,166,166
151,151,151,151
221,221,221,221
263,263,263,263
336,336,336,336
279,279,279,279
239,239,239,239
271,271,271,271
302,302,302,302
322,322,322,322
293,293,293,293
266,266,266,266
257,257,257,257
217,217,217,217
205,205,205,205
193,193,193,193
159,159,159,159
