Q1,Q2,Q3,Q4
45,45,45,45
100,100,100,100
142,142,142,142
130,130,130,130
106,106,106,106
138,138,138,138
154,154,154,154
174,174,174,174
170,170,170,170
147,147,147,147
149,149,149,149
87,87,87,87
85,85,85,85
83,83,83,83
80,80,80,80
85,85,85,85
20,20,20,20
28,28,28,28
6,6,6,6
44,44,44,44
53,53,53,53
71,71,71,71
83,83,83,83
81,81,81,81
145,145,145,145
146,146,146,146
131,131,131,131
134,134,134,134
146,146,146,146
151,151,151,151
181,181,181,181
164,164,164,164
225,225,225,225
210,210,210,210
204,204,204,204
241,241,241,241
249,249,249,249
262,262,262,262
224,224,224,224
179,179,179,179
154,154,154,154
180,180,180,180
163,163,163,163
186,186,186,186
197,197,197,197
203,203,203,203
177,177,177,177
163,163,163,163
163,163,163,163
145,145,145,145
146,146,146,146
160,160,160,160
172,172,172,172
176,176,176,176
206,206,206,206
219,219,219,219
199,199,199,199
238,238,238,238
277,277,277,277
229,229,229,229
210,210,210,210
194,194,194,194
193,193,193,193
207,207,207,207
192,192,192,192
186,186,186,186
184,184,184,184
178,178,178,178
126,126,126,126
104,104,104,104
108,108,108,108
80,80,80,80
106,106,106,106
102,102,102,102
99,99,99,99
82,82,82,82
56,56,56,56
49,49,49,49
-7,-7,-7,-7
-49,-49,-49,-49
-36,-36,-36,-36
-30,-30,-30,-30
-25,-25,-25,-25
-22,-22,-22,-22
-37,-37,-37,-37
-22,-22,-22,-22
-39,-39,-39,-39
-57,-57,-57,-57
-37,-37,-37,-37
-60,-60,-60,-60
-71,-71,-71,-71
-107,-107,-107,-107
-106,-106,-106,-106
-76,-76,-76,-76
-35,-35,-35,-35
-41,-41,-41,-41
-84,-84,-84,-84
-91,-91,-91,-91
-142,-142,-142,-142
-143,-143,-143,-143
-128,-128,-128,-128
-107,-107,-107,-107
-144,-144,-144,-144
-175,-175,-175,-175
-168,-168,-168,-168
-166,-166,-166,-166
-154,-154,-154,-154
-169,-169,-169,-169
-164,-164,-164,-164
-169,-169,-169,-169
-189,-189,-189,-189
-196,-196,-196,-196
-168,-168,-168,-168
-178,-178,-178,-178
-171,-171,-171,-171
-117,-117,-117,-117
-104,-104,-104,-104
-100,-100,-100,-100
-113,-113,-113,-113
-86,-86,-86,-86
-71,-71,-71,-71
-87,-87,-87,-87
-125,-125,-125,-125
-154,-154,-154,-154
-163,-163,-163,-163
-169,-169,-169,-169
-129,-129,-129,-129
-117,-117,-117,-117
-114,-114,-114,-114
-137,-137,-137,-137
-166,-166,-166,-166
-167,-167,-167,-167
-137,-137,-137,-137
-158,-158,-158,-158
-158,-158,-158,-158
-131,-131,-131,-131
-140,-140,-140,-140
-137,-137,-137,-137
-163,-163,-163,-163
-176,-176,-176,-176
-140,-140,-140,-140
-115,-115,-115,-115
-114,-114,-114,-114
-116,-116,-116,-116
-99,-99,-99,-99
-85,-85,-85,-85
-82,-82,-82,-82
-39,-39,-39,-39
-33,-33,-33,-33
-15,-15,-15,-15
-21,-21,-21,-21
-30,-30,-30,-30
13,13,13,13
0,0,0,0
-3,-3,-3,-3
12,12,12,12
-2,-2,-2,-2
7,7,7,7
13,13,13,13
16,16,16,16
33,33,33,33
15,15,15,15
-17,-17,-17,-17
