Q1,Q2,Q3,Q4
-67,-67,-67,-67
-92,-92,-92,-92
-67,-67,-67,-67
-80,-80,-80,-80
-82,-82,-82,-82
-88,-88,-88,-88
-91,-91,-91,-91
-52,-52,-52,-52
-54,-54,-54,-54
-73,-73,-73,-73
-65,-65,-65,-65
-73,-73,-73,-73
-93,-93,-93,-93
-91,-91,-91,-91
-115,-115,-115,-115
-70,-70,-70,-70
-50,-50,-50,-50
-56,-56,-56,-56
-39,-39,-39,-39
-21,-21,-21,-21
-10,-10,-10,-10
-33,-33,-33,-33
-13,-13,-13,-13
-29,-29,-29,-29
-22,-22,-22,-22
-5,-5,-5,-5
-5,-5,-5,-5
21,21,21,21
17,17,17,17
0,0,0,0
-16,-16,-16,-16
-35,-35,-35,-35
-17,-17,-17,-17
9,9,9,9
25,25,25,25
53,53,53,53
64,64,64,64
42,42,42,42
44,44,44,44
48,48,48,48
35,35,35,35
46,46,46,46
70,70,70,70
68,68,68,68
74,74,74,74
97,97,97,97
69,69,69,69
59,59,59,59
68,68,68,68
77,77,77,77
87,87,87,87
52,52,52,52
39,39,39,39
70,70,70,70
63,63,63,63
52,52,52,52
43,43,43,43
29,29,29,29
51,51,51,51
84,84,84,84
85,85,85,85
47,47,47,47
28,28,28,28
13,13,13,13
0,0,0,0
1,1,1,1
-17,-17,-17,-17
5,5,5,5
46,46,46,46
52,52,52,52
28,28,28,28
-14,-14,-14,-14
-17,-17,-17,-17
-7,-7,-7,-7
-19,-19,-19,-19
-33,-33,-33,-33
-26,-26,-26,-26
6,6,6,6
25,25,25,25
31,31,31,31
11,11,11,11
6,6,6,6
5,5,5,5
2,2,2,2
-7,-7,-7,-7
-5,-5,-5,-5
25,25,25,25
21,21,21,21
-9,-9,-9,-9
-18,-18,-18,-18
-23,-23,-23,-23
-44,-44,-44,-44
-25,-25,-25,-25
12,12,12,12
33,33,33,33
25,25,25,25
14,14,14,14
-5,-5,-5,-5
-7,-7,-7,-7
0,0,0,0
2,2,2,2
11,11,11,11
18,18,18,18
23,23,23,23
38,38,38,38
45,45,45,45
28,28,28,28
26,26,26,26
15,15,15,15
16,16,16,16
6,6,6,6
-24,-24,-24,-24
-25,-25,-25,-25
-1,-1,-1,-1
4,4,4,4
-17,-17,-17,-17
-21,-21,-21,-21
4,4,4,4
-1,-1,-1,-1
-21,-21,-21,-21
-47,-47,-47,-47
-31,-31,-31,-31
-2,-2,-2,-2
-10,-10,-10,-10
9,9,9,9
-10,-10,-10,-10
-21,-21,-21,-21
-8,-8,-8,-8
-4,-4,-4,-4
-13,-13,-13,-13
-26,-26,-26,-26
-35,-35,-35,-35
-67,-67,-67,-67
-57,-57,-57,-57
-59,-59,-59,-59
-73,-73,-73,-73
-61,-61,-61,-61
-56,-56,-56,-56
-45,-45,-45,-45
-59,-59,-59,-59
-58,-58,-58,-58
-50,-50,-50,-50
-66,-66,-66,-66
-71,-71,-71,-71
-43,-43,-43,-43
-28,-28,-28,-28
-52,-52,-52,-52
-61,-61,-61,-61
-51,-51,-51,-51
-43,-43,-43,-43
-66,-66,-66,-66
-91,-91,-91,-91
-88,-88,-88,-88
-79,-79,-79,-79
-100,-100,-100,-100
-125,-125,-125,-125
-116,-116,-116,-116
-122,-122,-122,-122
-117,-117,-117,-117
-107,-107,-107,-107
-132,-132,-132,-132
-128,-128,-128,-128
-123,-123,-123,-123
-155,-155,-155,-155
-171,-171,-171,-171
-165,-165,-165,-165
-166,-166,-166,-166
-166,-166,-166,-166
-155,-155,-155,-155
-164,-164,-164,-164
-177,-177,-177,-177
-187,-187,-187,-187
-197,-197,-197,-197
-193,-193,-193,-193
-185,-185,-185,-185
-165,-165,-165,-165
-165,-165,-165,-165
-161,-161,-161,-161
-177,-177,-177,-177
-162,-162,-162,-162
-121,-121,-121,-121
-145,-145,-145,-145
-145,-145,-145,-145
-117,-117,-117,-117
-105,-105,-105,-105
-106,-106,-106,-106
-114,-114,-114,-114
-117,-117,-117,-117
-109,-109,-109,-109
-94,-94,-94,-94
-91,-91,-91,-91
-99,-99,-99,-99
-107,-107,-107,-107
-108,-108,-108,-108
-89,-89,-89,-89
-76,-76,-76,-76
-73,-73,-73,-73
-80,-80,-80,-80
-74,-74,-74,-74
-74,-74,-74,-74
-99,-99,-99,-99
-80,-80,-80,-80
-56,-56,-56,-56
-88,-88,-88,-88
-105,-105,-105,-105
-89,-89,-89,-89
-96,-96,-96,-96
-96,-96,-96,-96
-98,-98,-98,-98
-112,-112,-112,-112
-111,-111,-111,-111
-101,-101,-101,-101
-130,-130,-130,-130
-149,-149,-149,-149
-138,-138,-138,-138
-121,-121,-121,-121
-129,-129,-129,-129
-152,-152,-152,-152
-126,-126,-126,-126
-119,-119,-119,-119
-95,-95,-95,-95
-104,-104,-104,-104
-127,-127,-127,-127
-122,-122,-122,-122
-138,-138,-138,-138
-130,-130,-130,-130
-130,-130,-130,-130
-126,-126,-126,-126
-137,-137,-137,-137
-145,-145,-145,-145
-143,-143,-143,-143
-111,-111,-111,-111
-73,-73,-73,-73
-89,-89,-89,-89
-100,-100,-100,-100
-125,-125,-125,-125
-151,-151,-151,-151
-154,-154,-154,-154
-131,-131,-131,-131
-122,-122,-122,-122
-137,-137,-137,-137
-116,-116,-116,-116
-106,-106,-106,-106
-110,-110,-110,-110
-104,-104,-104,-104
-91,-91,-91,-91
-96,-96,-96,-96
-111,-111,-111,-111
-103,-103,-103,-103
-121,-121,-121,-121
-122,-122,-122,-122
-99,-99,-99,-99
-100,-100,-100,-100
-106,-106,-106,-106
-85,-85,-85,-85
-78,-78,-78,-78
-86,-86,-86,-86
-57,-57,-57,-57
-55,-55,-55,-55
-67,-67,-67,-67
-83,-83,-83,-83
-98,-98,-98,-98
-108,-108,-108,-108
-91,-91,-91,-91
-80,-80,-80,-80
-87,-87,-87,-87
-52,-52,-52,-52
-44,-44,-44,-44
-69,-69,-69,-69
-64,-64,-64,-64
-56,-56,-56,-56
-44,-44,-44,-44
-33,-33,-33,-33
-43,-43,-43,-43
-30,-30,-30,-30
-15,-15,-15,-15
-12,-12,-12,-12
-12,-12,-12,-12
21,21,21,21
46,46,46,46
47,47,47,47
51,51,51,51
39,39,39,39
43,43,43,43
60,60,60,60
54,54,54,54
42,42,42,42
47,47,47,47
55,55,55,55
68,68,68,68
59,59,59,59
51,51,51,51
72,72,72,72
66,66,66,66
60,60,60,60
71,71,71,71
70,70,70,70
85,85,85,85
96,96,96,96
94,94,94,94
88,88,88,88
93,93,93,93
84,84,84,84
70,70,70,70
74,74,74,74
85,85,85,85
42,42,42,42
34,34,34,34
52,52,52,52
38,38,38,38
49,49,49,49
30,30,30,30
19,19,19,19
21,21,21,21
42,42,42,42
49,49,49,49
48,48,48,48
48,48,48,48
41,41,41,41
32,32,32,32
47,47,47,47
59,59,59,59
56,56,56,56
38,38,38,38
47,47,47,47
71,71,71,71
71,71,71,71
93,93,93,93
86,86,86,86
82,82,82,82
65,65,65,65
68,68,68,68
78,78,78,78
95,95,95,95
87,87,87,87
92,92,92,92
131,131,131,131
137,137,137,137
138,138,138,138
118,118,118,118
101,101,101,101
90,90,90,90
97,97,97,97
98,98,98,98
100,100,100,100
103,103,103,103
112,112,112,112
118,118,118,118
123,123,123,123
120,120,120,120
108,108,108,108
113,113,113,113
112,112,112,112
113,113,113,113
133,133,133,133
151,151,151,151
154,154,154,154
147,147,147,147
132,132,132,132
111,111,111,111
92,92,92,92
90,90,90,90
105,105,105,105
96,96,96,96
45,45,45,45
78,78,78,78
119,119,119,119
88,88,88,88
63,63,63,63
71,71,71,71
89,89,89,89
91,91,91,91
93,93,93,93
84,84,84,84
91,91,91,91
97,97,97,97
90,90,90,90
80,80,80,80
58,58,58,58
68,68,68,68
94,94,94,94
75,75,75,75
52,52,52,52
61,61,61,61
91,91,91,91
75,75,75,75
43,43,43,43
51,51,51,51
65,65,65,65
69,69,69,69
73,73,73,73
100,100,100,100
91,91,91,91
72,72,72,72
62,62,62,62
27,27,27,27
11,11,11,11
16,16,16,16
21,21,21,21
25,25,25,25
8,8,8,8
23,23,23,23
26,26,26,26
5,5,5,5
-7,-7,-7,-7
-25,-25,-25,-25
-23,-23,-23,-23
-18,-18,-18,-18
-7,-7,-7,-7
6,6,6,6
1,1,1,1
-16,-16,-16,-16
-28,-28,-28,-28
-47,-47,-47,-47
-64,-64,-64,-64
-67,-67,-67,-67
-109,-109,-109,-109
-127,-127,-127,-127
-102,-102,-102,-102
-116,-116,-116,-116
-126,-126,-126,-126
-143,-143,-143,-143
-126,-126,-126,-126
-118,-118,-118,-118
-126,-126,-126,-126
-120,-120,-120,-120
-118,-118,-118,-118
-107,-107,-107,-107
-137,-137,-137,-137
-157,-157,-157,-157
-158,-158,-158,-158
-152,-152,-152,-152
-126,-126,-126,-126
-103,-103,-103,-103
-107,-107,-107,-107
-107,-107,-107,-107
-92,-92,-92,-92
-85,-85,-85,-85
-120,-120,-120,-120
-138,-138,-138,-138
-128,-128,-128,-128
-125,-125,-125,-125
-125,-125,-125,-125
-123,-123,-123,-123
-125,-125,-125,-125
-127,-127,-127,-127
-105,-105,-105,-105
-101,-101,-101,-101
-105,-105,-105,-105
-127,-127,-127,-127
-144,-144,-144,-144
-153,-153,-153,-153
-154,-154,-154,-154
-148,-148,-148,-148
-132,-132,-132,-132
-111,-111,-111,-111
-120,-120,-120,-120
-123,-123,-123,-123
-139,-139,-139,-139
-142,-142,-142,-142
-148,-148,-148,-148
-151,-151,-151,-151
-131,-131,-131,-131
-113,-113,-113,-113
-109,-109,-109,-109
-101,-101,-101,-101
-88,-88,-88,-88
-113,-113,-113,-113
-121,-121,-121,-121
-121,-121,-121,-121
-98,-98,-98,-98
-90,-90,-90,-90
-96,-96,-96,-96
-85,-85,-85,-85
-88,-88,-88,-88
-111,-111,-111,-111
-116,-116,-116,-116
-101,-101,-101,-101
-109,-109,-109,-109
-119,-119,-119,-119
-78,-78,-78,-78
-52,-52,-52,-52
-54,-54,-54,-54
-44,-44,-44,-44
-82,-82,-82,-82
-77,-77,-77,-77
-54,-54,-54,-54
-42,-42,-42,-42
-60,-60,-60,-60
-44,-44,-44,-44
-35,-35,-35,-35
-50,-50,-50,-50
-58,-58,-58,-58
-63,-63,-63,-63
-45,-45,-45,-45
-62,-62,-62,-62
-30,-30,-30,-30
-8,-8,-8,-8
-20,-20,-20,-20
-20,-20,-20,-20
-8,-8,-8,-8
-6,-6,-6,-6
-31,-31,-31,-31
-33,-33,-33,-33
-20,-20,-20,-20
-37,-37,-37,-37
-29,-29,-29,-29
-13,-13,-13,-13
0,0,0,0
-9,-9,-9,-9
-15,-15,-15,-15
-24,-24,-24,-24
-32,-32,-32,-32
4,4,4,4
24,24,24,24
49,49,49,49
76,76,76,76
72,72,72,72
58,58,58,58
39,39,39,39
22,22,22,22
33,33,33,33
34,34,34,34
21,21,21,21
22,22,22,22
10,10,10,10
1,1,1,1
19,19,19,19
19,19,19,19
-1,-1,-1,-1
-13,-13,-13,-13
1,1,1,1
3,3,3,3
7,7,7,7
31,31,31,31
31,31,31,31
40,40,40,40
50,50,50,50
43,43,43,43
51,51,51,51
61,61,61,61
68,68,68,68
91,91,91,91
106,106,106,106
106,106,106,106
93,93,93,93
82,82,82,82
72,72,72,72
77,77,77,77
99,99,99,99
100,100,100,100
104,104,104,104
114,114,114,114
112,112,112,112
95,95,95,95
94,94,94,94
99,99,99,99
113,113,113,113
128,128,128,128
128,128,128,128
147,147,147,147
162,162,162,162
148,148,148,148
120,120,120,120
118,118,118,118
131,131,131,131
147,147,147,147
150,150,150,150
159,159,159,159
193,193,193,193
209,209,209,209
194,194,194,194
197,197,197,197
188,188,188,188
164,164,164,164
165,165,165,165
180,180,180,180
177,177,177,177
181,181,181,181
189,189,189,189
191,191,191,191
190,190,190,190
173,173,173,173
182,182,182,182
167,167,167,167
154,154,154,154
152,152,152,152
170,170,170,170
163,163,163,163
153,153,153,153
161,161,161,161
177,177,177,177
192,192,192,192
193,193,193,193
196,196,196,196
203,203,203,203
197,197,197,197
163,163,163,163
153,153,153,153
153,153,153,153
162,162,162,162
173,173,173,173
190,190,190,190
188,188,188,188
168,168,168,168
152,152,152,152
138,138,138,138
130,130,130,130
111,111,111,111
94,94,94,94
111,111,111,111
129,129,129,129
146,146,146,146
158,158,158,158
161,161,161,161
144,144,144,144
126,126,126,126
114,114,114,114
98,98,98,98
94,94,94,94
87,87,87,87
88,88,88,88
106,106,106,106
119,119,119,119
132,132,132,132
129,129,129,129
110,110,110,110
128,128,128,128
138,138,138,138
121,121,121,121
106,106,106,106
141,141,141,141
146,146,146,146
119,119,119,119
118,118,118,118
132,132,132,132
129,129,129,129
120,120,120,120
136,136,136,136
138,138,138,138
142,142,142,142
124,124,124,124
105,105,105,105
123,123,123,123
130,130,130,130
136,136,136,136
150,150,150,150
133,133,133,133
147,147,147,147
165,165,165,165
163,163,163,163
151,151,151,151
122,122,122,122
99,99,99,99
101,101,101,101
128,128,128,128
139,139,139,139
157,157,157,157
148,148,148,148
133,133,133,133
119,119,119,119
105,105,105,105
93,93,93,93
81,81,81,81
86,86,86,86
82,82,82,82
101,101,101,101
99,99,99,99
100,100,100,100
104,104,104,104
70,70,70,70
49,49,49,49
52,52,52,52
41,41,41,41
49,49,49,49
29,29,29,29
22,22,22,22
37,37,37,37
24,24,24,24
12,12,12,12
-9,-9,-9,-9
-12,-12,-12,-12
-9,-9,-9,-9
4,4,4,4
14,14,14,14
25,25,25,25
26,26,26,26
11,11,11,11
0,0,0,0
1,1,1,1
9,9,9,9
7,7,7,7
-1,-1,-1,-1
-9,-9,-9,-9
-19,-19,-19,-19
-13,-13,-13,-13
-17,-17,-17,-17
-18,-18,-18,-18
9,9,9,9
19,19,19,19
7,7,7,7
-15,-15,-15,-15
