Q1,Q2,Q3,Q4
-1,31,1240,53
0,31,1282,55
0,46,1310,61
-1,-4,1810,82
0,-12,2494,59
1,-23,2204,52
0,-41,879,23
-1,-43,-653,12
0,-34,-1599,-2
1,5,-1777,-53
-1,-43,-1824,-32
0,3,-1931,-44
0,53,-2208,-69
0,12,-2785,-85
0,47,-3536,-115
1,65,-4337,-79
0,81,-5040,-109
0,71,-5376,-162
0,40,-5280,-136
-1,65,-4696,-157
0,83,-3978,-160
0,44,-3317,-168
0,51,-1915,-186
0,72,597,-217
0,90,3277,-257
0,71,4303,-235
0,-9,3670,-272
1,-35,3859,-282
0,-19,6017,-267
1,1,7983,-263
0,-28,7532,-203
0,19,6315,-213
0,27,7956,-206
0,31,12191,-172
0,52,14202,-235
0,-1,11500,-288
1,-1,7443,-283
0,-8,6158,-273
0,61,6887,-257
-1,38,5891,-209
0,-70,3044,-186
-1,-56,1987,-214
0,-83,3643,-249
0,-64,4453,-261
0,-44,1994,-278
1,-60,-1203,-283
0,-44,-2156,-241
0,-64,-2290,-233
0,-81,-4467,-193
0,-72,-7676,-222
0,-67,-8080,-268
-1,-82,-5147,-224
0,-20,-2442,-189
-1,-4,-2390,-204
0,-6,-3258,-247
0,27,-3007,-231
0,35,-2691,-274
0,-7,-3543,-275
0,-41,-4221,-269
0,-21,-2768,-265
0,-71,40,-240
-1,-7,1806,-284
0,43,2406,-278
1,26,3603,-260
1,62,5533,-290
0,66,6079,-264
0,53,4264,-225
0,-18,2142,-270
0,-41,1820,-252
0,-39,2749,-274
0,-51,3237,-272
0,-45,3309,-271
0,-26,3887,-245
0,1,4489,-203
-1,-3,3575,-296
0,47,1141,-284
0,9,-1184,-274
0,-34,-2188,-288
0,10,-2495,-291
0,-27,-3365,-277
1,11,-4274,-260
1,38,-3966,-287
0,27,-2530,-254
0,71,-1569,-217
0,66,-2195,-198
0,54,-3684,-231
0,51,-4623,-252
0,48,-4747,-216
0,45,-4273,-247
0,51,-3132,-257
0,18,-1018,-224
0,5,1561,-246
-1,25,3292,-242
0,26,3654,-230
1,53,3228,-239
0,63,3101,-250
0,38,3245,-278
-1,44,3256,-272
0,29,3445,-250
1,31,4246,-268
0,47,5455,-281
1,-3,6287,-286
1,19,6183,-284
0,17,5188,-278
0,-22,3580,-255
0,-4,1592,-252
-1,-19,-241,-283
0,-23,-1457,-270
-1,4,-1799,-260
0,-12,-1540,-268
0,5,-1207,-240
0,-2,-1153,-200
-1,-54,-1871,-202
0,33,-3607,-198
0,31,-5602,-188
0,-1,-6655,-226
0,12,-6323,-237
0,-8,-5225,-222
0,-42,-4190,-198
0,-58,-3217,-167
1,-38,-2093,-193
0,-74,-1093,-209
0,-36,-806,-182
0,-6,-1238,-141
-1,-6,-1697,-115
