Q1,Q2,Q3,Q4
-252,-264,-6,-93
-475,-269,-371,-77
-406,-300,-459,-85
-407,-333,-253,-73
-425,-286,113,-40
-456,-264,280,-43
-446,-262,69,-55
-470,-248,-199,-45
-532,-223,-342,-26
-544,-241,-331,-59
-513,-265,-63,-60
-492,-232,129,-44
-496,-252,52,-23
-540,-250,-82,-47
-485,-248,-114,-63
-451,-225,-85,-71
-451,-216,-108,-93
-462,-253,-84,-75
-489,-274,-78,-97
-507,-286,50,-102
-522,-273,45,-53
-531,-274,-57,-73
-485,-281,-131,-45
-467,-256,11,-49
-464,-240,76,-64
-461,-262,-65,-46
-506,-254,-334,-73
-513,-241,-370,-62
-504,-229,-88,-60
-483,-212,111,-63
-505,-205,105,-96
-511,-225,-55,-84
-526,-247,-178,-100
-505,-262,-165,-129
-511,-217,-171,-88
-505,-219,-235,-80
-525,-241,-279,-77
-508,-208,-253,-85
-507,-234,-69,-97
-541,-245,128,-103
-521,-279,148,-90
-509,-256,-7,-85
-507,-270,-42,-63
-538,-296,-16,-74
-550,-247,8,-92
-575,-282,-83,-82
-549,-292,-120,-69
-595,-309,-172,-74
-532,-311,-126,-87
-535,-312,27,-38
-575,-303,137,-30
-548,-275,99,-48
-569,-308,-135,-81
-529,-331,-72,-54
-537,-318,145,-65
-506,-306,5,-99
-499,-313,-13,-70
-515,-277,-52,-69
-503,-297,141,-36
-521,-321,380,-41
-536,-303,130,-68
-551,-294,16,-25
-554,-289,-215,-38
-582,-272,-205,-45
-602,-229,-86,-51
-585,-245,-197,-51
-611,-255,-107,-54
-574,-217,23,-53
-549,-232,65,-46
-529,-246,98,-76
-493,-258,34,-62
-546,-258,25,-52
-585,-248,110,-46
-574,-239,68,-100
-574,-255,-136,-77
-571,-274,-303,-85
-581,-269,-265,-97
-631,-284,12,-101
-654,-308,29,-80
-629,-286,21,-72
-620,-273,151,-71
-607,-273,0,-48
-564,-264,-213,-65
-565,-305,-400,-59
-556,-295,-307,-51
-565,-303,-107,-34
-589,-301,-9,-51
-583,-279,181,-55
-578,-283,198,-102
-566,-263,66,-86
-553,-243,-75,-76
-554,-247,-317,-63
-536,-244,-352,-81
-544,-249,-69,-108
-592,-250,34,-117
-569,-223,-112,-122
-539,-220,-220,-110
-539,-255,-107,-106
-525,-270,101,-88
-558,-269,220,-125
-530,-218,164,-111
-516,-199,-102,-116
-537,-250,-258,-147
-507,-258,-257,-125
-532,-290,-216,-152
-564,-304,-304,-180
-564,-279,-260,-137
-502,-271,-319,-130
-483,-261,-202,-156
-449,-257,24,-164
-447,-262,-110,-175
-479,-247,-165,-157
-488,-226,-216,-101
-505,-205,-127,-115
-505,-196,-30,-102
-511,-211,-100,-89
-502,-242,-134,-82
-524,-224,-353,-136
-518,-257,-366,-167
-504,-283,-244,-161
-503,-252,-202,-184
-508,-235,-115,-164
-507,-209,-179,-171
-513,-204,-156,-166
-521,-247,-169,-150
-525,-227,-94,-180
-540,-206,-2,-201
-580,-205,-60,-175
-585,-215,-252,-192
-572,-175,-456,-180
-583,-180,-456,-203
-582,-227,-375,-184
-565,-210,-295,-202
-571,-260,-79,-194
-572,-270,-57,-162
-572,-293,6,-170
-608,-238,-10,-169
-583,-241,-85,-174
-594,-245,-182,-171
-600,-216,-235,-165
-601,-232,-156,-157
-557,-229,-263,-187
-537,-252,-256,-156
-544,-233,-334,-174
-510,-205,-278,-201
-512,-216,-266,-205
-528,-208,-243,-205
-544,-207,-114,-179
-514,-238,-176,-132
-532,-291,-296,-162
-502,-286,-358,-163
-493,-252,-349,-162
-518,-244,-323,-212
-523,-210,-342,-235
-539,-253,-313,-229
-520,-243,-331,-197
-534,-247,-269,-207
-492,-254,-272,-235
-502,-236,-348,-240
-501,-252,-365,-243
-522,-265,-332,-221
-526,-250,-242,-230
-464,-201,-331,-248
-490,-204,-293,-235
-495,-253,-229,-240
-496,-245,-130,-215
-508,-198,-156,-207
-489,-213,-268,-219
-482,-211,-336,-214
-511,-168,-306,-212
-510,-185,-198,-230
-507,-199,-201,-243
-479,-177,-223,-289
-488,-189,-191,-300
-482,-172,-102,-280
-482,-189,-125,-308
-496,-185,-105,-307
-464,-210,-162,-306
-468,-185,-293,-314
-476,-161,-436,-275
-462,-182,-430,-306
-448,-174,-298,-295
-432,-191,-144,-298
-423,-182,-77,-277
-402,-177,-135,-269
-408,-148,-73,-263
-421,-132,-115,-286
-408,-104,-207,-320
-418,-147,-265,-317
-424,-173,-397,-306
-426,-196,-502,-290
