amp,freq
1,3200.0
1,8000.0
1,8000.0
1,4000.0
1,2666.6666666666665
1,5333.333333333333
1,3200.0
1,5333.333333333333
1,5333.333333333333
2,3200.0
1,16000.0
1,8000.0
1,5333.333333333333
1,5333.333333333333
1,4000.0
1,5333.333333333333
2,4000.0
2,4000.0
16,5333.333333333333
11,16000.0
3,16000.0
8,5333.333333333333
5,16000.0
6,8000.0
4,16000.0
3,8000.0
2,16000.0
5,4000.0
6,8000.0
5,16000.0
20,4000.0
17,16000.0
9,16000.0
13,5333.333333333333
5,8000.0
5,8000.0
12,5333.333333333333
6,16000.0
6,8000.0
11,8000.0
10,16000.0
21,4000.0
18,16000.0
31,4000.0
24,16000.0
27,4000.0
21,16000.0
22,4000.0
19,16000.0
22,5333.333333333333
19,16000.0
12,16000.0
23,5333.333333333333
19,16000.0
10,16000.0
12,8000.0
11,16000.0
7,8000.0
5,16000.0
11,5333.333333333333
11,5333.333333333333
17,4000.0
13,16000.0
24,4000.0
19,16000.0
24,4000.0
14,16000.0
2,16000.0
5,5333.333333333333
10,4000.0
9,16000.0
21,2666.6666666666665
23,4000.0
17,16000.0
11,16000.0
7,16000.0
6,8000.0
3,16000.0
15,4000.0
12,16000.0
9,5333.333333333333
7,16000.0
14,4000.0
12,16000.0
19,4000.0
28,4000.0
27,16000.0
21,4000.0
22,5333.333333333333
19,16000.0
22,4000.0
21,16000.0
23,5333.333333333333
21,16000.0
18,16000.0
14,16000.0
11,16000.0
7,16000.0
9,5333.333333333333
7,16000.0
3,16000.0
8,3200.0
9,5333.333333333333
7,16000.0
15,5333.333333333333
13,16000.0
20,4000.0
18,16000.0
16,4000.0
12,16000.0
20,4000.0
17,16000.0
11,16000.0
22,4000.0
19,16000.0
12,16000.0
9,5333.333333333333
6,16000.0
12,4000.0
17,4000.0
13,16000.0
16,4000.0
10,16000.0
10,4000.0
5,16000.0
14,4000.0
13,16000.0
12,8000.0
10,16000.0
3,16000.0
10,5333.333333333333
3,16000.0
2,16000.0
10,5333.333333333333
7,16000.0
15,4000.0
13,16000.0
23,4000.0
21,16000.0
18,16000.0
16,16000.0
14,16000.0
12,16000.0
12,4000.0
10,16000.0
5,16000.0
6,3200.0
3,16000.0
10,1777.7777777777778
6,16000.0
8,4000.0
5,16000.0
8,5333.333333333333
5,16000.0
10,5333.333333333333
9,16000.0
9,4000.0
5,16000.0
1,4000.0
11,3200.0
9,16000.0
13,4000.0
16,2285.714285714286
13,16000.0
10,16000.0
11,5333.333333333333
8,16000.0
4,16000.0
5,5333.333333333333
3,8000.0
10,5333.333333333333
6,16000.0
19,4000.0
12,16000.0
15,4000.0
19,4000.0
17,16000.0
9,16000.0
23,4000.0
16,16000.0
11,5333.333333333333
9,16000.0
19,4000.0
17,16000.0
24,3200.0
22,16000.0
21,16000.0
18,16000.0
24,4000.0
22,16000.0
25,4000.0
18,16000.0
19,4000.0
13,16000.0
21,2666.6666666666665
20,16000.0
24,2666.6666666666665
21,16000.0
17,16000.0
13,16000.0
23,2000.0
20,16000.0
17,16000.0
17,4000.0
16,16000.0
20,2285.714285714286
18,16000.0
18,5333.333333333333
16,16000.0
12,16000.0
8,16000.0
6,16000.0
15,3200.0
13,16000.0
10,16000.0
20,2285.714285714286
19,16000.0
19,2000.0
19,4000.0
16,16000.0
22,2285.714285714286
21,16000.0
19,16000.0
31,4000.0
26,16000.0
18,16000.0
12,16000.0
9,16000.0
6,16000.0
5,16000.0
2,16000.0
5,4000.0
4,16000.0
2,16000.0
6,3200.0
5,16000.0
21,2000.0
18,16000.0
20,4000.0
19,16000.0
18,8000.0
17,16000.0
16,16000.0
22,4000.0
21,16000.0
18,8000.0
17,16000.0
16,16000.0
14,16000.0
11,16000.0
8,16000.0
22,1600.0
21,16000.0
20,16000.0
19,4000.0
17,16000.0
15,16000.0
10,16000.0
6,16000.0
4,16000.0
2,16000.0
7,5333.333333333333
6,16000.0
3,16000.0
2,16000.0
10,4000.0
8,16000.0
3,16000.0
9,3200.0
6,16000.0
4,16000.0
10,2285.714285714286
8,16000.0
10,2666.6666666666665
8,16000.0
4,16000.0
2,8000.0
1,5333.333333333333
4,5333.333333333333
2,5333.333333333333
1,8000.0
7,2666.6666666666665
4,16000.0
2,16000.0
1,16000.0
16,4000.0
11,16000.0
7,16000.0
6,8000.0
16,3200.0
10,16000.0
5,16000.0
6,8000.0
5,16000.0
14,2285.714285714286
18,4000.0
17,16000.0
14,16000.0
14,5333.333333333333
9,16000.0
10,4000.0
7,16000.0
7,4000.0
6,5333.333333333333
4,5333.333333333333
1,8000.0
17,1777.7777777777778
14,16000.0
9,16000.0
4,16000.0
13,1777.7777777777778
15,4000.0
20,3200.0
17,16000.0
24,5333.333333333333
22,16000.0
19,16000.0
22,5333.333333333333
19,16000.0
16,16000.0
14,16000.0
12,16000.0
9,16000.0
10,4000.0
9,16000.0
22,2285.714285714286
21,16000.0
17,16000.0
10,16000.0
4,16000.0
3,16000.0
3,5333.333333333333
15,2666.6666666666665
13,16000.0
12,16000.0
16,4000.0
14,16000.0
12,5333.333333333333
11,16000.0
13,4000.0
9,16000.0
12,4000.0
11,16000.0
8,16000.0
11,5333.333333333333
8,16000.0
6,16000.0
4,16000.0
3,16000.0
13,1777.7777777777778
14,3200.0
18,4000.0
13,16000.0
10,16000.0
10,5333.333333333333
11,4000.0
10,16000.0
7,16000.0
3,16000.0
1,16000.0
3,8000.0
2,16000.0
8,2285.714285714286
10,3200.0
9,16000.0
7,16000.0
10,4000.0
8,16000.0
16,2285.714285714286
15,16000.0
11,16000.0
5,16000.0
22,2000.0
18,16000.0
15,16000.0
12,8000.0
11,16000.0
10,16000.0
16,2285.714285714286
14,16000.0
9,16000.0
3,16000.0
3,3200.0
2,16000.0
3,8000.0
2,16000.0
3,5333.333333333333
10,5333.333333333333
7,16000.0
9,4000.0
5,16000.0
16,4000.0
13,16000.0
17,4000.0
16,4000.0
13,16000.0
21,2000.0
16,16000.0
19,4000.0
18,16000.0
15,16000.0
11,16000.0
26,2666.6666666666665
26,8000.0
25,16000.0
27,4000.0
22,16000.0
23,5333.333333333333
20,16000.0
38,4000.0
34,16000.0
29,16000.0
30,8000.0
23,16000.0
40,4000.0
37,16000.0
34,5333.333333333333
28,16000.0
20,16000.0
30,5333.333333333333
27,16000.0
35,3200.0
33,8000.0
32,8000.0
30,16000.0
27,16000.0
39,4000.0
37,16000.0
32,16000.0
29,8000.0
27,16000.0
35,4000.0
34,16000.0
63,2285.714285714286
61,16000.0
56,16000.0
57,5333.333333333333
52,16000.0
63,2000.0
59,16000.0
81,3200.0
78,16000.0
76,8000.0
91,2000.0
90,16000.0
83,16000.0
83,5333.333333333333
79,16000.0
72,16000.0
64,16000.0
59,16000.0
89,1777.7777777777778
85,16000.0
80,16000.0
76,16000.0
68,16000.0
60,16000.0
45,16000.0
29,16000.0
26,5333.333333333333
17,16000.0
19,5333.333333333333
35,5333.333333333333
56,5333.333333333333
129,5333.333333333333
114,16000.0
257,5333.333333333333
190,16000.0
193,5333.333333333333
147,16000.0
65,16000.0
100,5333.333333333333
82,16000.0
53,16000.0
131,1600.0
118,16000.0
93,16000.0
101,5333.333333333333
96,16000.0
74,16000.0
59,8000.0
57,16000.0
44,16000.0
69,5333.333333333333
56,16000.0
74,4000.0
59,16000.0
51,5333.333333333333
42,16000.0
18,16000.0
34,5333.333333333333
24,16000.0
8,16000.0
41,2666.6666666666665
40,16000.0
32,16000.0
72,2285.714285714286
69,16000.0
77,5333.333333333333
64,16000.0
24,16000.0
157,2000.0
144,16000.0
134,8000.0
127,16000.0
111,16000.0
100,16000.0
98,16000.0
91,16000.0
150,4000.0
140,16000.0
191,4000.0
161,16000.0
208,3200.0
264,4000.0
244,16000.0
199,16000.0
185,8000.0
178,16000.0
145,16000.0
356,2285.714285714286
353,16000.0
331,16000.0
402,2000.0
397,16000.0
389,16000.0
380,16000.0
365,16000.0
477,3200.0
452,16000.0
527,4000.0
498,16000.0
525,5333.333333333333
523,16000.0
548,4000.0
532,16000.0
636,2285.714285714286
633,16000.0
616,16000.0
662,4000.0
647,16000.0
672,3200.0
667,16000.0
695,4000.0
691,16000.0
674,16000.0
671,8000.0
661,16000.0
637,16000.0
744,2000.0
716,16000.0
684,16000.0
708,5333.333333333333
695,16000.0
754,4000.0
810,4000.0
794,16000.0
807,8000.0
800,16000.0
770,16000.0
811,5333.333333333333
1476,3200.0
1468,16000.0
1439,5333.333333333333
1434,16000.0
1403,16000.0
1411,8000.0
1408,16000.0
1415,5333.333333333333
1411,16000.0
1392,16000.0
1417,5333.333333333333
1414,16000.0
1430,5333.333333333333
1421,16000.0
1402,16000.0
1388,16000.0
1389,4000.0
1387,16000.0
1385,8000.0
1383,16000.0
1379,16000.0
1366,16000.0
1353,16000.0
1361,3200.0
1359,5333.333333333333
1348,16000.0
1328,16000.0
1314,16000.0
1314,8000.0
1310,16000.0
1317,4000.0
1310,16000.0
1297,16000.0
1286,16000.0
1279,16000.0
1275,16000.0
1271,8000.0
1270,16000.0
1266,16000.0
1260,16000.0
1253,16000.0
1249,16000.0
1244,16000.0
1282,2000.0
1281,16000.0
1268,16000.0
1253,16000.0
1238,16000.0
1224,16000.0
1211,16000.0
1244,2000.0
1243,16000.0
1236,16000.0
1229,16000.0
1224,16000.0
1241,3200.0
1233,16000.0
1251,3200.0
1252,5333.333333333333
1248,16000.0
1260,3200.0
1258,16000.0
1264,4000.0
1263,16000.0
1258,16000.0
1262,5333.333333333333
1256,16000.0
1244,16000.0
1256,5333.333333333333
1254,16000.0
1244,16000.0
1247,5333.333333333333
1239,16000.0
1276,4000.0
1271,16000.0
1254,16000.0
1242,16000.0
1238,16000.0
1231,16000.0
1225,16000.0
1245,2285.714285714286
1237,16000.0
1222,16000.0
1257,2285.714285714286
1256,16000.0
1251,16000.0
1241,16000.0
1230,16000.0
1225,16000.0
