Q1,Q2,Q3,Q4
-41,220,1426,-142
-70,524,1567,-117
-39,811,2035,-108
-49,1150,2850,-120
-68,1441,3697,-133
-78,1553,4171,-119
-101,1599,4190,-120
-131,1725,3913,-138
-158,1844,3708,-132
-129,1868,3882,-129
-105,1856,4339,-130
-106,2050,5007,-125
-87,2737,5910,-128
-75,3691,6711,-136
-66,4391,6922,-153
-54,4787,6513,-147
-63,5364,5942,-132
-88,6495,5601,-144
-85,7666,5574,-145
-54,8098,5856,-135
-60,7925,6423,-156
-85,7843,7049,-160
-87,7982,7254,-131
-77,7691,6806,-139
-78,6725,6038,-149
-76,5710,5383,-124
-69,4908,5004,-112
-82,3935,4892,-107
-77,2732,5059,-115
-58,1761,5461,-126
-59,1303,5724,-116
-49,1015,5451,-124
-25,612,4722,-132
-21,414,3916,-122
-43,680,3333,-127
-51,1266,3063,-115
-40,1884,3130,-97
-38,2342,3476,-112
-77,2702,3819,-120
-118,3000,3889,-117
-104,3268,3597,-134
-103,3474,3035,-156
-116,3423,2484,-161
-111,3107,2225,-166
-116,2587,2341,-173
-103,2046,2668,-173
-114,1692,3015,-177
-150,1359,3274,-165
-128,925,3310,-147
-94,495,3069,-163
-97,266,2699,-175
-116,341,2469,-150
-132,479,2511,-128
-124,552,2745,-128
-104,711,3015,-135
-95,979,3188,-130
-79,1164,3200,-118
-77,1141,3050,-115
-112,1074,2770,-111
-117,1078,2465,-118
-95,981,2295,-146
-106,624,2310,-148
-113,118,2369,-130
-110,-273,2337,-135
-124,-503,2194,-136
-104,-770,1970,-123
-73,-1168,1733,-130
-67,-1580,1508,-140
-60,-1855,1281,-135
-73,-1963,1108,-139
-77,-1990,1013,-140
-65,-2079,885,-125
-70,-2267,653,-118
-81,-2341,339,-123
-74,-2206,33,-138
-41,-2055,-127,-133
-43,-2037,-236,-128
-70,-2151,-445,-141
-72,-2197,-606,-124
-84,-2076,-660,-113
-96,-1970,-747,-113
-85,-2020,-879,-92
-73,-2191,-1017,-92
-63,-2286,-1175,-108
-61,-2246,-1344,-122
-67,-2291,-1472,-123
-81,-2481,-1501,-119
-79,-2639,-1516,-124
-70,-2698,-1621,-106
-60,-2797,-1731,-95
-15,-2964,-1692,-99
-4,-3078,-1547,-99
-30,-3151,-1513,-128
-12,-3228,-1600,-135
6,-3298,-1634,-108
0,-3330,-1592,-112
-19,-3313,-1553,-117
-35,-3313,-1542,-109
-36,-3323,-1529,-109
-45,-3339,-1502,-119
