Q1,Q2,Q3,Q4
635,4024,585,2746
1128,4587,602,3269
1104,4922,535,2873
1189,4847,695,2271
1266,5504,904,2118
1302,6892,861,1716
1143,7892,839,1989
921,8434,925,2346
1020,8503,957,1508
1079,8242,945,1131
1010,8526,983,1433
1179,9018,1164,1677
1376,9203,1324,2289
1266,9944,1286,1593
1220,10947,1299,-7
1267,11483,1456,181
1094,11943,1443,867
1109,12441,1439,1081
1187,13148,1563,1528
952,14461,1370,1207
850,15710,1172,586
868,16523,1186,658
848,17872,1058,639
1014,18185,1134,196
1106,15973,1303,-174
1020,13539,1245,149
1031,12104,1237,1239
1094,11693,1132,2242
1102,12382,1075,2358
1190,12756,1188,1789
1353,11721,1112,1185
1355,9995,1088,787
1352,7753,1220,877
1461,4038,1218,1352
1427,659,1132,1587
1380,-84,1108,1785
1459,4,1168,2098
1445,-473,1153,2075
1368,-1165,994,2151
1399,-3118,876,2257
1353,-5747,907,1479
1217,-7486,967,1013
1283,-9580,950,1710
1364,-11434,979,1887
1293,-10463,1000,1853
1248,-8937,895,2692
1258,-9245,889,3113
1292,-9661,954,2907
1370,-9988,839,2855
1488,-10602,673,2560
1491,-10350,701,1961
1454,-9591,673,1641
1609,-8736,433,1873
1688,-7005,523,2482
1601,-5109,631,2644
1676,-4353,210,2232
1667,-4157,123,2456
1440,-3232,400,2603
1500,-1866,464,1550
1608,-997,613,859
1419,-155,758,842
1293,1056,752,782
1289,2160,634,1189
1257,3191,564,1537
1363,3865,723,1382
1647,4131,797,1471
1757,4702,796,1663
1675,4889,732,1482
1633,3508,644,1577
1595,1519,827,1666
1634,457,858,980
1835,639,727,665
1971,1463,929,1218
1817,1189,1093,1724
1720,171,998,1767
1825,-763,973,1542
1686,-3159,1017,976
1579,-5627,1056,139
1659,-6822,1078,532
1550,-7317,937,1442
1541,-6052,763,857
1636,-5079,676,697
1619,-6395,564,1731
1654,-7693,526,1737
1574,-9079,582,1271
1376,-11129,614,1278
1311,-11593,638,1071
1415,-10696,651,1391
1626,-9576,685,2164
1736,-7861,667,1935
1717,-7171,513,1430
1694,-8313,491,1567
1643,-8867,645,1663
1595,-8031,557,2089
1561,-6845,326,2850
1531,-5466,355,2305
1576,-3811,301,1285
1541,-2175,-7,1319
1464,-1030,-12,1360
1665,-436,214,1709
1777,196,138,2420
1623,1313,-64,1850
1669,2794,-44,1235
1708,3909,18,1719
1636,4151,-69,1925
1684,4444,-232,1558
1627,5437,-312,1337
1599,6290,-309,1215
1636,6735,-495,1119
1434,6970,-762,1725
1288,7171,-736,2402
1364,7419,-668,2065
1418,6731,-804,1687
1446,5914,-924,1496
1453,6526,-1020,1107
1377,7041,-1119,1165
1313,7241,-1205,1003
1406,7863,-1292,502
1636,7351,-1220,934
1715,6716,-1174,1389
1595,7199,-1395,1071
1540,7156,-1567,1101
1545,7498,-1530,902
1565,9165,-1553,-107
1688,10602,-1682,-413
1830,11696,-1660,-52
1826,12405,-1539,-85
1663,12703,-1580,-209
1485,13583,-1541,-400
1457,15116,-1342,-611
1540,16864,-1463,-307
1613,17476,-1691,-240
1698,16263,-1565,-994
1725,14637,-1363,-1586
1633,12992,-1255,-1853
1560,11614,-1171,-2066
1521,11807,-1100,-1766
1549,12899,-946,-1718
1574,12990,-829,-2192
1392,11790,-926,-2168
1301,9315,-993,-2103
1476,5377,-907,-2244
1560,1694,-969,-2333
1659,31,-1129,-2992
1811,-214,-978,-3861
1597,-200,-432,-3998
1430,-408,-153,-3668
1631,-1679,-343,-3595
1540,-4492,-258,-3668
1348,-7387,-35,-3690
1551,-9382,-167,-3766
