Q1,Q2,Q3,Q4
-3,-87,-16,-14
-35,-95,-34,-20
-116,-73,-45,-28
-144,-93,-62,-30
-97,-143,-83,-36
-104,-190,-110,-41
-95,-325,-125,-44
-97,-454,-139,-44
-104,-558,-175,-45
-74,-582,-200,-41
-78,-508,-224,-43
-67,-384,-245,-47
-86,-200,-267,-50
-76,-6,-293,-59
-65,192,-302,-59
-59,378,-320,-64
-54,539,-351,-67
-51,687,-374,-66
-41,784,-397,-72
-43,871,-410,-73
-37,905,-434,-76
-38,860,-464,-81
-28,768,-467,-84
-28,617,-461,-90
-31,497,-475,-96
-43,426,-478,-101
-27,356,-491,-105
-16,355,-506,-109
-11,373,-516,-112
-6,415,-540,-115
-4,505,-524,-118
6,544,-498,-118
13,582,-617,-117
9,585,-936,-119
3,555,-1041,-120
2,527,-886,-123
-3,431,-923,-125
-7,307,-842,-126
-9,163,-727,-131
-2,7,-636,-135
3,-67,-430,-139
3,-123,-388,-144
10,-137,-296,-142
19,-108,-246,-140
20,-80,-153,-145
21,-19,-28,-150
17,34,175,-148
28,68,346,-153
31,100,352,-160
39,125,393,-159
40,152,417,-165
44,133,401,-166
56,89,337,-166
63,11,363,-168
71,-66,351,-167
72,-124,368,-166
85,-181,400,-167
84,-211,318,-169
86,-253,285,-173
78,-282,299,-172
72,-315,181,-174
80,-387,123,-179
80,-460,6,-177
78,-549,-127,-179
78,-637,-166,-179
88,-695,-202,-178
100,-778,-129,-177
99,-833,-144,-174
104,-917,-188,-170
102,-1001,-234,-170
93,-1036,-314,-169
93,-1064,-292,-172
98,-1063,-316,-172
105,-1055,-367,-175
118,-1055,-278,-179
123,-1011,-233,-174
123,-982,-181,-171
127,-983,-107,-174
120,-982,-77,-166
123,-986,-28,-166
130,-993,26,-161
138,-985,15,-161
146,-999,6,-167
146,-1033,42,-167
146,-1006,85,-172
152,-973,165,-171
157,-822,249,-172
151,-574,300,-168
152,-272,272,-167
152,155,219,-162
154,670,219,-161
154,1176,188,-159
158,1621,167,-157
173,1896,186,-161
178,2014,142,-156
176,2072,168,-156
166,1967,195,-161
162,1805,131,-156
161,1527,110,-158
160,1126,79,-155
154,770,14,-151
150,404,-43,-145
158,80,-96,-141
154,-140,-103,-143
154,-333,-110,-136
156,-369,-90,-135
161,-313,-78,-132
160,-256,-105,-133
150,-201,-98,-132
153,-236,-143,-131
158,-282,-184,-126
163,-337,-147,-126
163,-421,-123,-120
164,-531,-91,-117
163,-669,7,-111
167,-780,99,-104
169,-817,133,-104
155,-796,132,-97
153,-681,114,-94
152,-487,140,-96
143,-187,184,-98
145,189,216,-96
155,604,305,-92
153,977,394,-87
138,1235,465,-83
131,1401,483,-78
125,1462,461,-68
126,1466,495,-67
114,1376,493,-63
108,1188,468,-60
103,986,494,-60
106,765,533,-52
121,554,600,-54
119,394,643,-52
111,241,634,-52
103,179,665,-48
109,169,650,-44
103,188,600,-39
100,243,582,-32
95,220,588,-25
91,146,628,-18
94,22,651,-15
94,-134,663,-12
