amp,freq
70,130.08130081300814
26,130.08130081300814
6,130.08130081300814
15,130.08130081300814
23,130.08130081300814
31,130.08130081300814
16,130.08130081300814
16,130.08130081300814
24,130.08130081300814
3,130.08130081300814
67,372.09302325581393
14,372.09302325581393
33,372.09302325581393
30,372.09302325581393
60,1230.7692307692307
36,1230.7692307692307
22,1230.7692307692307
7,1230.7692307692307
37,1230.7692307692307
73,941.1764705882352
49,941.1764705882352
43,941.1764705882352
38,941.1764705882352
50,941.1764705882352
59,640.0
54,640.0
10,640.0
58,640.0
70,640.0
71,640.0
42,640.0
55,640.0
62,640.0
35,640.0
38,640.0
23,640.0
39,640.0
45,640.0
61,640.0
54,640.0
18,640.0
52,640.0
27,640.0
16,640.0
34,640.0
26,640.0
35,640.0
20,640.0
26,640.0
24,640.0
32,640.0
17,640.0
15,640.0
17,640.0
31,640.0
31,640.0
18,640.0
19,640.0
17,640.0
46,640.0
43,640.0
32,640.0
25,640.0
32,640.0
39,640.0
20,640.0
21,640.0
43,640.0
38,640.0
20,640.0
52,640.0
31,640.0
10,640.0
3,640.0
22,640.0
30,640.0
23,640.0
18,640.0
29,640.0
22,640.0
19,640.0
27,640.0
11,640.0
39,640.0
27,640.0
22,640.0
3,640.0
3,640.0
3,640.0
11,640.0
18,640.0
7,640.0
4,640.0
34,640.0
14,640.0
7,640.0
71,45.19774011299435
22,45.19774011299435
62,3200.0
48,3200.0
10,3200.0
60,3200.0
24,3200.0
23,3200.0
38,3200.0
45,3200.0
6,3200.0
24,3200.0
43,3200.0
31,3200.0
12,3200.0
2,3200.0
61,246.15384615384616
41,246.15384615384616
83,3200.0
23,3200.0
5,3200.0
14,3200.0
27,3200.0
68,3200.0
35,3200.0
66,571.4285714285714
57,571.4285714285714
6,571.4285714285714
65,1230.7692307692307
55,1230.7692307692307
64,2285.714285714286
50,2285.714285714286
63,3200.0
8,3200.0
56,3200.0
115,1230.7692307692307
44,1230.7692307692307
107,3200.0
81,5333.333333333333
10,5333.333333333333
88,2666.6666666666665
31,2666.6666666666665
7,2666.6666666666665
44,2666.6666666666665
67,2666.6666666666665
82,842.1052631578947
13,842.1052631578947
111,3200.0
17,3200.0
106,3200.0
155,3200.0
162,3200.0
408,3200.0
904,484.8484848484849
553,3200.0
466,2285.714285714286
568,2666.6666666666665
788,4000.0
282,4000.0
82,4000.0
31,4000.0
3,4000.0
80,842.1052631578947
50,842.1052631578947
147,1142.857142857143
171,3200.0
195,1230.7692307692307
273,2000.0
307,842.1052631578947
339,4000.0
300,1777.7777777777778
364,2000.0
342,2666.6666666666665
392,4000.0
394,3200.0
420,2666.6666666666665
545,1777.7777777777778
543,5333.333333333333
544,3200.0
620,2666.6666666666665
486,1333.3333333333333
554,1600.0
858,1454.5454545454545
889,1600.0
863,2000.0
879,4000.0
984,1777.7777777777778
961,2666.6666666666665
938,2666.6666666666665
950,1230.7692307692307
942,3200.0
1237,3200.0
1238,3200.0
1254,3200.0
1187,1777.7777777777778
1179,4000.0
1199,1777.7777777777778
1327,1600.0
1352,3200.0
1387,1333.3333333333333
1322,2666.6666666666665
1327,2285.714285714286
1323,2666.6666666666665
1271,3200.0
1291,3200.0
1286,3200.0
1282,2000.0
1282,1333.3333333333333
1291,2666.6666666666665
1294,2285.714285714286
1301,2666.6666666666665
1278,800.0
1278,4000.0
1291,1230.7692307692307
1309,4000.0
1298,3200.0
1315,3200.0
1341,2285.714285714286
1338,3200.0
1327,3200.0
1333,1333.3333333333333
1364,1777.7777777777778
1332,3200.0
1329,1777.7777777777778
1301,1230.7692307692307
1351,2666.6666666666665
1351,3200.0
1329,2000.0
1290,1066.6666666666667
1293,5333.333333333333
1303,2666.6666666666665
1288,2000.0
1302,3200.0
1284,2000.0
1283,2666.6666666666665
1287,3200.0
1285,3200.0
1268,727.2727272727273
1261,2285.714285714286
1254,4000.0
1259,1777.7777777777778
1258,4000.0
1259,1600.0
1244,3200.0
1244,4000.0
1215,3200.0
1216,1777.7777777777778
1226,941.1764705882352
1241,533.3333333333334
1247,2000.0
1264,2666.6666666666665
1266,1066.6666666666667
1248,2666.6666666666665
1268,1333.3333333333333
1253,1333.3333333333333
1233,1454.5454545454545
1244,1454.5454545454545
1217,470.5882352941176
