Q1,Q2,Q3,Q4
-6,0,183,157
-9,0,161,124
-7,1,171,109
-8,1,227,19
-10,1,232,-79
-9,2,262,-102
-8,2,343,-25
-8,3,343,67
-8,4,321,77
-8,4,350,47
-8,5,353,60
-8,6,335,86
-9,5,331,122
-8,5,330,211
-8,6,349,284
-8,5,321,298
-8,4,280,338
-8,4,306,459
-8,4,225,562
-8,4,137,538
-8,4,158,450
-3,2,106,418
1,2,97,436
0,1,112,413
0,0,67,312
0,2,105,215
0,2,85,203
0,2,38,219
0,1,73,181
0,0,20,116
0,0,47,69
0,0,112,26
0,0,24,-22
0,0,40,-63
0,-1,55,-109
0,-2,55,-185
0,-2,106,-257
0,-4,12,-268
0,-3,57,-255
0,-2,37,-268
0,-5,-49,-281
0,-5,181,-277
0,-4,46,-280
0,-4,-104,-324
0,-4,105,-418
0,-5,-69,-564
0,-6,-123,-735
0,-6,18,-876
0,-7,-113,-998
0,-8,-83,-1152
0,-8,-28,-1290
0,-10,-110,-1373
0,-10,-105,-1367
0,-10,-164,-1070
0,-10,-115,-491
0,-9,-131,-21
0,-9,-224,201
0,-10,-49,448
0,-10,-191,782
0,-10,-309,929
0,-10,-99,821
0,-10,-201,618
0,-10,-274,420
0,-10,-224,356
0,-10,-254,429
0,-10,-240,447
0,-10,-217,372
0,-10,-151,316
0,-10,-205,273
0,-10,-293,154
0,-9,-238,-44
0,-9,-226,-299
0,-8,-200,-582
0,-9,-184,-749
0,-10,-229,-716
0,-8,-187,-608
0,-8,-122,-538
0,-9,-166,-460
0,-10,-221,-290
0,-10,-146,-72
0,-10,-153,63
0,-9,-193,77
0,-8,-54,49
0,-8,-47,52
0,-8,-112,130
0,-8,-22,279
0,-9,-9,392
0,-9,-45,410
0,-7,-25,442
0,-9,-16,558
0,-11,41,639
0,-10,97,578
0,-12,80,416
0,-12,107,241
0,-12,133,148
0,-12,93,146
0,-12,100,96
0,-12,138,-27
0,-12,139,-67
0,-10,140,13
0,-10,189,93
0,-11,216,104
0,-11,170,60
0,-11,147,8
0,-12,135,20
0,-13,126,101
0,-13,130,163
0,-13,124,175
0,-13,149,198
0,-17,151,280
0,-14,144,406
0,-17,149,491
0,-25,103,476
0,-15,74,414
0,-7,66,382
0,-13,111,390
0,-13,188,384
0,-17,124,320
0,-23,82,230
0,-16,172,194
0,-18,131,214
0,-18,41,210
0,-12,142,153
0,-20,129,83
0,-21,0,31
0,-13,98,4
0,-20,190,-23
0,-25,184,-85
0,-19,123,-173
0,-18,0,-231
0,-16,73,-215
0,-16,180,-185
0,-20,83,-236
0,-18,12,-334
0,-20,127,-360
0,-20,115,-330
0,-15,27,-380
0,-15,262,-523
0,-16,96,-660
0,-15,-234,-757
0,-17,186,-842
0,-17,161,-948
0,-16,-112,-1087
0,-17,128,-1235
0,-16,-11,-1305
0,-13,4,-1124
0,-13,30,-660
0,-17,-127,-184
0,-16,149,91
0,-11,-110,309
0,-11,-170,627
0,-11,231,876
0,-9,-150,868
0,-10,-89,690
0,-10,167,484
0,-10,-209,353
0,-10,-56,377
0,-10,59,455
0,-12,-165,422
0,-14,-1,331
0,-11,15,306
0,-10,-117,282
0,-12,44,163
0,-11,48,-48
0,-10,-150,-333
0,-11,-45,-581
0,-10,15,-649
0,-10,-62,-586
0,-10,52,-541
0,-10,9,-513
0,-11,-98,-402
0,-12,-25,-212
0,-10,-9,-52
0,-11,-83,20
0,-12,-79,24
0,-11,-33,6
0,-12,-113,39
0,-14,-118,186
0,-14,50,364
0,-15,-74,377
0,-16,-257,305
0,-17,-60,416
0,-18,-57,624
0,-18,-180,651
0,-18,-81,502
0,-18,-99,360
0,-20,-102,301
0,-20,-41,291
0,-20,-137,245
0,-21,-154,113
0,-22,-88,3
0,-22,-146,25
0,-23,-100,97
0,-23,-89,105
0,-22,-173,69
0,-22,-43,33
0,-23,-55,-3
0,-24,-157,18
0,-24,-87,107
0,-23,-93,137
0,-22,-70,86
0,-24,-97,86
0,-24,-138,196
0,-24,-4,329
0,-24,-84,379
0,-23,-120,350
0,-23,63,330
0,-24,-45,365
0,-25,-99,406
0,-25,-11,375
0,-26,-80,287
0,-27,-7,214
0,-24,60,201
0,-25,-68,209
0,-25,-11,180
0,-23,84,123
0,-24,-29,69
0,-26,38,21
0,-27,40,-20
0,-27,-56,-48
0,-28,93,-97
0,-27,74,-199
0,-27,18,-287
0,-27,68,-303
0,-28,56,-289
0,-28,24,-308
0,-27,64,-386
0,-27,137,-479
0,-29,8,-527
0,-29,53,-537
0,-26,196,-573
0,-26,85,-680
0,-27,23,-808
0,-28,111,-906
0,-27,129,-990
0,-26,-24,-1076
0,-28,98,-1129
0,-28,264,-1004
0,-28,-4,-618
0,-27,15,-192
0,-27,200,63
0,-26,43,264
0,-24,102,508
0,-23,173,665
0,-23,-31,674
0,-24,52,592
0,-23,167,438
0,-22,44,319
0,-22,171,336
0,-22,165,376
0,-19,-43,361
0,-20,164,357
0,-22,178,355
0,-21,-47,302
0,-22,94,216
0,-22,165,98
0,-22,58,-89
0,-22,57,-296
0,-23,64,-420
0,-24,151,-446
0,-25,132,-427
2,-24,57,-400
3,-25,94,-358
3,-26,-71,-275
4,-26,206,-155
4,-27,257,-60
3,-28,-293,-23
2,-28,196,11
2,-28,288,74
2,-28,-205,101
3,-29,264,96
4,-30,65,159
4,-31,-207,274
3,-31,292,349
2,-30,2,382
3,-30,-101,408
4,-30,191,447
4,-30,-13,491
4,-30,53,462
4,-30,-23,366
4,-30,-52,300
4,-30,249,263
4,-30,-117,208
3,-31,-223,168
2,-30,267,146
2,-29,146,115
2,-31,-88,85
3,-31,44,76
4,-30,-50,87
3,-29,3,99
4,-30,113,76
6,-29,-158,26
5,-27,29,12
2,-26,122,44
2,-26,-203,71
2,-26,5,74
1,-26,88,78
4,-24,37,115
6,-24,-35,178
5,-24,-205,220
4,-24,165,232
3,-22,86,234
2,-22,-104,225
1,-22,90,204
1,-22,-167,192
3,-21,22,179
3,-18,185,138
2,-22,-129,86
4,-25,33,54
3,-19,75,35
0,-16,-124,12
1,-16,-25,-24
2,-13,72,-68
2,-14,-68,-110
2,-14,-67,-152
1,-13,-3,-193
2,-13,-111,-243
3,-13,-45,-301
2,-16,-17,-337
1,-15,-34,-362
0,-8,-8,-407
0,-7,-115,-455
