Q1,Q2,Q3,Q4
-54,-54,-54,-54
-67,-67,-67,-67
-41,-41,-41,-41
-28,-28,-28,-28
4,4,4,4
11,11,11,11
58,58,58,58
60,60,60,60
49,49,49,49
45,45,45,45
36,36,36,36
30,30,30,30
31,31,31,31
46,46,46,46
59,59,59,59
64,64,64,64
70,70,70,70
51,51,51,51
51,51,51,51
57,57,57,57
29,29,29,29
10,10,10,10
-5,-5,-5,-5
-5,-5,-5,-5
14,14,14,14
33,33,33,33
18,18,18,18
28,28,28,28
73,73,73,73
67,67,67,67
41,41,41,41
39,39,39,39
37,37,37,37
16,16,16,16
11,11,11,11
25,25,25,25
23,23,23,23
17,17,17,17
8,8,8,8
25,25,25,25
50,50,50,50
49,49,49,49
51,51,51,51
37,37,37,37
12,12,12,12
3,3,3,3
9,9,9,9
6,6,6,6
-10,-10,-10,-10
-4,-4,-4,-4
12,12,12,12
42,42,42,42
29,29,29,29
4,4,4,4
11,11,11,11
21,21,21,21
32,32,32,32
31,31,31,31
23,23,23,23
15,15,15,15
27,27,27,27
35,35,35,35
29,29,29,29
6,6,6,6
-7,-7,-7,-7
22,22,22,22
52,52,52,52
35,35,35,35
10,10,10,10
26,26,26,26
18,18,18,18
5,5,5,5
4,4,4,4
-11,-11,-11,-11
-15,-15,-15,-15
-25,-25,-25,-25
-24,-24,-24,-24
-10,-10,-10,-10
-3,-3,-3,-3
-17,-17,-17,-17
2,2,2,2
27,27,27,27
14,14,14,14
38,38,38,38
31,31,31,31
18,18,18,18
2,2,2,2
-7,-7,-7,-7
13,13,13,13
15,15,15,15
11,11,11,11
9,9,9,9
17,17,17,17
35,35,35,35
41,41,41,41
48,48,48,48
45,45,45,45
25,25,25,25
26,26,26,26
13,13,13,13
-16,-16,-16,-16
-25,-25,-25,-25
-23,-23,-23,-23
-21,-21,-21,-21
-11,-11,-11,-11
-9,-9,-9,-9
1,1,1,1
29,29,29,29
39,39,39,39
24,24,24,24
-4,-4,-4,-4
-1,-1,-1,-1
-4,-4,-4,-4
-22,-22,-22,-22
-31,-31,-31,-31
-32,-32,-32,-32
-34,-34,-34,-34
-33,-33,-33,-33
-18,-18,-18,-18
-7,-7,-7,-7
-11,-11,-11,-11
-9,-9,-9,-9
5,5,5,5
3,3,3,3
-1,-1,-1,-1
-10,-10,-10,-10
-17,-17,-17,-17
3,3,3,3
42,42,42,42
41,41,41,41
36,36,36,36
45,45,45,45
35,35,35,35
25,25,25,25
11,11,11,11
7,7,7,7
9,9,9,9
8,8,8,8
-20,-20,-20,-20
-46,-46,-46,-46
-32,-32,-32,-32
-9,-9,-9,-9
11,11,11,11
20,20,20,20
14,14,14,14
15,15,15,15
20,20,20,20
9,9,9,9
6,6,6,6
2,2,2,2
-2,-2,-2,-2
1,1,1,1
-13,-13,-13,-13
-12,-12,-12,-12
14,14,14,14
28,28,28,28
15,15,15,15
8,8,8,8
21,21,21,21
15,15,15,15
12,12,12,12
19,19,19,19
3,3,3,3
-2,-2,-2,-2
14,14,14,14
3,3,3,3
-20,-20,-20,-20
-15,-15,-15,-15
16,16,16,16
44,44,44,44
44,44,44,44
20,20,20,20
19,19,19,19
30,30,30,30
31,31,31,31
21,21,21,21
4,4,4,4
-8,-8,-8,-8
-20,-20,-20,-20
13,13,13,13
23,23,23,23
24,24,24,24
61,61,61,61
60,60,60,60
51,51,51,51
28,28,28,28
5,5,5,5
-23,-23,-23,-23
-45,-45,-45,-45
-61,-61,-61,-61
-100,-100,-100,-100
-95,-95,-95,-95
-88,-88,-88,-88
-71,-71,-71,-71
-40,-40,-40,-40
-33,-33,-33,-33
-7,-7,-7,-7
58,58,58,58
103,103,103,103
91,91,91,91
70,70,70,70
33,33,33,33
39,39,39,39
56,56,56,56
36,36,36,36
2,2,2,2
-41,-41,-41,-41
-41,-41,-41,-41
-34,-34,-34,-34
-14,-14,-14,-14
