Q1,Q2,Q3,Q4
-7,-7,-7,-7
-13,-13,-13,-13
3,3,3,3
-4,-4,-4,-4
-39,-39,-39,-39
-39,-39,-39,-39
-9,-9,-9,-9
-15,-15,-15,-15
-12,-12,-12,-12
-13,-13,-13,-13
-37,-37,-37,-37
-41,-41,-41,-41
-65,-65,-65,-65
-64,-64,-64,-64
-50,-50,-50,-50
-49,-49,-49,-49
-14,-14,-14,-14
12,12,12,12
24,24,24,24
35,35,35,35
38,38,38,38
44,44,44,44
-8,-8,-8,-8
-47,-47,-47,-47
-48,-48,-48,-48
-38,-38,-38,-38
-6,-6,-6,-6
10,10,10,10
23,23,23,23
43,43,43,43
37,37,37,37
23,23,23,23
6,6,6,6
-24,-24,-24,-24
-2,-2,-2,-2
18,18,18,18
-4,-4,-4,-4
-28,-28,-28,-28
-34,-34,-34,-34
-16,-16,-16,-16
-6,-6,-6,-6
9,9,9,9
15,15,15,15
10,10,10,10
24,24,24,24
7,7,7,7
-1,-1,-1,-1
-9,-9,-9,-9
-27,-27,-27,-27
-20,-20,-20,-20
-1,-1,-1,-1
18,18,18,18
25,25,25,25
38,38,38,38
70,70,70,70
74,74,74,74
71,71,71,71
70,70,70,70
37,37,37,37
10,10,10,10
-9,-9,-9,-9
-27,-27,-27,-27
-39,-39,-39,-39
-18,-18,-18,-18
-7,-7,-7,-7
5,5,5,5
41,41,41,41
55,55,55,55
41,41,41,41
40,40,40,40
20,20,20,20
-5,-5,-5,-5
-6,-6,-6,-6
-33,-33,-33,-33
-37,-37,-37,-37
-17,-17,-17,-17
-15,-15,-15,-15
-7,-7,-7,-7
5,5,5,5
2,2,2,2
-11,-11,-11,-11
-3,-3,-3,-3
11,11,11,11
-6,-6,-6,-6
-6,-6,-6,-6
-19,-19,-19,-19
-22,-22,-22,-22
1,1,1,1
-1,-1,-1,-1
-8,-8,-8,-8
-13,-13,-13,-13
-11,-11,-11,-11
7,7,7,7
25,25,25,25
-5,-5,-5,-5
-26,-26,-26,-26
-34,-34,-34,-34
-60,-60,-60,-60
-46,-46,-46,-46
-33,-33,-33,-33
-16,-16,-16,-16
-2,-2,-2,-2
5,5,5,5
3,3,3,3
9,9,9,9
47,47,47,47
27,27,27,27
-9,-9,-9,-9
-31,-31,-31,-31
-35,-35,-35,-35
-6,-6,-6,-6
10,10,10,10
-5,-5,-5,-5
-43,-43,-43,-43
-35,-35,-35,-35
5,5,5,5
12,12,12,12
-2,-2,-2,-2
5,5,5,5
23,23,23,23
36,36,36,36
28,28,28,28
16,16,16,16
-10,-10,-10,-10
-39,-39,-39,-39
-26,-26,-26,-26
-33,-33,-33,-33
-46,-46,-46,-46
-35,-35,-35,-35
-34,-34,-34,-34
-30,-30,-30,-30
-7,-7,-7,-7
-10,-10,-10,-10
-23,-23,-23,-23
-4,-4,-4,-4
10,10,10,10
-1,-1,-1,-1
-11,-11,-11,-11
-3,-3,-3,-3
-24,-24,-24,-24
-40,-40,-40,-40
-19,-19,-19,-19
-25,-25,-25,-25
-23,-23,-23,-23
-1,-1,-1,-1
24,24,24,24
38,38,38,38
1,1,1,1
-7,-7,-7,-7
-3,-3,-3,-3
-21,-21,-21,-21
-40,-40,-40,-40
-62,-62,-62,-62
-51,-51,-51,-51
-34,-34,-34,-34
-11,-11,-11,-11
16,16,16,16
28,28,28,28
35,35,35,35
22,22,22,22
-6,-6,-6,-6
2,2,2,2
22,22,22,22
12,12,12,12
-2,-2,-2,-2
-13,-13,-13,-13
-28,-28,-28,-28
-36,-36,-36,-36
-32,-32,-32,-32
-2,-2,-2,-2
5,5,5,5
-13,-13,-13,-13
-16,-16,-16,-16
3,3,3,3
32,32,32,32
51,51,51,51
39,39,39,39
-22,-22,-22,-22
-38,-38,-38,-38
-19,-19,-19,-19
-18,-18,-18,-18
-40,-40,-40,-40
-29,-29,-29,-29
0,0,0,0
5,5,5,5
36,36,36,36
37,37,37,37
38,38,38,38
51,51,51,51
29,29,29,29
3,3,3,3
1,1,1,1
18,18,18,18
17,17,17,17
-3,-3,-3,-3
15,15,15,15
31,31,31,31
6,6,6,6
1,1,1,1
14,14,14,14
0,0,0,0
-35,-35,-35,-35
-33,-33,-33,-33
-24,-24,-24,-24
-20,-20,-20,-20
-7,-7,-7,-7
-3,-3,-3,-3
15,15,15,15
35,35,35,35
36,36,36,36
33,33,33,33
50,50,50,50
62,62,62,62
51,51,51,51
15,15,15,15
10,10,10,10
26,26,26,26
23,23,23,23
24,24,24,24
32,32,32,32
50,50,50,50
43,43,43,43
41,41,41,41
46,46,46,46
39,39,39,39
31,31,31,31
14,14,14,14
-2,-2,-2,-2
1,1,1,1
17,17,17,17
23,23,23,23
18,18,18,18
15,15,15,15
21,21,21,21
33,33,33,33
53,53,53,53
76,76,76,76
92,92,92,92
84,84,84,84
47,47,47,47
13,13,13,13
-3,-3,-3,-3
-13,-13,-13,-13
1,1,1,1
32,32,32,32
13,13,13,13
5,5,5,5
43,43,43,43
59,59,59,59
47,47,47,47
32,32,32,32
33,33,33,33
5,5,5,5
-18,-18,-18,-18
-31,-31,-31,-31
-50,-50,-50,-50
-29,-29,-29,-29
-9,-9,-9,-9
10,10,10,10
34,34,34,34
44,44,44,44
55,55,55,55
75,75,75,75
74,74,74,74
47,47,47,47
13,13,13,13
1,1,1,1
0,0,0,0
-14,-14,-14,-14
-9,-9,-9,-9
-24,-24,-24,-24
-50,-50,-50,-50
-14,-14,-14,-14
38,38,38,38
72,72,72,72
55,55,55,55
16,16,16,16
-13,-13,-13,-13
-30,-30,-30,-30
-37,-37,-37,-37
-59,-59,-59,-59
-79,-79,-79,-79
-72,-72,-72,-72
-60,-60,-60,-60
-57,-57,-57,-57
-29,-29,-29,-29
9,9,9,9
20,20,20,20
-10,-10,-10,-10
-13,-13,-13,-13
13,13,13,13
14,14,14,14
10,10,10,10
-17,-17,-17,-17
-64,-64,-64,-64
-78,-78,-78,-78
-71,-71,-71,-71
-49,-49,-49,-49
-25,-25,-25,-25
-11,-11,-11,-11
-2,-2,-2,-2
2,2,2,2
28,28,28,28
20,20,20,20
-4,-4,-4,-4
-15,-15,-15,-15
-32,-32,-32,-32
-32,-32,-32,-32
-20,-20,-20,-20
-29,-29,-29,-29
-56,-56,-56,-56
-19,-19,-19,-19
6,6,6,6
-23,-23,-23,-23
-42,-42,-42,-42
-18,-18,-18,-18
-21,-21,-21,-21
-65,-65,-65,-65
-17,-17,-17,-17
-58,-58,-58,-58
-71,-71,-71,-71
-22,-22,-22,-22
-56,-56,-56,-56
-72,-72,-72,-72
-62,-62,-62,-62
-5,-5,-5,-5
-7,-7,-7,-7
-17,-17,-17,-17
-5,-5,-5,-5
-32,-32,-32,-32
6,6,6,6
14,14,14,14
-20,-20,-20,-20
-41,-41,-41,-41
-56,-56,-56,-56
-53,-53,-53,-53
-20,-20,-20,-20
7,7,7,7
2,2,2,2
16,16,16,16
0,0,0,0
28,28,28,28
57,57,57,57
26,26,26,26
-9,-9,-9,-9
-52,-52,-52,-52
-67,-67,-67,-67
-76,-76,-76,-76
-82,-82,-82,-82
-85,-85,-85,-85
-91,-91,-91,-91
-67,-67,-67,-67
-35,-35,-35,-35
-12,-12,-12,-12
-4,-4,-4,-4
-6,-6,-6,-6
-20,-20,-20,-20
-2,-2,-2,-2
-1,-1,-1,-1
-34,-34,-34,-34
-54,-54,-54,-54
-57,-57,-57,-57
-58,-58,-58,-58
-36,-36,-36,-36
26,26,26,26
44,44,44,44
34,34,34,34
9,9,9,9
8,8,8,8
19,19,19,19
2,2,2,2
-23,-23,-23,-23
-19,-19,-19,-19
-38,-38,-38,-38
-18,-18,-18,-18
8,8,8,8
-3,-3,-3,-3
24,24,24,24
7,7,7,7
10,10,10,10
22,22,22,22
9,9,9,9
-23,-23,-23,-23
-51,-51,-51,-51
-12,-12,-12,-12
-20,-20,-20,-20
-51,-51,-51,-51
-41,-41,-41,-41
-38,-38,-38,-38
-19,-19,-19,-19
3,3,3,3
13,13,13,13
13,13,13,13
16,16,16,16
7,7,7,7
5,5,5,5
-33,-33,-33,-33
-66,-66,-66,-66
-60,-60,-60,-60
-67,-67,-67,-67
-45,-45,-45,-45
-16,-16,-16,-16
-11,-11,-11,-11
-24,-24,-24,-24
-6,-6,-6,-6
23,23,23,23
35,35,35,35
62,62,62,62
66,66,66,66
38,38,38,38
47,47,47,47
61,61,61,61
41,41,41,41
10,10,10,10
-13,-13,-13,-13
-27,-27,-27,-27
-41,-41,-41,-41
-35,-35,-35,-35
