Q1,Q2,Q3,Q4
0,138,285,-560
-1,173,297,-585
-7,226,308,-604
-13,301,315,-605
-14,367,320,-581
-5,406,325,-543
4,438,325,-497
-6,477,328,-452
-19,506,330,-423
-22,529,324,-398
-23,570,322,-370
-19,611,323,-371
-10,612,319,-416
-8,610,315,-476
-14,651,307,-516
-21,704,298,-534
-24,727,289,-545
-27,733,278,-546
-28,757,267,-539
-23,800,255,-519
-24,853,242,-465
-25,891,226,-382
-17,913,205,-319
-16,956,188,-297
-16,1006,176,-273
-14,1045,158,-254
-13,1051,139,-252
-9,1032,120,-220
-18,1031,101,-217
-37,986,86,-235
-42,872,68,-218
-38,762,51,-195
-30,685,35,-152
-22,599,16,-121
-20,404,1,-72
-23,181,-15,10
-24,62,-34,31
-17,-24,-49,50
-10,-158,-64,92
-12,-345,-77,107
-15,-496,-83,105
-19,-543,-91,79
-27,-557,-96,56
-25,-587,-97,18
-14,-674,-103,-30
-8,-777,-105,1
-11,-751,-105,64
-19,-667,-111,80
-25,-660,-109,94
-23,-729,-102,148
-19,-798,-100,227
-14,-756,-92,305
-12,-680,-87,361
-20,-702,-84,377
-19,-789,-82,366
-9,-841,-81,373
-8,-782,-74,407
-15,-714,-67,432
-16,-746,-62,438
-14,-774,-53,441
-14,-733,-39,459
-10,-649,-27,499
-3,-571,-19,559
-2,-523,-8,611
-4,-461,0,629
-11,-361,7,646
-15,-240,14,687
-12,-131,17,706
-6,-62,23,713
2,9,33,731
4,100,48,735
1,161,62,718
-3,196,69,714
-11,220,69,745
-15,229,72,790
-12,237,78,832
-10,230,82,906
-9,191,87,1003
-9,148,88,1090
-12,117,87,1209
-16,101,86,1374
-17,60,80,1527
-14,-17,78,1658
-11,-62,82,1761
-16,-71,78,1825
-21,-82,75,1778
-13,-108,67,1388
-7,-163,54,691
-9,-207,49,112
-15,-221,45,-168
-23,-254,40,-459
-22,-318,37,-986
-11,-409,37,-1544
-4,-490,34,-1819
-2,-546,23,-1710
-8,-618,14,-1381
-12,-707,7,-1074
-13,-803,-1,-939
-9,-886,-4,-885
1,-925,-8,-623
5,-944,-12,-159
5,-975,-15,151
2,-1015,-16,104
-10,-1019,-10,-104
-17,-966,-12,-193
-9,-909,-19,-118
2,-873,-16,-48
5,-836,-15,-101
1,-780,-19,-135
-9,-694,-18,-33
-12,-607,-19,146
-6,-553,-16,334
-5,-524,-8,524
-9,-485,-2,724
-8,-418,1,859
-8,-353,3,843
-17,-312,5,725
-20,-277,9,582
-12,-235,12,395
-11,-179,15,179
-8,-106,25,-30
