Q1,Q2,Q3,Q4
63,-16553,1011,1925
28,-16086,1160,1976
-21,-15344,289,1574
42,-14379,-1121,1818
31,-13205,-2010,2032
-109,-11852,1589,2204
-120,-10134,3501,2212
56,-8267,-843,1652
59,-6924,-2042,1998
-134,-5693,1128,2690
-48,-4103,584,2083
-21,-2932,-916,2046
-229,-2108,981,2825
95,-1075,1931,2467
272,-348,1290,1941
-97,44,1293,2245
-192,448,919,2256
-232,733,879,1938
-276,1067,787,2042
-216,1617,250,2158
-161,2223,1789,1954
-11,2645,3036,1829
1,2921,965,1846
-50,3336,-554,1765
-63,3763,1572,1751
-158,4153,3408,1934
-212,4580,1518,2060
-212,4782,544,2091
-224,4674,2036,1924
-302,4506,1096,1538
-306,4499,86,1495
-137,4328,1730,1588
-157,3769,2232,1420
-241,3355,1633,1523
-189,3005,1190,1554
-290,2441,-269,1194
-217,2207,-211,1137
65,2109,1723,1213
87,1548,972,1087
54,1137,-494,1029
1,1314,1048,1078
-235,1416,1553,1003
-321,1469,506,911
-159,1934,1953,1157
-109,2290,1394,1414
-222,2520,-2001,1482
-314,3094,-508,1540
-391,3620,2300,1428
-393,4076,1422,1428
-304,4695,1698,1607
-207,5121,2591,1587
-96,5500,692,1528
-51,5925,-110,1471
-72,6008,1523,1395
-96,6063,696,1267
-128,6276,-321,1091
-95,6401,1748,1171
-53,6447,1946,1134
-63,6378,612,943
-19,6248,389,986
-6,6140,-172,829
-69,6056,238,738
-6,6107,1206,1095
36,6055,1454,1160
-129,5702,2606,930
-245,5621,3474,855
-297,5982,1594,729
-358,6379,-709,715
-300,6650,366,855
-311,6726,2771,798
-395,6700,2124,648
-322,6623,117,491
-324,6668,371,504
-390,6806,987,698
-250,6621,218,711
-212,6377,125,786
-391,6454,1167,872
-489,6479,1412,635
-533,6325,1056,457
-619,6502,2030,575
-676,6855,1831,752
-613,6996,-142,721
-560,7371,1077,584
-649,8022,3038,509
-628,8680,1785,618
-558,9478,1142,905
-647,10340,1559,927
-597,11194,1011,727
-411,11931,1915,570
-299,12456,3409,433
-240,13009,1212,371
-268,13355,-694,311
-355,12820,1680,276
-437,11536,1798,322
-431,10313,215,375
-373,9230,1909,444
-435,7740,1309,424
-500,5790,-170,361
-450,3586,3139,499
-406,1318,4366,582
-379,-512,1643,423
-312,-1819,1592,402
-309,-3221,2742,484
-448,-4822,1398,402
-521,-6209,406,492
-518,-7177,2123,796
-652,-7648,3061,718
-628,-7743,1712,467
-450,-7796,918,596
-568,-7950,1633,585
-663,-8004,2818,366
-604,-7928,1406,512
-682,-7904,-1167,541
-683,-7822,534,363
-672,-7660,2783,445
-771,-7531,1238,310
-751,-7446,141,143
-593,-7477,1364,451
-492,-7523,2154,571
-547,-7417,1788,433
-532,-7088,2212,484
-548,-6489,2029,466
-752,-5830,-578,379
-754,-5351,-410,437
-562,-4650,2618,408
-520,-3353,2916,325
-581,-1978,1040,438
-565,-845,-1109,519
-548,206,-408,483
-606,1220,3630,489
-665,2277,4043,359
-637,3266,671,203
-579,4110,604,205
-620,4771,2136,137
-587,4974,356,118
-531,4895,-568,193
-584,4791,1429,129
-558,4399,1924,200
-557,3808,1405,480
-662,3263,1313,604
-741,2589,884,554
-763,1857,1670,518
-699,1106,2875,577
-568,195,1479,515
-481,-605,-137,208
-520,-1334,1613,174
-575,-2482,1897,385
-585,-3910,-1038,169
-630,-5311,-652,41
-572,-6886,1286,401
-449,-8518,191,365
-464,-9882,410,112
-475,-11284,2760,189
-475,-12932,1950,45
-523,-14404,6,-129
-458,-15440,599,127
-411,-16125,559,301
-451,-16428,-340,296
-422,-16295,1141,450
-452,-15872,2545,434
-536,-15157,880,252
-525,-14073,-443,313
-488,-12881,-48,206
-390,-11717,722,-22
-302,-10350,2275,50
-302,-8813,2531,1
-276,-7444,1424,-61
-406,-6225,1031,100
-597,-4915,873,101
-522,-3723,440,101
-445,-2855,758,292
-524,-2062,2039,360
-531,-1304,1376,276
-559,-825,224,324
-719,-442,1073,414
-680,174,1178,389
-502,727,1289,445
-569,1082,1698,514
-654,1647,801,454
-576,2234,1105,368
-583,2577,2238,161
-638,3065,1253,15
-627,3703,-332,225
-558,4120,437,362
-421,4314,1272,300
-421,4380,-22,323
-560,4403,741,223
-628,4377,3212,167
-703,4184,2550,399
-768,3944,913,466
-751,3599,1076,382
-633,3091,910,477
-532,2701,764,454
-644,2292,2110,422
-684,1855,2307,660
-592,1754,978,607
-596,1622,585,506
-540,1333,649,595
-488,1241,1317,189
-525,1191,2157,45
-457,1295,575,437
-396,1704,106,410
-432,2289,3197,317
-362,2917,2204,363
-257,3220,-1527,129
-329,3538,1543,-71
-430,4266,4173,-28
-455,4926,-80,-75
-558,5444,-770,-183
-669,5753,3469,-129
-682,5679,3210,-21
-738,5663,-248,83
-822,5760,-7,86
-784,6017,1284,-18
-711,6327,705,43
-711,6009,1279,170
-614,5503,1927,245
-408,5472,1170,352
-292,5612,312,375
-270,5568,41,372
-322,5290,1003,434
-442,5079,1887,516
-541,5097,1001,536
-542,5152,-665,433
-476,5209,-1368,430
-509,5286,-528,515
-660,5348,690,509
-683,5544,294,550
-563,5810,-832,568
-649,5831,20,507
-769,5775,477,631
-609,6010,-1154,749
-524,6285,-321,575
-600,6306,1261,436
-502,6141,-215,431
-429,5896,-1431,335
-590,5936,-742,253
-605,6288,553,180
-534,6586,522,54
-694,6846,-67,17
-666,7029,655,-101
-409,7177,786,-210
-424,7634,1221,107
-568,8359,2293,409
-579,9046,652,311
-620,9673,-1157,330
-700,10338,-108,396
-645,10963,642,170
-566,11557,933,186
-627,12130,2632,521
-753,12158,2325,554
-720,11140,-851,426
-480,9857,-1001,464
-374,9088,914,366
-349,7985,-785,293
-236,6165,-1107,520
-385,4259,1682,547
-499,2113,631,311
-330,-214,-1715,185
-460,-1823,-788,134
-618,-2878,564,162
-527,-4355,267,272
-696,-5856,749,256
-725,-6731,2097,169
-395,-7446,807,171
-377,-7965,-569,83
-566,-8101,-97,-47
-594,-8255,-33,24
-566,-8383,447,49
-542,-8370,1642,-43
-562,-8515,2986,39
-585,-8785,1932,182
-532,-8750,-1433,232
-566,-8483,-205,374
-644,-8446,4399,528
-616,-8571,3798,396
-664,-8662,-440,168
-758,-8822,-671,107
-798,-8792,820,45
-636,-8251,586,-1
-360,-7511,1331,101
-543,-6940,1069,85
-871,-6339,326,-23
-896,-5299,1680,98
-793,-3869,1824,202
-699,-2411,988,220
-758,-1118,1356,415
-811,-100,851,504
-796,698,-649,370
-786,1555,737,282
-666,2492,2759,206
-555,3233,918,61
-481,3613,-212,-73
-386,3645,1060,-102
-420,3462,392,-42
-509,3183,42,-56
-498,2829,2510,-36
-444,2375,3351,64
-373,1820,1719,27
-336,1156,1444,52
-325,275,1364,145
-300,-731,109,55
-351,-1714,621,52
-363,-2801,2305,139
-307,-4027,1352,41
-371,-5377,318,-39
-408,-6840,1767,-49
-385,-8272,1126,-112
-448,-9668,-270,-58
-387,-11044,1108,8
-235,-12254,1545,-48
-242,-13191,803,1
-166,-14002,1581,49
-79,-14727,1786,21
-289,-15154,-209,64
-398,-15279,-859,49
-348,-15005,520,59
-462,-14319,-269,123
-455,-13551,-1424,153
-332,-12607,-983,318
-408,-11429,-1442,395
-463,-10202,-612,255
-386,-8738,1161,213
-345,-7306,19,160
-276,-6258,-1305,111
-145,-5173,192,258
-68,-4137,490,236
-74,-3371,-2245,70
-61,-2481,-2229,6
-86,-1590,1475,-120
-222,-1224,1898,-162
-255,-1187,-1295,-169
-304,-819,-316,-366
-464,-204,2490,-365
-327,278,-261,-179
-134,719,-1277,-191
-338,1205,2624,-131
-426,1640,1970,118
-284,1953,-936,234
-458,2258,1270,105
-580,2561,3385,-102
-343,2750,-469,-55
-180,2827,-3853,150
-151,2809,-812,127
-135,2742,1789,211
-41,2517,-731,372
95,1999,-2014,233
-7,1551,904,423
-210,1411,855,572
-290,1152,-2418,146
-420,759,-537,64
-489,612,2151,141
-346,476,-193,-55
-328,243,-1006,-32
-343,229,1547,52
-180,348,1333,-28
-235,452,-2099,-50
-302,680,-811,-108
-103,1093,3005,-246
-123,1689,-38,-228
-190,2301,-1306,-242
-162,2756,3596,-459
-350,3211,1721,-445
-366,3629,-3072,-292
-224,3859,91,-448
-317,4215,2289,-522
-384,4856,-576,-379
-384,5289,1016,-467
-457,5188,3722,-551
-371,5044,19,-399
-266,5198,-3258,-405
-430,5336,-645,-484
-584,5372,1656,-392
-561,5275,-154,-417
-628,4946,-840,-369
-748,4762,1608,-176
-658,4766,2111,-169
-441,4680,-557,-117
-334,4698,-904,-202
-253,4676,958,-531
-119,4472,-342,-573
-92,4558,-372,-371
-145,4805,3268,-231
-204,4771,2746,-288
-255,4649,-1299,-428
-302,4573,-1309,-488
-367,4422,3029,-551
-412,4378,4074,-515
-542,4498,-425,-351
-604,4547,-1139,-354
-506,4480,2960,-470
-586,4387,1778,-371
-697,4271,-1853,-346
-616,3911,263,-603
-677,3693,1682,-683
-748,4015,-258,-660
-515,4046,292,-813
-571,3742,1387,-839
-733,3920,1030,-598
-370,4314,-138,-445
-174,4680,-892,-553
-199,5254,422,-669
-84,5870,760,-788
-211,6178,-788,-937
-323,6167,-721,-844
-226,6375,1831,-617
-306,6904,2324,-578
-428,7260,-419,-692
-442,7397,-405,-767
-463,7559,658,-799
-358,7783,-1755,-761
-134,7894,-2451,-530
-11,7924,135,-362
-60,7753,1285,-478
-94,7038,-267,-639
-49,6150,-501,-739
-105,5420,1528,-795
-88,4593,-923,-741
-14,3613,-3303,-740
-206,2496,-611,-910
-387,1139,-430,-1002
-384,-280,-2178,-1007
-524,-1507,-1125,-1041
-678,-2522,919,-912
-549,-3316,-1167,-799
-439,-4171,-3716,-819
-484,-5172,5,-707
-389,-5870,1204,-587
-370,-6345,-3659,-597
-529,-6771,-2719,-569
-486,-7011,2495,-450
-379,-7152,897,-386
-350,-7251,-2087,-501
-257,-7331,527,-683
-232,-7369,1134,-719
-205,-7337,-2487,-701
-117,-7242,-978,-888
-190,-7066,3553,-1007
-371,-7000,817,-902
-437,-7045,-3667,-925
-308,-6926,-1001,-864
-154,-6662,2701,-659
-188,-6336,-227,-720
-257,-5938,-2098,-818
-173,-5567,2024,-795
-144,-5192,1048,-885
-320,-4636,-1860,-970
-402,-3861,1687,-929
-301,-3049,949,-894
-263,-2381,-3052,-876
-233,-1784,32,-881
-72,-1248,1604,-909
-3,-809,-1122,-830
-224,-261,-436,-687
-416,250,-931,-720
-299,422,-2025,-925
-143,418,2174,-974
-148,415,2798,-948
-88,262,-2898,-978
108,-276,-1945,-752
128,-908,2731,-535
-39,-1446,-1304,-642
-73,-2344,-5186,-645
-18,-3297,-1390,-532
-126,-3874,431,-672
-318,-4601,-1296,-611
-394,-5501,519,-242
-351,-6225,2412,-238
-326,-6906,-1493,-351
-383,-7545,-3434,-351
-226,-8019,-765,-463
65,-8286,-1351,-380
-86,-8441,-1103,-225
-400,-8635,1768,-314
-394,-8495,67,-390
-489,-7932,-328,-453
-716,-7536,3196,-656
-601,-7156,589,-769
-578,-6734,-3936,-688
-861,-6500,-1259,-631
-813,-5962,1789,-681
-569,-5362,-142,-657
-577,-5202,-1003,-522
-595,-5061,877,-383
-536,-4578,565,-253
-644,-4150,-1018,-220
-692,-4126,-1635,-326
-544,-4077,-1185,-452
-535,-3868,1129,-519
-514,-3555,1257,-496
-432,-2917,-1032,-425
-506,-2452,-1131,-367
-365,-2553,-360,-314
-51,-2276,-1270,-257
-83,-1151,-2107,-239
-220,-453,189,-246
-267,-824,608,-236
-509,-858,-2673,-268
-577,-22,-1818,-213
-292,128,192,-49
-240,-270,-1731,-108
-382,199,-1549,-232
-329,552,2268,-150
-211,273,1197,-113
-162,679,-2405,-235
-122,1046,382,-394
-223,456,614,-468
-367,326,-3945,-430
-324,837,-977,-424
-253,698,3249,-504
