amp,freq
0,197.53086419753086
13,197.53086419753086
12,197.53086419753086
5,197.53086419753086
8,197.53086419753086
2,888.8888888888889
5,888.8888888888889
3,888.8888888888889
3,2285.714285714286
1,3200.0
7,3200.0
14,1600.0
16,8000.0
18,5333.333333333333
17,5333.333333333333
14,4000.0
11,4000.0
12,2000.0
15,5333.333333333333
16,5333.333333333333
9,1777.7777777777778
10,5333.333333333333
11,5333.333333333333
7,5333.333333333333
12,5333.333333333333
12,3200.0
11,5333.333333333333
3,5333.333333333333
5,5333.333333333333
4,5333.333333333333
7,5333.333333333333
1,695.6521739130435
0,5333.333333333333
4,2000.0
3,5333.333333333333
11,2285.714285714286
20,2666.6666666666665
22,5333.333333333333
26,1777.7777777777778
30,4000.0
29,1230.7692307692307
27,2666.6666666666665
20,3200.0
19,5333.333333333333
6,5333.333333333333
8,5333.333333333333
4,5333.333333333333
3,500.0
4,500.0
0,3200.0
4,3200.0
2,5333.333333333333
6,5333.333333333333
2,5333.333333333333
10,5333.333333333333
5,2285.714285714286
8,5333.333333333333
14,2000.0
11,5333.333333333333
16,3200.0
10,5333.333333333333
14,2666.6666666666665
10,5333.333333333333
12,4000.0
14,4000.0
7,1600.0
9,5333.333333333333
5,4000.0
5,4000.0
7,4000.0
6,4000.0
8,4000.0
13,4000.0
6,4000.0
4,4000.0
2,551.7241379310345
5,551.7241379310345
0,2666.6666666666665
6,4000.0
6,2000.0
14,2000.0
24,2000.0
29,2000.0
27,2000.0
31,2000.0
36,2000.0
35,2000.0
42,2000.0
48,2000.0
45,2000.0
44,2000.0
50,2000.0
56,2000.0
58,2000.0
58,2000.0
61,2000.0
62,2000.0
63,2000.0
60,2000.0
61,2000.0
55,2000.0
53,2000.0
54,2000.0
53,2000.0
53,2000.0
47,2000.0
43,2000.0
39,2000.0
42,2000.0
43,2000.0
47,2000.0
53,2000.0
55,2000.0
47,2000.0
42,2000.0
37,2000.0
33,2000.0
39,2000.0
30,2000.0
29,2000.0
31,2000.0
23,2000.0
14,2000.0
7,2000.0
0,69.56521739130434
0,3200.0
3,3200.0
3,4000.0
5,4000.0
10,4000.0
9,4000.0
16,4000.0
13,4000.0
21,4000.0
19,4000.0
16,4000.0
14,4000.0
16,4000.0
13,4000.0
10,4000.0
9,4000.0
8,4000.0
1,307.6923076923077
5,307.6923076923077
0,1777.7777777777778
5,4000.0
6,5333.333333333333
10,5333.333333333333
8,3200.0
7,5333.333333333333
3,5333.333333333333
7,4000.0
8,5333.333333333333
8,5333.333333333333
13,1333.3333333333333
19,2666.6666666666665
12,4000.0
11,5333.333333333333
8,4000.0
4,2000.0
2,5333.333333333333
3,5333.333333333333
8,3200.0
8,1333.3333333333333
10,1777.7777777777778
11,5333.333333333333
10,2000.0
13,2666.6666666666665
10,2000.0
16,2666.6666666666665
14,5333.333333333333
14,5333.333333333333
10,2666.6666666666665
12,3200.0
4,1600.0
6,2285.714285714286
5,2285.714285714286
