Q1,Q2,Q3,Q4
-39,421,207,-14
-92,23,341,-27
-102,179,369,-28
-71,-4,316,-30
-40,116,410,-21
-25,194,661,-7
-37,-40,837,-5
-18,414,979,-7
-17,-80,1160,-38
-17,119,1327,-34
0,125,1370,-18
-10,-13,1248,-11
-2,141,1096,-23
-1,-119,936,-35
-4,-39,683,-50
-8,-254,341,-43
2,-74,10,-30
15,-109,-347,-39
31,44,-772,-46
23,186,-968,-47
10,-6,-753,-60
7,211,-412,-50
10,32,-238,-48
14,13,-487,-55
13,39,-947,-33
26,15,-1268,-13
31,-58,-1157,-8
36,-291,-672,-22
18,-115,-167,-18
17,-172,241,-23
26,-145,411,-3
22,-112,438,-1
22,-29,73,3
25,-156,-518,17
24,-235,-985,12
14,49,-1127,6
2,-91,-1134,-6
2,-110,-1250,7
2,74,-1206,-2
-3,121,-948,-11
-8,-19,-720,-17
4,42,-764,-45
14,2,-864,-54
1,-134,-825,-49
-5,-37,-748,-61
-7,11,-859,-68
-27,-47,-1024,-65
-27,-143,-1071,-50
-13,-36,-958,-53
-10,-48,-948,-56
-6,-170,-1153,-39
-10,-88,-1297,-42
-14,-82,-1175,-49
-20,-83,-1119,-63
-7,-112,-1398,-60
-5,-136,-1669,-54
-7,-262,-1581,-41
-5,-29,-1247,-43
-11,-170,-932,-65
-2,-153,-702,-48
-7,32,-403,-29
-7,-152,-22,-33
-2,10,124,-37
-3,11,-47,-29
-5,31,-207,-17
-4,-90,-77,-30
5,67,126,-39
1,110,362,-25
-9,-28,583,-20
-1,-53,867,-27
11,-17,1042,-21
20,32,1064,-28
21,-42,957,-48
6,15,823,-51
1,-40,754,-37
-8,-81,725,-30
-14,5,804,-43
1,-6,999,-35
15,-51,1185,-31
22,-104,1209,-29
9,-14,1212,-24
-3,-54,1209,-21
-3,-13,1196,-5
3,-125,1174,-3
20,-46,1235,-7
37,181,1353,-4
41,58,1449,9
52,58,1397,7
48,134,1266,-3
40,117,1296,2
30,53,1416,12
27,224,1383,17
29,19,1184,18
32,182,956,11
38,186,769,1
32,150,527,-1
34,172,276,-8
42,105,32,-11
42,260,-83,-4
27,103,-67,10
39,-61,-73,33
44,148,-245,35
32,-173,-493,35
27,-48,-692,53
25,183,-815,56
31,-218,-826,42
31,265,-914,42
36,-20,-980,56
35,174,-928,40
19,202,-772,58
19,-27,-738,63
16,51,-903,60
5,-105,-1042,82
1,217,-733,83
4,54,-173,70
8,-150,255,53
7,166,422,56
7,130,348,44
2,-184,240,41
2,80,35,43
-2,299,149,42
-4,-251,455,52
-7,52,576,62
7,198,490,64
5,-97,345,64
-11,25,229,45
-12,-179,30,35
-8,294,3,39
-10,-37,60,36
-20,33,-19,32
-19,300,-300,38
-23,-72,-500,51
8,-19,-576,45
1,153,-659,40
-7,-53,-723,40
0,125,-589,19
-1,-208,-347,11
21,-3,-268,20
15,259,-249,28
8,-370,-165,27
6,271,-27,11
18,38,-92,2
31,75,-108,8
19,-105,-23,37
6,-85,36,34
8,307,149,26
18,-122,328,21
24,-43,411,9
15,115,356,11
17,86,296,20
16,18,212,24
17,86,165,19
21,-24,276,23
22,-59,417,23
1,44,416,12
0,-154,343,8
6,46,410,4
-11,-112,588,1
-22,-184,717,2
-39,-18,736,1
-38,-93,793,0
-19,-53,996,10
-23,-6,1085,0
-54,-72,1078,-9
-45,-243,1158,-11
-49,249,1302,-12
-62,-92,1250,-18
-59,23,973,-35
-47,-59,659,-41
-61,-361,451,-54
-76,-343,263,-52
-58,-706,-234,-57
-56,172,-1033,-68
-57,44,-1301,-82
-54,63,-765,-96
-64,-91,-360,-92
-70,-333,-606,-78
-62,23,-1115,-77
-66,-280,-1292,-87
-59,295,-1385,-82
-56,5,-1413,-73
-68,40,-1075,-79
-55,116,-511,-67
-49,82,5,-74
-47,270,39,-57
-42,29,-131,-50
-46,219,-290,-61
-45,-91,-444,-50
-37,-30,-628,-51
-17,-222,-706,-26
-22,-169,-708,-23
-36,-135,-720,-27
-39,-211,-605,-30
-35,259,-497,-41
-28,-201,-494,-46
-25,116,-490,-42
-28,289,-377,-38
-27,-299,-486,-19
-27,222,-704,-3
-29,72,-731,-3
-27,-140,-591,-1
-22,-143,-620,-10
-19,-285,-760,-14
-28,-315,-918,1
-25,-396,-1137,20
0,-313,-1273,26
7,-445,-1284,28
-1,-461,-1281,24
-3,-204,-1359,33
-6,-211,-1393,40
-19,176,-1240,42
-14,34,-990,55
4,151,-790,64
7,271,-679,60
15,220,-473,48
24,655,-281,51
25,222,-262,53
3,594,-269,52
11,269,-133,56
15,498,76,72
15,176,240,73
19,443,524,73
9,496,713,69
22,-139,804,57
33,321,832,61
41,-260,881,67
47,-125,846,70
52,-160,808,42
50,-173,794,24
36,152,857,40
38,-83,1001,53
45,-246,1160,48
31,357,1212,41
33,-132,1049,38
47,-189,958,39
33,375,975,25
31,-32,1066,24
41,-116,1147,28
22,-40,1315,15
29,-145,1548,21
34,-1,1664,23
32,-191,1552,16
46,13,1419,12
50,366,1422,18
63,-213,1410,23
52,-150,1270,10
57,496,1173,-5
67,-50,1165,-7
73,-20,1089,-8
88,379,864,-4
80,5,545,3
82,386,221,9
82,-83,42,1
79,314,-46,-8
67,237,-174,-6
68,-105,-386,-8
68,386,-549,-5
59,121,-633,5
44,54,-734,25
39,-135,-820,18
33,129,-940,0
20,-80,-1037,-19
17,-193,-1079,-23
12,-160,-1034,-35
6,-285,-1049,-42
-1,60,-1083,-57
1,-343,-1059,-49
-7,-146,-751,-31
-9,303,-295,-50
-1,-394,-64,-52
5,-70,-63,-76
-10,275,-7,-78
-3,-39,92,-76
0,29,21,-58
2,126,72,-61
0,112,367,-70
-7,-341,630,-78
-20,-199,479,-90
-23,108,242,-68
-17,-168,227,-58
-31,-247,262,-54
-37,-50,179,-64
-38,-89,-11,-69
-43,-143,-195,-82
-38,-254,-359,-88
-10,-94,-466,-62
-21,-282,-505,-74
-23,-349,-520,-66
-21,-82,-556,-57
-48,-474,-450,-75
-46,-65,-351,-62
-35,-39,-416,-55
-29,-136,-497,-46
-26,175,-371,-39
-34,-106,-116,-28
-51,-62,-8,-23
-53,76,24,-19
-46,-11,91,-23
-46,-74,160,-24
-44,-21,123,-15
-33,249,109,-7
-18,32,111,5
-28,18,73,17
-31,307,125,17
-30,10,222,7
-29,-4,251,6
-17,299,222,-7
-20,195,245,-1
-30,-300,321,11
-30,-65,341,5
-42,-51,355,3
-39,-289,480,1
-31,-154,616,4
-31,-21,628,12
-28,-113,660,9
-44,-252,773,-3
-45,-70,939,3
-35,-256,1113,15
-5,119,1334,4
-3,-249,1501,7
-14,-198,1451,10
-12,117,1275,2
-6,-397,1028,13
-7,-41,813,2
-3,-31,627,1
1,-127,370,11
-5,145,-131,9
0,-138,-760,27
0,22,-951,26
-1,109,-682,23
-19,-208,-522,33
-10,411,-690,33
-8,162,-1047,31
-13,-202,-1263,54
-11,237,-1427,58
-13,-139,-1360,42
-10,-197,-907,48
9,193,-461,54
25,0,-244,50
20,223,-270,59
8,3,-268,66
2,138,-340,49
27,156,-500,49
23,79,-533,54
17,203,-503,56
5,190,-598,57
7,137,-756,68
26,-186,-746,72
12,252,-604,73
12,-102,-558,62
19,116,-559,57
22,308,-551,56
23,34,-521,43
22,189,-450,51
25,-65,-453,54
25,52,-543,50
32,143,-682,64
34,69,-782,63
15,68,-949,66
9,166,-1227,81
22,87,-1304,77
18,-184,-1081,80
11,168,-928,59
5,166,-1109,41
5,-3,-1322,56
8,-25,-1233,53
14,28,-1028,59
30,113,-909,69
23,-276,-796,45
18,289,-525,37
30,66,-257,37
37,-8,-117,44
44,174,-34,48
50,-151,17,19
42,-6,119,26
49,-158,253,31
45,201,413,25
42,-33,528,30
48,75,681,27
44,227,869,19
39,-1,957,23
36,260,897,25
34,63,804,21
25,-9,776,31
35,403,774,26
37,131,807,20
26,-80,857,29
15,-58,943,26
20,173,966,16
23,149,986,8
20,-100,1035,11
21,251,1088,11
14,-130,1177,12
7,-105,1303,-2
3,-78,1449,-17
-5,-158,1493,-13
11,-118,1450,-2
10,-108,1364,-11
-6,100,1322,-31
5,-53,1315,-31
6,63,1317,-45
4,262,1246,-58
-5,102,1089,-81
-16,109,922,-99
-12,38,761,-118
0,56,506,-96
9,-21,162,-89
1,14,32,-95
-6,-174,92,-105
-13,-325,32,-112
-30,204,-292,-102
-34,-221,-602,-123
-37,1,-752,-106
-30,-2,-786,-100
-18,-238,-896,-102
-14,-49,-1058,-102
-31,-275,-1108,-105
-28,8,-1016,-110
-18,-6,-926,-110
-32,-136,-984,-127
-28,37,-1035,-126
-34,-76,-1030,-118
-27,-58,-880,-116
-13,165,-683,-103
-26,-116,-449,-103
-27,-90,-145,-99
-35,247,116,-101
-40,-191,194,-117
-30,-170,18,-126
-42,166,-64,-113
-52,-212,119,-96
-51,-9,375,-95
-58,65,418,-99
-63,-48,206,-89
-60,-70,21,-68
-49,-78,-24,-72
-40,178,4,-82
-39,115,0,-60
-35,14,-17,-72
-42,171,-37,-69
-46,-264,-143,-47
-45,-262,-372,-36
-37,68,-538,-37
-42,-54,-552,-18
-40,-108,-446,-9
-29,-199,-355,-19
-25,-14,-296,-18
-18,-93,-183,-8
-17,-214,-116,3
-33,-196,-36,-3
-39,77,-19,-8
-18,-167,-1,4
-11,-1,15,26
-14,40,4,22
0,-110,14,21
-4,83,91,15
-5,-133,219,27
11,43,300,26
-3,49,306,32
-4,-193,238,44
2,123,187,50
2,154,253,59
-2,-176,364,44
5,180,414,44
5,-56,488,61
-5,-167,599,61
1,36,661,67
5,-72,638,66
6,48,639,68
10,267,735,89
8,99,848,85
4,238,885,78
10,177,1011,70
8,-62,1287,72
-8,-12,1586,76
-15,2,1636,87
1,-144,1517,77
13,-58,1408,71
2,150,1296,70
8,-108,1034,63
6,-233,681,70
0,-304,445,85
-3,34,77,87
-2,-23,-492,84
1,18,-891,88
5,169,-752,103
31,-19,-412,99
29,-173,-429,102
26,84,-931,102
17,-2,-1395,88
8,101,-1626,105
10,148,-1585,109
12,-43,-1262,109
15,-29,-843,111
21,-163,-406,114
24,139,-316,93
26,-93,-397,88
21,100,-553,80
12,115,-721,81
16,60,-806,73
16,102,-750,65
13,66,-654,69
17,68,-664,51
25,22,-594,44
32,191,-489,33
33,-111,-499,34
27,-105,-629,35
32,116,-699,44
20,152,-634,42
28,174,-571,42
18,178,-660,27
4,130,-715,32
18,38,-715,41
20,-19,-736,40
28,-171,-961,35
32,66,-1299,19
23,118,-1379,27
19,1,-1264,19
24,296,-1161,25
17,16,-1219,38
16,255,-1291,34
15,104,-1143,19
16,-181,-926,17
42,60,-788,11
47,-233,-763,22
28,-11,-606,15
24,35,-354,-11
25,-195,-251,-26
16,28,-267,-13
20,167,-268,-16
18,29,-115,-29
7,172,65,-17
25,161,252,-32
21,10,348,-29
2,7,478,-36
-3,-37,598,-48
4,-111,609,-46
0,-37,577,-38
-1,-155,627,-41
3,-130,721,-39
-6,113,764,-45
-11,35,832,-66
-6,180,945,-63
-8,157,1030,-50
-24,156,905,-60
-31,41,780,-57
-36,-123,863,-38
-33,-48,1077,-29
-38,43,1170,-23
-51,40,1237,-33
-53,86,1443,-50
-58,168,1597,-57
-53,119,1483,-52
-39,50,1214,-66
-42,166,1167,-59
-45,27,1340,-51
-44,12,1455,-44
-47,87,1406,-32
-45,-171,1334,-34
-43,-174,1267,-44
-28,-102,1067,-46
-22,2,684,-31
-17,-208,306,-33
-21,4,175,-45
-37,-69,155,-40
-38,-110,42,-36
-17,-197,-199,-42
-5,-252,-388,-45
-19,-79,-484,-45
-8,-170,-588,-53
-10,119,-719,-55
-15,27,-875,-45
-27,-171,-960,-34
-18,-89,-1037,-52
-12,-125,-1083,-86
-35,-88,-1012,-70
-25,120,-828,-50
-27,-31,-694,-53
-29,-84,-554,-44
-15,-160,-485,-59
-21,-239,-557,-60
-29,-135,-525,-52
-37,74,-301,-27
-46,-3,-64,-31
-46,-29,13,-31
-45,-34,97,-14
-35,-86,194,-21
-34,-136,121,-12
-35,-31,-59,-23
-15,149,-58,-21
-6,88,49,-16
-23,184,119,-19
-10,-80,170,-19
-13,-51,233,0
-14,-14,180,-5
-16,25,18,3
-2,75,-18,3
17,-25,-29,-9
16,-64,-138,-3
35,-210,-263,-9
30,-154,-197,-14
18,2,-122,-8
18,85,-193,-17
24,54,-208,-34
19,105,-112,-7
21,41,-16,-6
39,-138,-87,-15
44,-59,-130,-18
41,-116,-8,-24
43,-154,48,-31
53,1,20,-8
62,-112,-6,9
63,-74,1,2
75,-186,81,8
74,-132,186,8
61,-19,225,14
48,-137,173,17
52,59,140,6
44,35,205,-7
46,60,200,6
46,49,191,22
49,-85,336,18
41,69,547,2
37,-16,615,19
42,-84,555,42
34,79,610,30
43,214,745,27
54,223,781,27
61,151,780,30
58,82,950,27
59,-24,1226,23
54,-23,1411,32
