Q1,Q2,Q3,Q4
5,64,-81,-2
4,-90,-52,-2
-4,-44,-37,-1
-1,202,-56,2
2,327,-79,2
0,207,-84,-5
1,-39,-69,-1
2,-147,-60,2
5,-56,-68,3
5,140,-78,5
2,304,-89,2
2,173,-78,-5
-2,-139,-65,-3
-3,-252,-62,-1
-4,-89,-77,-1
-7,148,-80,-3
-6,180,-74,-1
-5,28,-66,-3
-2,-171,-62,0
-4,-280,-65,1
-4,-145,-67,-3
-4,114,-74,-3
2,174,-72,1
2,21,-62,2
0,-220,-55,2
-2,-298,-51,5
-10,-91,-55,-3
-11,127,-61,-2
-11,169,-76,-4
1,11,-71,-4
-3,-232,-60,-4
-7,-333,-59,-5
-8,-94,-55,-5
-9,240,-60,-3
-4,193,-55,-9
1,-116,-50,-8
-5,-298,-45,-6
-9,-271,-51,-9
-10,-31,-50,-10
-8,219,-41,-9
2,152,-26,-5
4,-186,-31,-8
3,-394,-27,-6
-4,-290,-11,-9
-9,20,-4,-7
-11,246,6,-3
-8,16,7,-6
-7,-383,11,-8
-8,-435,17,-9
-9,-139,30,-9
-11,193,41,-9
-12,148,46,-7
-10,-209,51,-6
-14,-444,58,-7
-9,-355,56,-1
-9,-7,64,-6
-8,231,62,-2
-2,66,61,-6
-2,-273,66,-8
-5,-398,69,-7
-7,-243,69,-5
-7,73,82,0
-8,245,89,-3
-5,44,98,-6
-5,-321,101,-6
-8,-445,96,-3
-8,-150,92,-4
-5,238,87,-3
-7,264,88,-6
-6,-91,86,-2
-6,-398,90,-6
-9,-259,90,-4
-9,112,100,-3
-13,305,99,-6
-12,172,98,-9
-7,-87,97,-10
-11,-203,96,-8
-6,-36,98,-5
-6,252,101,-4
-4,332,100,-2
-6,198,101,-6
-2,-56,103,-8
-4,-157,100,-9
-10,79,95,-16
-10,426,86,-13
-11,463,87,-10
-9,110,87,-6
-13,-164,88,-9
-7,-35,93,-9
-9,312,89,-13
-8,507,81,-10
-8,338,82,-14
-12,31,84,-11
-11,-49,85,-7
-14,157,84,-8
-12,398,83,-12
-12,444,77,-12
-11,306,71,-12
-12,77,74,-16
-8,-78,71,-9
-7,107,77,-14
-5,455,78,-14
-6,511,70,-11
-10,254,72,-9
-11,-11,64,-14
-15,-72,62,-12
-8,117,65,-8
-6,392,65,-14
-6,428,57,-19
-12,208,51,-18
-11,-64,49,-16
-7,-142,50,-14
-5,53,50,-21
-3,340,47,-20
-3,404,49,-17
-4,136,53,-19
-10,-181,53,-12
-9,-198,53,-15
-7,88,48,-13
-6,358,44,-14
-6,327,48,-13
-1,-43,43,-8
4,-329,43,-6
-1,-162,38,-13
-5,215,36,-11
-9,309,35,-12
-9,49,39,-15
-3,-207,42,-10
-1,-303,37,-10
3,-177,36,-10
0,170,35,-8
-2,244,34,-8
-4,-143,38,-12
-2,-391,46,-5
1,-243,43,-7
-1,-31,41,-11
-7,55,37,-5
-12,-30,33,-7
-12,-266,34,-11
-12,-410,35,-8
-5,-203,34,-7
-4,38,25,-9
-9,-47,18,-7
-11,-222,16,-12
-9,-314,15,-13
-8,-351,12,-6
-6,-205,12,-6
-6,-23,11,-6
-8,-68,8,-4
-9,-288,2,-9
-11,-426,-1,-12
-16,-359,-1,-4
-12,-212,-5,-9
-8,-99,-2,-9
-7,-155,-5,-6
-5,-308,-6,-9
-8,-401,-8,-9
-7,-370,-12,-9
-3,-306,-8,-11
2,-269,-4,-14
1,-247,-6,-10
2,-305,-11,-10
-2,-422,-16,-12
-7,-451,-19,-14
-7,-320,-14,-11
-7,-175,-15,-9
-7,-163,-17,-7
-5,-250,-19,-5
-4,-356,-19,-7
-9,-356,-13,-9
-8,-201,-10,-8
-15,-70,-6,-6
-13,-76,-14,-5
-10,-142,-18,0
-14,-178,-15,-4
-9,-165,-10,-3
-4,-86,-6,-4
-9,33,0,-8
-8,112,2,-3
-8,93,-1,4
-11,26,3,3
-7,40,6,-1
-13,148,8,-2
-9,219,8,-4
-3,188,9,-4
-4,156,7,-1
-5,189,19,3
-8,266,24,1
-4,305,22,-1
-6,275,26,-3
-8,258,30,-2
-9,257,31,0
-8,241,32,1
-9,250,30,3
-12,306,33,1
-8,339,33,-1
-8,305,32,-1
-4,271,34,-1
-3,248,27,4
-5,242,17,6
-6,252,11,3
-8,221,13,0
-14,225,9,-1
-9,273,8,0
-7,295,6,2
-8,202,3,2
-9,90,2,-2
-8,133,1,-1
-6,275,1,-3
-8,358,-1,-2
-8,260,0,-1
-3,104,-3,1
-4,77,-10,1
0,184,-7,1
1,297,-1,4
-4,291,0,1
1,173,2,1
-7,82,5,5
-8,86,7,4
-6,172,13,6
-1,263,24,17
0,245,33,17
-4,98,36,2
-3,-2,31,-10
-4,63,29,-15
-6,231,36,-4
-2,303,42,8
-3,170,43,4
-2,10,47,-1
-6,9,56,-2
-5,121,61,0
0,189,61,7
-6,151,66,10
-7,23,73,9
-8,-42,80,2
-8,22,83,-1
-9,100,85,5
-6,91,84,5
-8,4,79,10
-13,-68,84,8
-12,-66,84,8
-10,4,77,7
-6,25,81,5
-4,-69,82,5
-6,-163,75,4
-12,-173,72,7
-17,-106,70,11
-16,-69,65,9
-13,-133,65,2
-17,-259,60,-3
-22,-291,52,3
-25,-214,46,-1
-23,-132,41,0
-18,-167,40,3
-13,-323,37,0
-14,-467,33,3
-13,-426,24,0
-10,-223,14,-1
-9,-149,9,-1
-8,-273,4,4
-11,-473,5,2
-23,-580,6,5
-21,-520,5,10
-19,-335,-2,8
-12,-245,-11,7
-7,-389,-5,5
-2,-591,0,3
-3,-594,-2,5
-14,-437,-4,6
-15,-352,-6,0
-15,-392,-15,-2
-15,-491,-8,0
-14,-530,-9,3
-17,-440,-10,6
-22,-282,-6,6
-24,-230,-14,1
-24,-291,-11,-2
-6,-344,-14,-1
-2,-310,-8,-3
-3,-172,0,-1
-7,-41,2,1
-11,14,-2,-5
-12,-19,1,-6
-13,-28,5,2
-14,33,7,-3
-19,126,8,-3
-19,194,8,-4
-20,186,10,-6
-19,173,9,-3
-17,220,12,-4
-19,324,14,-5
-20,361,13,-2
-12,320,6,-4
-15,273,7,-7
-15,281,9,-3
-21,362,16,-2
-24,438,16,-5
-18,427,14,-8
-22,363,12,-3
-21,326,12,-5
-21,343,7,-2
-13,368,7,-5
-10,376,6,-2
-17,355,0,-3
-19,303,2,-11
-21,275,0,-5
-24,284,-4,-4
-22,291,-5,-2
-15,256,-1,-5
-21,189,-8,-8
-17,135,-10,-6
-14,138,-2,1
-15,170,-6,7
-13,180,-9,2
-14,112,-14,2
-12,28,-18,0
-18,15,-21,-3
-18,51,-27,1
-17,65,-26,1
-15,46,-21,3
-19,16,-10,-2
-17,2,-13,-7
-19,27,-12,-7
