Q1,Q2,Q3,Q4
-49,-158,-3652,-2399
-95,-194,-4163,-2830
-86,-256,-4752,-2920
-42,-365,-4931,-2455
-32,-376,-4652,-1731
-113,-341,-4730,-1061
-178,-362,-5416,-542
-201,-365,-5945,-173
-268,-387,-5672,31
-235,-458,-5129,-51
-135,-533,-5025,-291
-148,-647,-4946,-471
-139,-737,-4551,-636
-94,-743,-4265,-697
-135,-769,-4154,-607
-177,-856,-3641,-591
-189,-914,-2671,-517
-207,-887,-2005,-347
-160,-805,-1756,-443
-130,-736,-1316,-812
-144,-736,-611,-1353
-89,-780,-16,-1916
-30,-804,573,-2259
30,-742,1538,-2476
60,-639,2459,-2626
26,-570,2734,-2591
38,-432,2772,-2388
37,-240,3289,-2052
22,-139,4177,-1638
39,-89,4812,-1303
48,-30,5142,-994
117,20,5495,-672
173,57,5768,-477
143,41,5802,-229
154,14,5894,58
214,60,6357,334
239,141,6885,827
250,243,7027,1445
230,322,6883,2150
155,365,6690,2804
117,405,6583,3319
119,371,6799,3924
101,329,7301,4456
90,335,7417,4882
109,279,6174,5250
99,149,4087,5475
25,32,3638,5923
10,50,5649,6675
17,109,7402,7442
-48,73,6299,8132
-41,35,3144,8711
-3,53,807,9191
-13,81,964,9706
-37,-10,2670,9865
-80,-177,3796,8290
-64,-251,3011,4679
-6,-272,297,682
8,-294,-2730,-1712
-2,-314,-3513,-1249
-15,-304,-1667,1015
-60,-237,-246,2727
-99,-148,-1742,2770
-88,-26,-4503,969
-80,116,-5711,-1714
-75,231,-5468,-3907
-59,297,-5483,-5172
-59,370,-6031,-5746
-100,520,-6073,-6648
-141,638,-5658,-8053
-91,685,-5902,-8920
-92,760,-6857,-8837
-135,858,-7617,-7766
-94,898,-7506,-5814
-118,912,-6494,-3588
-142,992,-5129,-2092
-98,1016,-4419,-2193
-108,928,-5127,-3618
-126,853,-6366,-4904
-123,770,-6194,-4667
-145,661,-4256,-2745
-190,542,-2187,-114
-216,431,-1402,1974
-252,370,-2206,3104
-255,282,-3048,3821
-221,172,-2000,4535
-262,111,-147,5222
-339,60,1111,5603
-405,14,1665,5286
-397,-84,1246,4345
-322,-236,925,3272
-306,-344,1503,2250
-293,-426,2301,1415
-264,-499,3028,1355
-230,-545,3540,2115
-194,-549,3515,2922
-257,-510,3300,2937
-311,-440,3611,1765
-290,-361,3938,-33
-283,-311,3340,-1725
-298,-252,2717,-2925
-379,-142,3217,-3610
-421,-22,3861,-4060
-364,-51,3463,-4208
-326,-127,2351,-4157
-279,-35,1323,-3890
-256,25,898,-3278
-262,62,964,-2587
-225,181,967,-1803
-209,252,708,-1230
-211,285,89,-1350
-163,300,-1181,-2024
-115,327,-2475,-2633
-144,341,-2635,-2469
-146,246,-2109,-1618
-119,157,-2260,-573
-168,96,-3211,426
-168,-1,-4086,1035
-135,-74,-4516,1105
-154,-144,-4808,901
-176,-210,-4984,661
-164,-266,-4941,573
-114,-342,-4899,596
-77,-405,-5147,385
-54,-493,-5636,-169
-32,-633,-5746,-895
0,-803,-5359,-1431
11,-952,-4968,-1474
2,-1016,-4627,-1170
-6,-1115,-4238,-945
-84,-1295,-3891,-1270
-100,-1380,-3689,-2269
-1,-1384,-3461,-3436
50,-1446,-2852,-4333
65,-1510,-1914,-4832
58,-1509,-1134,-4858
-4,-1469,-770,-4601
-8,-1441,-478,-4231
37,-1455,18,-3875
11,-1381,715,-3658
-33,-1243,1591,-3310
-44,-1180,2451,-2682
-41,-1093,2927,-1975
3,-955,2990,-1249
45,-786,3238,-634
47,-618,3883,-240
33,-496,4486,263
-9,-374,4906,967
-15,-274,5300,1706
25,-168,5614,2512
-21,-27,5580,3284
-54,128,5405,4011
-32,296,5651,4724
-82,405,6179,5245
-87,482,6413,5652
-88,592,6271,6004
-157,720,6111,6286
-150,775,6051,6642
-137,675,6010,7026
-161,609,6138,7467
-182,617,6467,7935
-201,575,6547,8324
-193,521,5606,8851
-199,452,3759,9373
-171,366,2868,9383
-130,284,4216,8327
-156,222,6282,5610
-156,162,6371,1739
-159,113,3752,-1526
-191,115,618,-2617
-178,56,-410,-1430
-181,-17,1066,329
-203,-31,3166,876
-179,-62,3515,-202
-161,-56,1201,-2236
-179,-46,-2518,-3907
-169,-54,-4638,-4758
-142,-11,-3307,-5419
-136,83,-786,-6273
-137,176,-785,-7642
-118,189,-3535,-9055
-65,218,-6053,-9389
-57,270,-6486,-8644
-68,244,-5887,-7083
-60,226,-5662,-4975
-68,256,-5705,-2931
-62,308,-5702,-1383
-81,360,-5961,-1277
-108,361,-6581,-2255
-75,351,-7040,-2632
-61,359,-6996,-1902
-77,370,-6512,-162
-66,364,-5484,1513
-19,274,-4236,2494
38,162,-3885,3296
31,130,-4799,3959
7,118,-5517,4998
53,108,-4562,6037
92,78,-2517,6336
60,1,-1028,5910
13,-21,-662,4546
7,-38,-942,2932
14,-162,-1297,1459
6,-282,-1058,329
25,-342,177,115
65,-401,1832,489
56,-449,2743,813
