Q1,Q2,Q3,Q4
-1,2582,-70,-751
-23,2538,1176,-828
8,2486,-953,-859
52,2538,414,-858
23,2787,-202,-858
33,3070,525,-851
85,3188,-648,-883
66,3222,343,-870
-32,3367,-316,-857
-21,3798,-973,-881
59,4419,2376,-829
34,4881,-2029,-745
26,5208,874,-665
41,5659,1828,-598
27,6222,-2865,-493
22,6812,2733,-301
37,7364,-764,-133
42,7760,-1189,15
26,8091,2660,182
49,8410,-1923,317
74,8735,1334,423
44,9211,1373,538
-13,9645,-1511,640
-41,9419,1420,725
-21,7820,654,823
-43,5393,-1257,895
-58,3947,1363,968
-38,3752,2004,1041
-49,3183,-2273,1067
-52,1130,1950,1128
-48,-1718,2093,1186
-20,-3589,-3275,1193
-3,-3840,3433,1249
-25,-3830,954,1331
3,-4753,-3108,1373
39,-6309,3124,1435
54,-7880,118,1550
33,-9085,-1457,1635
-5,-9298,1316,1745
-4,-8765,336,1889
13,-9110,33,1999
32,-10785,-241,2146
-4,-12074,433,2286
-13,-11407,53,2421
39,-9595,-39,2568
31,-8506,578,2666
27,-8254,-639,2739
46,-7651,1124,2813
39,-5904,561,2927
34,-3491,-961,2977
64,-1489,1205,2925
86,-45,-1113,2923
47,1264,945,2896
25,2445,1430,2791
14,3436,-2555,2632
-15,4458,2786,2335
-21,5333,720,1988
-38,5691,-1346,1654
-53,5609,2586,1256
-39,5310,-423,783
-37,5093,1045,269
-76,5254,1139,-273
-119,5597,-518,-803
-147,5472,2098,-1263
-161,4665,-24,-1731
-152,3813,217,-2209
-167,3439,1856,-2600
-209,3183,-101,-2926
-196,2262,818,-3134
-163,398,493,-3194
-132,-1750,152,-3237
-118,-3332,1110,-3290
-168,-4367,184,-3264
-147,-5473,523,-3074
-79,-6996,181,-2850
-97,-8590,795,-2717
-136,-9474,470,-2534
-129,-9435,-506,-2253
-99,-9053,948,-1950
-124,-8888,-218,-1675
-148,-8900,249,-1410
-123,-8608,541,-1065
-121,-7861,205,-678
-136,-7048,1179,-337
-140,-6387,-779,-58
-108,-5838,223,228
-100,-5468,741,533
-123,-5205,-3,764
-99,-4697,676,924
-80,-3730,-875,1041
-74,-2647,921,1144
-38,-1940,1163,1199
-32,-1441,-771,1129
-39,-597,664,1076
-4,660,628,1093
0,1923,638,1005
-28,2714,-338,830
-13,2934,565,700
8,2981,1923,617
-6,3140,-1348,538
11,3310,1292,427
49,3223,1277,287
41,2735,-1906,176
23,1979,3244,48
11,1339,80,-147
21,1124,-2205,-323
27,1149,3898,-457
7,1093,-566,-576
-12,891,-1765,-691
-5,823,1984,-834
51,1126,-705,-968
72,1706,-130,-1048
49,2410,603,-1073
38,2946,-330,-1103
58,3242,234,-1149
80,3628,-74,-1090
57,4266,145,-1001
55,5026,-436,-986
81,5710,-214,-907
78,6258,525,-790
60,6729,-1007,-733
58,7287,-343,-657
64,8009,349,-561
63,8771,-499,-498
44,9420,230,-468
21,9841,-91,-451
56,10197,-377,-433
80,10799,-242,-475
46,11544,-282,-572
93,11808,-202,-633
157,10731,-249,-674
114,8275,448,-737
103,5912,-648,-783
152,4856,308,-834
161,4266,581,-856
132,2462,-1222,-822
102,-666,377,-835
113,-3584,-424,-862
118,-5024,321,-804
107,-5314,-402,-711
123,-5721,-1509,-653
139,-6913,2463,-586
161,-8662,-1532,-480
180,-10281,-1334,-376
194,-10896,2113,-196
206,-10286,-2235,11
190,-9855,752,131
186,-11036,537,273
204,-12924,-2629,445
202,-13272,1834,569
170,-11587,-251,694
146,-9841,-2467,854
146,-9329,1437,985
171,-9029,442,1078
163,-7550,-1363,1157
139,-4923,829,1219
172,-2264,-569,1304
203,-183,-494,1370
250,1626,1450,1380
279,3346,-1272,1378
240,4726,-640,1376
223,5871,1559,1443
238,6993,53,1520
231,7681,-1496,1541
185,7676,1104,1591
138,7290,542,1638
101,6752,-1221,1714
75,6281,1480,1819
99,6223,-1136,1897
121,6213,114,2011
110,5535,1650,2124
109,4412,-1601,2238
134,3619,1055,2383
191,3352,507,2536
180,2902,-327,2687
119,1478,1096,2801
131,-843,-548,2929
128,-3138,-46,3037
145,-4521,1226,3079
182,-5384,-86,3074
124,-6755,-742,2993
120,-8714,1498,2915
165,-10465,-291,2846
151,-11115,-365,2649
133,-10661,1755,2328
122,-10004,-1326,1998
134,-9753,981,1677
166,-9599,853,1306
174,-8970,-1141,844
191,-7901,1519,304
213,-6592,-486,-153
185,-5346,939,-570
168,-4694,341,-1068
192,-4542,-933,-1540
158,-4211,2212,-1980
114,-3269,-1269,-2340
140,-2059,593,-2601
165,-1215,1620,-2878
176,-882,-1955,-3081
176,-601,2230,-3164
138,292,85,-3201
138,1696,-1414,-3192
155,2816,3083,-3093
148,3289,-809,-2897
162,3408,-534,-2737
167,3533,2244,-2599
162,3791,-1522,-2338
161,4054,208,-2011
147,3862,1572,-1763
162,3033,-218,-1567
204,2018,80,-1254
196,1204,123,-921
171,798,496,-708
129,749,-623,-510
51,591,1141,-249
53,213,530,44
90,31,-1296,236
83,403,1882,338
76,1346,-668,465
69,2355,-381,590
68,3042,1649,630
63,3609,-315,545
69,4261,222,492
78,5183,-694,484
79,6305,629,398
84,7106,701,326
65,7470,-1080,243
57,7736,1162,147
60,8081,586,53
66,8609,-908,-123
94,9323,1020,-236
100,9793,-56,-296
90,9937,-864,-415
70,10361,2183,-562
56,10980,-887,-691
63,10592,-1780,-738
43,8664,2490,-818
8,6547,-535,-993
2,5540,-816,-1153
9,5016,1234,-1220
4,3502,-794,-1228
0,592,80,-1338
36,-2491,81,-1430
52,-4290,-169,-1393
46,-4936,344,-1394
44,-5850,-251,-1378
9,-7517,497,-1302
39,-9318,-761,-1251
