Q1,Q2,Q3,Q4
-68,-68,-68,-68
-106,-106,-106,-106
-66,-66,-66,-66
-92,-92,-92,-92
-40,-40,-40,-40
-56,-56,-56,-56
-75,-75,-75,-75
-72,-72,-72,-72
-80,-80,-80,-80
-62,-62,-62,-62
-98,-98,-98,-98
-96,-96,-96,-96
-80,-80,-80,-80
-72,-72,-72,-72
-48,-48,-48,-48
-76,-76,-76,-76
-46,-46,-46,-46
-104,-104,-104,-104
-43,-43,-43,-43
-41,-41,-41,-41
-91,-91,-91,-91
-127,-127,-127,-127
-138,-138,-138,-138
-129,-129,-129,-129
-39,-39,-39,-39
-8,-8,-8,-8
-20,-20,-20,-20
14,14,14,14
-68,-68,-68,-68
32,32,32,32
-17,-17,-17,-17
0,0,0,0
-72,-72,-72,-72
-109,-109,-109,-109
-119,-119,-119,-119
-101,-101,-101,-101
-6,-6,-6,-6
-80,-80,-80,-80
-125,-125,-125,-125
-202,-202,-202,-202
-215,-215,-215,-215
-163,-163,-163,-163
-227,-227,-227,-227
-238,-238,-238,-238
-176,-176,-176,-176
-182,-182,-182,-182
-182,-182,-182,-182
-236,-236,-236,-236
-187,-187,-187,-187
-111,-111,-111,-111
-111,-111,-111,-111
-78,-78,-78,-78
-77,-77,-77,-77
-167,-167,-167,-167
-131,-131,-131,-131
-75,-75,-75,-75
-39,-39,-39,-39
-26,-26,-26,-26
-79,-79,-79,-79
-35,-35,-35,-35
-29,-29,-29,-29
-52,-52,-52,-52
10,10,10,10
2,2,2,2
-69,-69,-69,-69
0,0,0,0
-9,-9,-9,-9
-36,-36,-36,-36
-15,-15,-15,-15
-37,-37,-37,-37
18,18,18,18
-12,-12,-12,-12
14,14,14,14
95,95,95,95
126,126,126,126
20,20,20,20
12,12,12,12
106,106,106,106
50,50,50,50
86,86,86,86
79,79,79,79
84,84,84,84
64,64,64,64
-13,-13,-13,-13
8,8,8,8
29,29,29,29
-77,-77,-77,-77
-10,-10,-10,-10
19,19,19,19
-49,-49,-49,-49
-131,-131,-131,-131
-96,-96,-96,-96
-2,-2,-2,-2
-101,-101,-101,-101
-71,-71,-71,-71
-84,-84,-84,-84
-14,-14,-14,-14
-46,-46,-46,-46
-108,-108,-108,-108
-84,-84,-84,-84
-80,-80,-80,-80
-32,-32,-32,-32
-44,-44,-44,-44
-59,-59,-59,-59
-74,-74,-74,-74
-62,-62,-62,-62
-91,-91,-91,-91
-127,-127,-127,-127
-68,-68,-68,-68
-116,-116,-116,-116
-148,-148,-148,-148
-96,-96,-96,-96
-68,-68,-68,-68
-152,-152,-152,-152
-176,-176,-176,-176
-87,-87,-87,-87
-134,-134,-134,-134
-72,-72,-72,-72
-81,-81,-81,-81
-25,-25,-25,-25
3,3,3,3
-12,-12,-12,-12
-75,-75,-75,-75
-97,-97,-97,-97
-72,-72,-72,-72
-100,-100,-100,-100
-77,-77,-77,-77
-143,-143,-143,-143
-199,-199,-199,-199
-208,-208,-208,-208
-134,-134,-134,-134
-87,-87,-87,-87
-2,-2,-2,-2
-122,-122,-122,-122
-140,-140,-140,-140
-117,-117,-117,-117
-143,-143,-143,-143
-101,-101,-101,-101
-175,-175,-175,-175
-146,-146,-146,-146
-161,-161,-161,-161
-155,-155,-155,-155
-178,-178,-178,-178
-229,-229,-229,-229
-165,-165,-165,-165
-94,-94,-94,-94
-99,-99,-99,-99
-84,-84,-84,-84
-116,-116,-116,-116
-166,-166,-166,-166
-133,-133,-133,-133
-177,-177,-177,-177
-208,-208,-208,-208
-185,-185,-185,-185
-245,-245,-245,-245
-186,-186,-186,-186
-155,-155,-155,-155
-60,-60,-60,-60
-93,-93,-93,-93
-12,-12,-12,-12
40,40,40,40
-181,-181,-181,-181
-142,-142,-142,-142
-93,-93,-93,-93
-52,-52,-52,-52
-23,-23,-23,-23
50,50,50,50
-24,-24,-24,-24
-3,-3,-3,-3
8,8,8,8
-79,-79,-79,-79
-29,-29,-29,-29
11,11,11,11
-46,-46,-46,-46
-1,-1,-1,-1
-268,-268,-268,-268
-22,-22,-22,-22
6,6,6,6
-374,-374,-374,-374
-129,-129,-129,-129
-297,-297,-297,-297
-271,-271,-271,-271
-278,-278,-278,-278
-303,-303,-303,-303
-245,-245,-245,-245
-287,-287,-287,-287
-297,-297,-297,-297
-311,-311,-311,-311
-327,-327,-327,-327
-318,-318,-318,-318
-252,-252,-252,-252
-189,-189,-189,-189
-225,-225,-225,-225
-258,-258,-258,-258
-279,-279,-279,-279
-288,-288,-288,-288
-206,-206,-206,-206
-147,-147,-147,-147
-133,-133,-133,-133
-200,-200,-200,-200
-192,-192,-192,-192
-162,-162,-162,-162
-186,-186,-186,-186
-192,-192,-192,-192
-206,-206,-206,-206
-250,-250,-250,-250
-197,-197,-197,-197
-273,-273,-273,-273
-205,-205,-205,-205
-228,-228,-228,-228
-181,-181,-181,-181
-154,-154,-154,-154
-184,-184,-184,-184
-138,-138,-138,-138
-200,-200,-200,-200
-145,-145,-145,-145
-162,-162,-162,-162
-151,-151,-151,-151
-199,-199,-199,-199
-175,-175,-175,-175
-231,-231,-231,-231
-245,-245,-245,-245
-300,-300,-300,-300
-272,-272,-272,-272
-175,-175,-175,-175
-265,-265,-265,-265
-240,-240,-240,-240
-215,-215,-215,-215
-296,-296,-296,-296
-239,-239,-239,-239
-264,-264,-264,-264
-349,-349,-349,-349
-332,-332,-332,-332
-355,-355,-355,-355
-324,-324,-324,-324
-232,-232,-232,-232
-239,-239,-239,-239
-299,-299,-299,-299
-247,-247,-247,-247
-269,-269,-269,-269
-259,-259,-259,-259
-290,-290,-290,-290
-242,-242,-242,-242
-279,-279,-279,-279
-333,-333,-333,-333
-336,-336,-336,-336
-282,-282,-282,-282
-268,-268,-268,-268
-261,-261,-261,-261
-215,-215,-215,-215
-283,-283,-283,-283
-241,-241,-241,-241
-220,-220,-220,-220
-173,-173,-173,-173
-189,-189,-189,-189
-207,-207,-207,-207
-239,-239,-239,-239
-272,-272,-272,-272
-330,-330,-330,-330
-302,-302,-302,-302
-255,-255,-255,-255
-305,-305,-305,-305
-276,-276,-276,-276
-275,-275,-275,-275
-288,-288,-288,-288
-349,-349,-349,-349
-309,-309,-309,-309
-308,-308,-308,-308
-324,-324,-324,-324
-294,-294,-294,-294
