Q1,Q2,Q3,Q4
3,-18,3134,-29
-10,-1,3342,-15
28,9,2820,-56
99,13,2218,-30
66,11,2156,40
28,14,2787,21
57,3,3764,-17
44,-20,4526,-11
23,-5,4840,-44
43,33,4536,-59
58,37,3838,0
37,16,3262,29
-10,32,2986,14
-39,43,3033,8
-15,-7,3237,6
47,-30,3604,-25
69,1,4154,-64
32,-1,4493,-51
-13,-13,4565,-44
-41,-12,4395,-56
-33,-48,4118,-25
-35,-70,4079,-23
-44,-28,4174,-35
-3,-3,4529,-2
26,10,5191,-10
17,44,5675,-49
20,54,5922,-38
4,37,5729,19
-34,11,4658,57
-14,19,2491,33
24,66,-149,4
-4,64,-1462,-4
-32,59,-2526,-33
-38,97,-5331,-39
-50,100,-7446,10
-23,66,-6582,50
5,46,-3672,28
-20,34,-1863,-10
-29,15,-3451,26
7,-8,-6441,77
14,-43,-8936,86
-12,-15,-10065,84
-17,5,-8626,31
-30,-66,-5794,-19
-59,-33,-3429,34
-84,44,-2383,77
-89,26,-1903,53
-81,24,-659,55
-77,2,509,60
-55,-29,712,47
-68,29,352,67
-97,62,88,99
-64,29,674,79
-77,11,2069,47
-146,-2,3695,58
-133,13,5266,15
-95,4,6476,-33
-138,-36,6551,-6
-149,-13,5003,-15
-70,-17,2330,-29
-20,-63,47,3
-46,-59,-213,54
-85,-38,977,67
-84,-47,1733,5
-69,-39,1363,28
-43,-17,323,110
15,-32,-686,80
27,-11,-1704,42
-3,37,-2979,83
15,22,-4324,86
15,10,-5497,2
-31,17,-6088,-18
-9,-12,-5828,64
35,-20,-4776,101
17,-17,-3557,67
5,-36,-3025,40
18,-37,-3223,2
38,-29,-3781,-40
33,-28,-4356,-11
13,-41,-4527,0
39,-43,-3892,-72
2,-18,-2357,-89
-80,-17,-598,-40
-63,-38,657,-10
-28,-51,959,16
-24,-26,63,26
-3,14,-1147,10
5,-3,-1570,-5
-30,-21,-960,-29
-26,-20,282,-24
-4,-27,1162,0
-59,-6,1332,-51
-118,32,1151,-46
-150,67,909,51
-140,42,885,54
-73,-28,730,6
-57,-81,102,-18
-68,-135,-638,-2
-80,-112,-1165,30
-79,-28,-1119,-13
-51,-13,-278,-13
-66,-49,797,49
-30,-73,1060,16
24,-70,86,-16
-13,-53,-1387,33
