Q1,Q2,Q3,Q4
-20,-20,-20,-20
-2,-2,-2,-2
212,212,212,212
11,11,11,11
-139,-139,-139,-139
76,76,76,76
-37,-37,-37,-37
-42,-42,-42,-42
131,131,131,131
-1,-1,-1,-1
-59,-59,-59,-59
36,36,36,36
76,76,76,76
51,51,51,51
-28,-28,-28,-28
47,47,47,47
47,47,47,47
-57,-57,-57,-57
92,92,92,92
24,24,24,24
-119,-119,-119,-119
62,62,62,62
33,33,33,33
32,32,32,32
164,164,164,164
33,33,33,33
33,33,33,33
103,103,103,103
38,38,38,38
104,104,104,104
226,226,226,226
125,125,125,125
-55,-55,-55,-55
105,105,105,105
155,155,155,155
22,22,22,22
116,116,116,116
70,70,70,70
18,18,18,18
47,47,47,47
-19,-19,-19,-19
-18,-18,-18,-18
-14,-14,-14,-14
17,17,17,17
27,27,27,27
-48,-48,-48,-48
-87,-87,-87,-87
-122,-122,-122,-122
-21,-21,-21,-21
177,177,177,177
-119,-119,-119,-119
-134,-134,-134,-134
278,278,278,278
-237,-237,-237,-237
-232,-232,-232,-232
268,268,268,268
-179,-179,-179,-179
14,14,14,14
248,248,248,248
-264,-264,-264,-264
-141,-141,-141,-141
92,92,92,92
-34,-34,-34,-34
5,5,5,5
54,54,54,54
40,40,40,40
-11,-11,-11,-11
-113,-113,-113,-113
71,71,71,71
12,12,12,12
-273,-273,-273,-273
-15,-15,-15,-15
-26,-26,-26,-26
-135,-135,-135,-135
97,97,97,97
-104,-104,-104,-104
-235,-235,-235,-235
-42,-42,-42,-42
7,7,7,7
-65,-65,-65,-65
-55,-55,-55,-55
74,74,74,74
-105,-105,-105,-105
-304,-304,-304,-304
-65,-65,-65,-65
16,16,16,16
-33,-33,-33,-33
194,194,194,194
93,93,93,93
-179,-179,-179,-179
-92,-92,-92,-92
-70,-70,-70,-70
33,33,33,33
49,49,49,49
-143,-143,-143,-143
-19,-19,-19,-19
-81,-81,-81,-81
-146,-146,-146,-146
140,140,140,140
23,23,23,23
-153,-153,-153,-153
31,31,31,31
-115,-115,-115,-115
-243,-243,-243,-243
55,55,55,55
28,28,28,28
-69,-69,-69,-69
-58,-58,-58,-58
-138,-138,-138,-138
85,85,85,85
38,38,38,38
-129,-129,-129,-129
51,51,51,51
-61,-61,-61,-61
-59,-59,-59,-59
88,88,88,88
-58,-58,-58,-58
-30,-30,-30,-30
13,13,13,13
-83,-83,-83,-83
-32,-32,-32,-32
48,48,48,48
-34,-34,-34,-34
-62,-62,-62,-62
81,81,81,81
-22,-22,-22,-22
-65,-65,-65,-65
182,182,182,182
90,90,90,90
-12,-12,-12,-12
110,110,110,110
28,28,28,28
-3,-3,-3,-3
25,25,25,25
-60,-60,-60,-60
65,65,65,65
160,160,160,160
41,41,41,41
162,162,162,162
-57,-57,-57,-57
-361,-361,-361,-361
223,223,223,223
169,169,169,169
-257,-257,-257,-257
145,145,145,145
-134,-134,-134,-134
-294,-294,-294,-294
418,418,418,418
284,284,284,284
-187,-187,-187,-187
-3,-3,-3,-3
102,102,102,102
27,27,27,27
136,136,136,136
41,41,41,41
30,30,30,30
161,161,161,161
-66,-66,-66,-66
-32,-32,-32,-32
138,138,138,138
77,77,77,77
23,23,23,23
-155,-155,-155,-155
-92,-92,-92,-92
117,117,117,117
-10,-10,-10,-10
52,52,52,52
239,239,239,239
-76,-76,-76,-76
