Q1,Q2,Q3,Q4
-3,-3,-3,-3
6,6,6,6
-24,-24,-24,-24
-7,-7,-7,-7
43,43,43,43
-46,-46,-46,-46
-102,-102,-102,-102
-41,-41,-41,-41
-16,-16,-16,-16
-22,-22,-22,-22
-42,-42,-42,-42
-58,-58,-58,-58
-58,-58,-58,-58
-67,-67,-67,-67
-49,-49,-49,-49
-32,-32,-32,-32
-31,-31,-31,-31
-9,-9,-9,-9
-39,-39,-39,-39
-80,-80,-80,-80
-38,-38,-38,-38
-57,-57,-57,-57
-72,-72,-72,-72
-10,-10,-10,-10
-27,-27,-27,-27
-21,-21,-21,-21
28,28,28,28
3,3,3,3
52,52,52,52
129,129,129,129
42,42,42,42
-37,-37,-37,-37
-27,-27,-27,-27
-29,-29,-29,-29
7,7,7,7
29,29,29,29
-16,-16,-16,-16
-2,-2,-2,-2
31,31,31,31
-27,-27,-27,-27
-32,-32,-32,-32
41,41,41,41
23,23,23,23
25,25,25,25
88,88,88,88
43,43,43,43
-15,-15,-15,-15
-10,-10,-10,-10
-39,-39,-39,-39
-91,-91,-91,-91
-71,-71,-71,-71
-1,-1,-1,-1
-5,-5,-5,-5
-40,-40,-40,-40
2,2,2,2
26,26,26,26
-22,-22,-22,-22
-8,-8,-8,-8
44,44,44,44
24,24,24,24
5,5,5,5
-1,-1,-1,-1
-24,-24,-24,-24
-12,-12,-12,-12
11,11,11,11
4,4,4,4
-6,-6,-6,-6
-15,-15,-15,-15
-30,-30,-30,-30
-43,-43,-43,-43
-22,-22,-22,-22
-2,-2,-2,-2
-47,-47,-47,-47
-69,-69,-69,-69
-24,-24,-24,-24
-7,-7,-7,-7
-19,-19,-19,-19
43,43,43,43
92,92,92,92
44,44,44,44
33,33,33,33
48,48,48,48
22,22,22,22
16,16,16,16
10,10,10,10
8,8,8,8
54,54,54,54
65,65,65,65
14,14,14,14
-29,-29,-29,-29
-15,-15,-15,-15
28,28,28,28
15,15,15,15
4,4,4,4
36,36,36,36
63,63,63,63
54,54,54,54
-4,-4,-4,-4
5,5,5,5
68,68,68,68
53,53,53,53
32,32,32,32
94,94,94,94
125,125,125,125
52,52,52,52
-7,-7,-7,-7
9,9,9,9
32,32,32,32
43,43,43,43
46,46,46,46
46,46,46,46
64,64,64,64
41,41,41,41
25,25,25,25
59,59,59,59
13,13,13,13
22,22,22,22
78,78,78,78
37,37,37,37
84,84,84,84
81,81,81,81
-27,-27,-27,-27
12,12,12,12
29,29,29,29
-16,-16,-16,-16
0,0,0,0
-18,-18,-18,-18
-36,-36,-36,-36
-60,-60,-60,-60
-100,-100,-100,-100
-43,-43,-43,-43
13,13,13,13
-14,-14,-14,-14
-41,-41,-41,-41
-9,-9,-9,-9
63,63,63,63
38,38,38,38
-69,-69,-69,-69
-44,-44,-44,-44
68,68,68,68
32,32,32,32
-46,-46,-46,-46
32,32,32,32
62,62,62,62
5,5,5,5
32,32,32,32
53,53,53,53
32,32,32,32
-3,-3,-3,-3
-22,-22,-22,-22
-25,-25,-25,-25
-55,-55,-55,-55
-5,-5,-5,-5
55,55,55,55
34,34,34,34
73,73,73,73
98,98,98,98
28,28,28,28
5,5,5,5
38,38,38,38
26,26,26,26
-40,-40,-40,-40
-95,-95,-95,-95
-53,-53,-53,-53
36,36,36,36
8,8,8,8
-67,-67,-67,-67
-52,-52,-52,-52
-8,-8,-8,-8
-25,-25,-25,-25
-66,-66,-66,-66
-32,-32,-32,-32
-6,-6,-6,-6
-2,-2,-2,-2
43,43,43,43
75,75,75,75
132,132,132,132
109,109,109,109
2,2,2,2
8,8,8,8
24,24,24,24
52,52,52,52
117,117,117,117
28,28,28,28
-25,-25,-25,-25
49,49,49,49
-22,-22,-22,-22
-100,-100,-100,-100
-50,-50,-50,-50
-34,-34,-34,-34
-25,-25,-25,-25
4,4,4,4
2,2,2,2
-2,-2,-2,-2
-17,-17,-17,-17
-36,-36,-36,-36
-54,-54,-54,-54
-82,-82,-82,-82
-62,-62,-62,-62
-35,-35,-35,-35
-46,-46,-46,-46
-16,-16,-16,-16
5,5,5,5
-12,-12,-12,-12
-17,-17,-17,-17
-18,-18,-18,-18
-6,-6,-6,-6
-3,-3,-3,-3
-32,-32,-32,-32
-60,-60,-60,-60
-36,-36,-36,-36
6,6,6,6
-53,-53,-53,-53
-82,-82,-82,-82
9,9,9,9
-30,-30,-30,-30
-116,-116,-116,-116
-1,-1,-1,-1
80,80,80,80
3,3,3,3
-51,-51,-51,-51
-26,-26,-26,-26
21,21,21,21
4,4,4,4
-10,-10,-10,-10
18,18,18,18
-16,-16,-16,-16
-56,-56,-56,-56
-52,-52,-52,-52
-17,-17,-17,-17
-5,-5,-5,-5
-54,-54,-54,-54
-58,-58,-58,-58
-23,-23,-23,-23
15,15,15,15
56,56,56,56
57,57,57,57
59,59,59,59
24,24,24,24
-26,-26,-26,-26
27,27,27,27
81,81,81,81
52,52,52,52
16,16,16,16
-7,-7,-7,-7
-13,-13,-13,-13
-1,-1,-1,-1
-24,-24,-24,-24
-35,-35,-35,-35
8,8,8,8
53,53,53,53
62,62,62,62
10,10,10,10
-43,-43,-43,-43
-24,-24,-24,-24
11,11,11,11
-13,-13,-13,-13
-16,-16,-16,-16
16,16,16,16
-29,-29,-29,-29
-29,-29,-29,-29
33,33,33,33
-6,-6,-6,-6
-42,-42,-42,-42
-16,-16,-16,-16
-28,-28,-28,-28
-53,-53,-53,-53
4,4,4,4
88,88,88,88
73,73,73,73
55,55,55,55
66,66,66,66
36,36,36,36
53,53,53,53
97,97,97,97
114,114,114,114
109,109,109,109
40,40,40,40
18,18,18,18
67,67,67,67
25,25,25,25
-11,-11,-11,-11
25,25,25,25
-25,-25,-25,-25
-56,-56,-56,-56
-13,-13,-13,-13
-61,-61,-61,-61
-124,-124,-124,-124
-111,-111,-111,-111
-99,-99,-99,-99
-79,-79,-79,-79
-31,-31,-31,-31
-28,-28,-28,-28
-90,-90,-90,-90
-122,-122,-122,-122
-71,-71,-71,-71
-34,-34,-34,-34
-40,-40,-40,-40
-23,-23,-23,-23
-30,-30,-30,-30
-54,-54,-54,-54
-43,-43,-43,-43
-41,-41,-41,-41
-47,-47,-47,-47
-39,-39,-39,-39
-40,-40,-40,-40
-19,-19,-19,-19
9,9,9,9
12,12,12,12
3,3,3,3
-27,-27,-27,-27
11,11,11,11
38,38,38,38
-27,-27,-27,-27
13,13,13,13
14,14,14,14
-76,-76,-76,-76
-31,-31,-31,-31
-50,-50,-50,-50
-124,-124,-124,-124
-75,-75,-75,-75
-84,-84,-84,-84
-89,-89,-89,-89
-48,-48,-48,-48
-75,-75,-75,-75
-12,-12,-12,-12
33,33,33,33
-49,-49,-49,-49
-14,-14,-14,-14
23,23,23,23
-84,-84,-84,-84
-91,-91,-91,-91
7,7,7,7
19,19,19,19
20,20,20,20
36,36,36,36
54,54,54,54
103,103,103,103
80,80,80,80
35,35,35,35
26,26,26,26
-13,-13,-13,-13
2,2,2,2
29,29,29,29
-3,-3,-3,-3
51,51,51,51
90,90,90,90
19,19,19,19
-19,-19,-19,-19
-58,-58,-58,-58
