Q1,Q2,Q3,Q4
0,13,-446,0
0,8,-228,-4
1,9,31,-10
1,6,200,-12
0,2,259,-25
-1,0,359,-30
0,-3,538,-28
0,-7,716,-22
-1,-7,786,-15
0,-7,713,-8
0,-4,517,-4
1,-5,256,1
-1,-3,-5,4
0,-4,-169,6
-1,-9,-174,9
0,-10,-123,9
-1,-9,-124,9
0,-7,-215,10
0,-12,-297,13
0,-15,-283,15
0,-12,-229,13
0,-9,-221,9
0,-6,-293,9
1,-5,-418,8
0,-7,-536,6
1,-8,-627,5
0,-6,-641,3
0,-8,-535,6
0,-9,-359,5
0,-5,-210,5
0,-4,-140,6
1,-7,-101,5
0,-6,-31,3
0,-4,43,1
0,-1,68,0
0,-1,35,-1
0,-2,-51,1
0,-1,-152,5
0,-2,-270,2
-1,-1,-374,3
0,0,-394,0
-1,-1,-289,-3
0,-1,-95,-2
1,6,92,0
0,23,194,-1
0,27,193,-2
0,24,140,0
0,19,64,0
0,14,19,2
0,9,-3,3
0,7,-60,3
0,6,-195,0
0,5,-363,0
-1,3,-430,-1
-1,-2,-345,-4
0,-3,-163,-5
0,-3,-11,-5
0,-7,39,-3
0,-11,6,-4
0,-10,-65,-5
0,-11,-176,-4
0,-9,-307,-6
0,-12,-433,-7
0,-12,-525,-9
0,-14,-598,-9
-1,-13,-720,-8
-1,-10,-819,-8
0,-11,-788,-8
1,-4,-629,-7
0,0,-442,-2
1,0,-338,-3
1,0,-332,-3
0,-2,-319,-1
0,0,-286,0
-1,2,-256,4
0,0,-260,2
0,2,-265,1
0,0,-199,1
-1,-1,-36,0
0,3,184,1
0,3,436,-2
0,4,729,-4
0,4,1005,-4
0,1,1210,1
0,-1,1284,15
0,-2,1273,18
-1,1,1220,17
0,6,1131,18
0,7,1006,15
0,4,855,12
0,3,730,10
0,5,659,5
0,4,649,5
0,6,654,2
0,7,667,-5
0,5,640,-7
0,6,554,-8
-1,9,430,-9
0,9,276,-7
1,10,102,-7
0,9,-93,-4
0,10,-278,-2
0,13,-406,0
-1,12,-452,-3
0,12,-430,-5
1,9,-370,-2
-1,6,-283,0
0,6,-164,1
0,8,-35,2
0,6,71,2
0,4,117,2
0,2,49,-2
0,1,-167,-2
0,-1,-443,-3
0,-3,-640,-5
0,-3,-573,-2
