Q1,Q2,Q3,Q4
-332,773,3766,1423
-575,824,3891,1559
-497,883,3963,1615
-539,936,3989,1465
-503,974,3969,1191
-512,1011,3886,949
-473,1062,3720,743
-470,1103,3430,679
-456,1139,2986,775
-490,1171,2430,923
-485,1190,1795,1126
-488,1233,1090,1392
-484,1272,353,1546
-479,1298,-383,1550
-463,1311,-1047,1420
-460,1304,-1651,1158
-464,1284,-2176,916
-462,1269,-2621,863
-461,1247,-2974,1007
-469,1206,-3223,1247
-475,1186,-3349,1480
-479,1165,-3374,1607
-501,1135,-3344,1597
-531,1108,-3298,1523
-574,1081,-3257,1393
-571,1074,-3210,1223
-557,1062,-3184,1076
-549,1035,-3141,949
-550,1009,-3077,896
-541,984,-3001,952
-533,954,-2895,1087
-523,942,-2758,1189
-519,937,-2590,1195
-499,925,-2377,1068
-494,936,-2093,825
-491,938,-1725,549
-478,950,-1289,296
-466,945,-813,136
-450,932,-353,90
-444,921,81,142
-439,905,466,236
-449,904,803,291
-484,918,1070,300
-511,954,1259,241
-513,1003,1367,145
-499,1061,1401,120
-498,1084,1348,184
-513,1102,1195,333
-528,1089,987,545
-534,1043,751,764
-530,962,524,967
-518,858,316,1146
-511,772,130,1306
-513,683,-68,1446
-516,613,-267,1556
-526,571,-482,1636
-544,533,-701,1672
-575,528,-926,1624
-582,509,-1183,1474
-588,463,-1490,1221
-586,413,-1837,914
-585,362,-2228,608
-590,328,-2678,331
-606,314,-3165,80
-613,329,-3676,-202
-613,369,-4139,-527
-637,416,-4533,-900
-666,451,-4850,-1268
-701,489,-5077,-1580
-714,484,-5213,-1764
-709,463,-5253,-1829
-724,428,-5166,-1840
-734,389,-4957,-1833
-752,350,-4664,-1833
-768,331,-4279,-1809
-764,331,-3834,-1731
-761,334,-3372,-1611
-748,316,-2903,-1449
-742,273,-2462,-1207
-723,233,-2066,-931
-727,170,-1708,-646
-729,102,-1369,-394
-753,26,-1078,-218
-773,-34,-836,-127
-773,-80,-641,-95
-762,-118,-490,-110
-744,-142,-350,-121
-741,-151,-212,-97
-716,-157,-71,-112
-702,-164,77,-201
-692,-162,224,-327
-692,-186,369,-498
-681,-198,487,-722
-679,-200,583,-938
-676,-197,661,-1201
-672,-183,684,-1529
-670,-164,696,-1833
-687,-128,667,-2059
-689,-94,577,-2223
-674,-76,446,-2301
-669,-82,286,-2283
-647,-98,125,-2275
-627,-122,-12,-2291
-615,-145,-121,-2296
-617,-159,-188,-2289
-629,-170,-209,-2241
-635,-165,-171,-2082
-630,-173,-65,-1774
-627,-175,92,-1419
-604,-170,313,-992
-575,-171,568,-554
-559,-171,847,-208
-550,-186,1119,91
-534,-213,1375,325
-541,-254,1586,483
-547,-276,1735,622
-555,-298,1859,766
-564,-314,1938,895
-574,-319,1990,1023
-597,-322,2015,1108
-618,-336,2015,1060
-635,-365,2004,833
-655,-396,2004,462
-673,-443,2031,-22
-696,-480,2097,-488
-719,-503,2211,-788
-718,-501,2354,-956
-737,-491,2525,-1028
-744,-456,2729,-964
-757,-431,2934,-816
-785,-433,3116,-644
-817,-438,3314,-471
-832,-452,3500,-333
-814,-476,3652,-296
-792,-500,3762,-281
-787,-516,3813,-133
-806,-526,3811,219
-833,-516,3765,767
-846,-498,3663,1417
-842,-468,3512,1945
-822,-440,3320,2191
-792,-433,3060,2216
-759,-430,2719,2068
-734,-430,2303,1878
-729,-457,1834,1808
-712,-476,1327,1820
-693,-498,817,1889
-664,-530,302,2039
-632,-557,-203,2122
-608,-573,-694,2036
-589,-578,-1170,1791
-588,-582,-1616,1429
-578,-609,-2013,1027
-576,-651,-2351,760
-566,-691,-2621,638
-549,-727,-2822,629
-513,-765,-2972,799
-480,-796,-3084,986
-466,-821,-3158,1057
-468,-862,-3211,1010
-493,-897,-3225,837
-496,-938,-3186,545
-491,-981,-3102,293
-465,-1032,-2973,209
-440,-1080,-2823,329
-431,-1101,-2656,671
-419,-1144,-2468,1047
-425,-1185,-2253,1246
-425,-1190,-2017,1240
-405,-1166,-1735,1129
-371,-1134,-1418,937
-342,-1104,-1085,730
-333,-1073,-768,645
-340,-1042,-464,666
-355,-1024,-164,786
-387,-1035,99,989
-407,-1044,358,1148
-408,-1052,600,1166
-416,-1042,807,1027
-409,-1044,965,706
-407,-1019,1063,280
-419,-970,1106,-58
-452,-928,1086,-303
-491,-898,1030,-487
-517,-887,943,-571
-540,-875,827,-571
-558,-890,695,-537
-580,-900,531,-483
-596,-922,324,-501
-600,-925,82,-661
-608,-888,-183,-864
-606,-822,-453,-1038
-582,-753,-738,-1084
-559,-688,-1055,-897
-548,-636,-1425,-544
-562,-608,-1827,-209
-591,-590,-2262,43
-634,-566,-2701,186
-654,-531,-3122,200
-665,-478,-3516,209
-661,-421,-3870,289
-631,-371,-4174,384
-614,-310,-4404,532
-608,-262,-4573,713
-610,-220,-4661,793
-599,-208,-4657,765
-577,-209,-4537,712
-552,-210,-4321,644
-537,-214,-4035,559
-523,-225,-3701,453
-511,-231,-3327,240
-492,-198,-2932,-70
-466,-156,-2518,-423
-449,-125,-2092,-755
-411,-87,-1683,-1012
-371,-51,-1305,-1177
-335,-38,-974,-1351
-307,-32,-696,-1643
-302,-53,-487,-2025
-305,-75,-326,-2438
-305,-82,-211,-2794
-296,-75,-102,-2991
-285,-54,3,-3026
-281,-13,110,-2985
-274,38,191,-2883
-275,70,251,-2724
-276,90,314,-2580
-281,70,381,-2415
-287,54,450,-2198
-269,19,529,-1981
-260,-15,586,-1748
-277,-38,612,-1458
-307,-35,609,-1160
-344,-12,560,-840
-380,6,478,-469
-409,44,381,-96
-414,74,271,268
-397,96,171,589
-395,115,99,745
-395,133,31,719
-405,145,-4,551
-428,169,1,256
-462,191,69,-37
-483,229,204,-249
-487,277,388,-385
-517,352,616,-560
-541,430,854,-783
-562,476,1099,-1051
-565,499,1340,-1370
-552,515,1555,-1678
-560,536,1734,-1918
-553,559,1876,-2074
-551,610,1987,-2166
-545,659,2062,-2115
-540,711,2104,-1971
-565,751,2117,-1727
-582,766,2106,-1356
-589,769,2108,-978
-583,765,2142,-688
-557,754,2202,-447
-514,743,2288,-261
-478,739,2384,-113
-453,738,2492,65
-444,747,2620,257
-446,753,2764,464
-450,767,2913,680
-460,776,3058,843
-448,783,3211,865
-424,797,3353,751
-395,829,3478,525
-369,848,3583,248
-336,862,3640,70
-313,879,3663,21
-301,888,3656,29
-313,896,3605,57
-339,897,3499,45
-338,903,3313,-15
-335,922,3048,-60
-347,927,2702,-42
-372,924,2286,23
-388,925,1828,76
-410,908,1335,109
-434,878,819,116
-432,826,304,143
-431,767,-208,269
-427,715,-710,575
-420,669,-1182,1015
-433,613,-1598,1454
-444,578,-1956,1815
-451,547,-2235,1915
-452,524,-2448,1715
-452,501,-2596,1366
-444,474,-2698,930
-439,461,-2762,589
-446,455,-2791,471
-449,451,-2784,579
-464,458,-2728,806
-469,471,-2645,987
-476,476,-2542,999
-485,480,-2430,834
-489,486,-2301,595
-471,508,-2166,395
-459,523,-2007,279
-463,538,-1825,281
-446,540,-1611,385
-412,545,-1357,451
-357,544,-1082,540
-299,541,-792,634
-256,530,-496,673
-222,532,-196,696
-213,537,106,665
-220,544,419,544
-213,547,705,401
-183,529,962,334
-158,500,1173,364
-142,464,1337,500
-120,414,1440,697
-100,372,1477,854
-90,341,1472,884
-78,300,1413,773
-63,263,1309,557
-43,215,1161,343
-30,168,971,280
-21,121,748,379
-14,75,485,498
-9,12,196,582
-13,-38,-94,556
-24,-75,-407,350
-21,-108,-762,101
-10,-140,-1142,-76
-2,-170,-1517,-243
-28,-197,-1929,-390
-75,-216,-2333,-524
-130,-232,-2729,-737
-180,-248,-3117,-915
-220,-261,-3461,-948
-240,-262,-3757,-921
-246,-278,-4004,-868
-257,-285,-4193,-806
-261,-291,-4294,-865
-263,-311,-4324,-1005
-260,-323,-4252,-1109
-258,-322,-4080,-1163
-253,-324,-3835,-1099
-256,-355,-3525,-865
-245,-390,-3150,-573
-256,-391,-2738,-359
-267,-377,-2285,-204
-257,-373,-1818,-160
-236,-354,-1374,-230
-204,-334,-973,-216
-191,-304,-633,-135
-179,-302,-356,-65
-170,-329,-152,27
-174,-346,-15,64
-190,-352,65,-9
-181,-352,108,-89
-169,-361,123,-130
-154,-362,122,-194
-124,-339,116,-253
-90,-311,123,-332
-57,-290,162,-514
-27,-293,218,-768
-7,-317,281,-1017
10,-349,362,-1262
45,-379,443,-1447
91,-418,496,-1529
121,-456,537,-1592
131,-455,543,-1659
125,-448,518,-1754
115,-442,475,-1951
112,-443,426,-2176
116,-459,379,-2309
128,-494,331,-2322
139,-535,300,-2189
144,-568,283,-1927
126,-610,308,-1662
126,-641,387,-1489
125,-661,510,-1420
116,-677,675,-1448
98,-681,882,-1461
76,-686,1101,-1414
60,-676,1339,-1292
38,-659,1572,-1106
27,-656,1781,-963
23,-651,1964,-902
26,-662,2104,-896
15,-676,2213,-902
1,-681,2281,-914
-20,-673,2318,-913
-39,-644,2326,-907
-70,-614,2315,-971
-86,-586,2300,-1059
-95,-568,2273,-1079
-121,-562,2252,-1053
-136,-572,2236,-979
-142,-598,2238,-911
-134,-626,2276,-903
-124,-647,2347,-972
-115,-656,2448,-1111
-115,-648,2545,-1277
-108,-617,2654,-1403
-103,-586,2779,-1379
-106,-554,2925,-1257
-118,-527,3078,-1052
-119,-499,3222,-806
-116,-477,3363,-672
-101,-454,3476,-610
-70,-432,3560,-473
-33,-403,3605,-240
17,-376,3591,31
60,-360,3507,228
96,-335,3367,173
124,-310,3178,-128
142,-281,2929,-459
162,-266,2592,-619
177,-248,2177,-493
178,-221,1717,-86
175,-202,1230,364
170,-205,736,607
181,-208,253,623
193,-187,-235,459
203,-159,-703,281
214,-142,-1141,208
212,-116,-1522,215
216,-104,-1847,281
209,-106,-2124,402
170,-121,-2331,570
138,-165,-2472,709
103,-210,-2545,860
85,-252,-2596,1042
