Q1,Q2,Q3,Q4
-1878,-2169,-2070,-1902
-3239,-2198,-2546,-1939
-2902,-2088,-1709,-1964
-2980,-1955,-576,-2003
-3027,-1924,-460,-2024
-2950,-1956,-1779,-2027
-3028,-2009,-2827,-1936
-2960,-2032,-2821,-1856
-2975,-2020,-2088,-1864
-2982,-1966,-1631,-1892
-2973,-1899,-1860,-1900
-3010,-1879,-1750,-1850
-3007,-1896,-1383,-1830
-3006,-1987,-1216,-1833
-3008,-2098,-1250,-1841
-3003,-2128,-1187,-1852
-3006,-2104,-1141,-1837
-3010,-2107,-1469,-1799
-3017,-2233,-1525,-1745
-3022,-2476,-1367,-1755
-3028,-2704,-1473,-1817
-3030,-2806,-1712,-1870
-3018,-2770,-1583,-1882
-3019,-2734,-921,-1877
-3022,-2848,-648,-1894
-3021,-3023,-1077,-1881
-3027,-3086,-1677,-1858
-3025,-2965,-1951,-1864
-3029,-2738,-1845,-1916
-3025,-2588,-1783,-1998
-3017,-2526,-1788,-2046
-3027,-2397,-1817,-2033
-3031,-2182,-1959,-1979
-3030,-1989,-2097,-1952
-3031,-1835,-1955,-1990
-3035,-1668,-1592,-2036
-3055,-1564,-1523,-2026
-3053,-1529,-1802,-1959
-3043,-1560,-2143,-1880
-3049,-1630,-2309,-1886
-3049,-1653,-2276,-1960
-3046,-1781,-2112,-1952
-3052,-1959,-1661,-1937
-3069,-2068,-1307,-1925
-3073,-2291,-1483,-1806
-3066,-2566,-1794,-1813
-3072,-2732,-1704,-1851
-3075,-2806,-1305,-1887
-3068,-2794,-1148,-1943
-3069,-2854,-1294,-1806
-3086,-3014,-1388,-1821
-3088,-3039,-1423,-1898
-3069,-2920,-1484,-1959
-3079,-2785,-1406,-2060
-3101,-2656,-1181,-1960
-3096,-2565,-1021,-1980
-3087,-2509,-1094,-1994
-3061,-2459,-1412,-1882
-3053,-2403,-1781,-1890
-3074,-2304,-1987,-1915
-3054,-2225,-1977,-1910
-3039,-2255,-1958,-1910
-3047,-2376,-1987,-1952
-3039,-2480,-1989,-1906
-3027,-2490,-2024,-1775
-3012,-2480,-2011,-1714
-2993,-2478,-1886,-1779
-2978,-2549,-1740,-1872
-2977,-2661,-1734,-1723
-2966,-2651,-1849,-1547
-2943,-2630,-1895,-1459
-2935,-2594,-1813,-1457
-2932,-2537,-1569,-1659
-2926,-2527,-1245,-1836
-2922,-2481,-1007,-1913
-2920,-2486,-936,-1803
-2929,-2496,-1008,-1564
-2929,-2456,-1084,-1430
-2921,-2460,-1095,-1523
-2922,-2506,-1085,-1771
-2926,-2595,-1191,-1895
-2929,-2728,-1437,-1806
-2924,-2830,-1593,-1587
-2931,-2901,-1576,-1557
-2942,-2964,-1528,-1776
-2942,-3032,-1566,-1914
-2956,-3126,-1664,-1849
-2959,-3172,-1766,-1642
-2956,-3118,-1917,-1537
-2961,-2807,-2109,-1619
-2951,-2449,-2203,-1701
-2954,-2395,-2164,-1751
-2965,-2494,-2039,-1721
-2967,-2479,-1893,-1628
-2975,-2038,-1813,-1603
-2985,-1447,-1738,-1654
-2991,-1330,-1640,-1661
-2994,-1545,-1516,-1586
-3007,-1809,-1365,-1567
-3018,-1901,-1276,-1614
-3015,-1600,-1235,-1628
-3025,-1348,-1365,-1564
-3035,-1534,-1564,-1530
-3036,-2048,-1513,-1568
-3051,-2583,-1325,-1598
-3052,-2684,-1234,-1615
-3048,-2416,-1410,-1578
-3057,-2322,-1654,-1503
-3061,-2623,-1740,-1458
-3065,-3083,-1743,-1487
-3074,-3274,-1722,-1593
-3081,-3079,-1852,-1666
-3079,-2784,-2030,-1641
-3078,-2616,-2115,-1573
-3082,-2657,-1933,-1556
-3094,-2750,-1620,-1581
-3111,-2664,-1405,-1597
-3111,-2455,-691,-1628
-3113,-2205,-76,-1631
-3128,-2014,-628,-1597
-3122,-1990,-2064,-1563
-3115,-2010,-2998,-1556
-3138,-1990,-2271,-1595
-3145,-1902,-1137,-1591
-3138,-1760,-723,-1552
-3146,-1685,-1067,-1505
-3154,-1669,-1898,-1428
-3159,-1653,-1975,-1389
-3169,-1624,-1237,-1410
-3182,-1596,-640,-1446
-3185,-1605,-867,-1430
-3191,-1575,-1791,-1371
-3201,-1500,-2443,-1336
-3200,-1456,-2507,-1336
-3203,-1473,-2174,-1341
-3212,-1620,-1766,-1340
-3219,-1779,-1461,-1356
-3214,-1790,-1276,-1361
-3219,-1746,-1445,-1358
-3234,-1751,-1821,-1391
-3223,-1912,-1847,-1415
-3224,-2198,-1391,-1433
-3235,-2386,-1254,-1450
-3226,-2401,-1745,-1448
-3230,-2294,-2087,-1439
-3235,-2260,-1930,-1418
-3238,-2387,-1561,-1430
-3247,-2496,-1280,-1485
-3249,-2469,-1085,-1526
-3248,-2247,-980,-1523
-3248,-1976,-1117,-1477
-3247,-1848,-1359,-1441
-3254,-1744,-1499,-1427
-3261,-1591,-1541,-1395
-3253,-1403,-1581,-1409
-3253,-1179,-1597,-1417
-3271,-1023,-1555,-1427
-3268,-902,-1526,-1448
-3266,-810,-1590,-1248
-3265,-813,-1710,-1037
-3238,-861,-1737,-1071
-3235,-955,-1732,-1524
-3248,-1054,-1836,-2078
-3229,-1127,-2085,-1923
-3221,-1254,-2364,-1348
-3225,-1435,-2465,-987
-3218,-1649,-2349,-1222
-3209,-1869,-2040,-1793
-3193,-1989,-1724,-1976
-3180,-1999,-1703,-1799
-3173,-2009,-1957,-1513
-3175,-2079,-2108,-1465
-3179,-2165,-1871,-1736
-3173,-2165,-1583,-2015
-3168,-2042,-1604,-2035
-3167,-1881,-1674,-1713
-3157,-1772,-1525,-1464
-3156,-1710,-1290,-1484
-3159,-1665,-1129,-1687
-3146,-1632,-983,-1914
-3139,-1576,-895,-1934
-3136,-1485,-1071,-1862
-3110,-1429,-1456,-1672
-3101,-1451,-1776,-1568
-3113,-1531,-1854,-1737
-3109,-1588,-1766,-1847
-3093,-1595,-1790,-1836
-3086,-1569,-2023,-1723
-3083,-1541,-2246,-1678
-3075,-1605,-2239,-1765
-3066,-1640,-2081,-1801
-3065,-1622,-2015,-1862
-3069,-1587,-2162,-1942
-3058,-1475,-2447,-1911
-3054,-1501,-2619,-1772
-3061,-1511,-2557,-1695
-3046,-1457,-2328,-1797
-3032,-1522,-2047,-1973
-3035,-1512,-1898,-2076
-3029,-1541,-1803,-2048
-3020,-1640,-1640,-2014
-3016,-1696,-1558,-2007
-3012,-1825,-1580,-1988
-3002,-1949,-1619,-2044
-3002,-1991,-1620,-2095
-3012,-2072,-1627,-2158
-3007,-2195,-1729,-2209
-3004,-2219,-1839,-2182
-3005,-2226,-1874,-2185
-2991,-2115,-1903,-2145
-2979,-1763,-1994,-2140
-2972,-1551,-2120,-2215
-2964,-1542,-2225,-2225
-2960,-1571,-2326,-2180
-2958,-1508,-2468,-2099
-2958,-1027,-2598,-2108
-2951,-593,-2620,-2223
-2939,-630,-2641,-2240
-2946,-850,-2759,-2164
-2951,-1135,-2838,-2125
-2936,-1186,-2771,-2124
-2928,-921,-2630,-2170
-2925,-794,-2568,-2229
-2920,-1080,-2556,-2260
-2919,-1654,-2516,-2288
-2913,-2129,-2469,-2251
-2900,-2145,-2404,-2232
-2896,-1926,-2370,-2314
-2896,-1979,-2361,-2421
-2890,-2348,-2359,-2466
-2877,-2732,-2396,-2376
-2865,-2856,-2407,-2201
-2862,-2701,-2371,-2138
-2862,-2481,-2342,-2253
-2852,-2372,-2387,-2354
-2836,-2419,-2501,-2386
-2828,-2503,-2618,-2262
-2824,-2463,-2810,-2088
-2805,-2316,-2832,-2081
-2785,-2134,-2577,-2086
-2780,-2008,-2390,-2104
-2758,-1968,-2084,-2015
-2740,-1976,-1744,-1778
-2735,-1999,-1953,-1710
-2714,-1959,-2773,-1838
-2697,-1874,-3407,-2148
-2686,-1795,-3037,-2303
-2674,-1731,-2434,-2081
-2655,-1686,-2400,-1821
-2638,-1676,-2560,-1718
-2634,-1725,-2754,-1892
-2619,-1755,-2852,-2127
-2609,-1701,-2626,-2163
-2613,-1635,-2272,-1983
-2601,-1599,-2233,-1818
-2591,-1677,-2695,-1939
-2586,-1882,-3190,-2185
-2584,-2066,-3194,-2340
-2596,-2153,-2946,-2193
-2597,-2128,-2791,-1944
-2590,-2137,-2642,-1909
-2590,-2370,-2532,-1974
-2598,-2680,-2594,-2090
-2615,-2873,-2859,-2105
-2620,-2878,-2993,-2023
-2615,-2736,-2720,-1993
-2615,-2714,-2571,-1971
-2620,-2836,-2835,-2052
-2625,-2895,-3091,-2100
-2630,-2824,-3016,-1999
-2636,-2604,-2776,-1891
-2643,-2350,-2702,-1849
-2644,-2192,-2623,-1901
-2649,-2069,-2437,-1931
-2658,-1923,-2460,-1939
-2646,-1756,-2716,-1957
