Q1,Q2,Q3,Q4
-2202,-2463,-8989,-1190
-3718,-1998,-9057,-896
-3284,-1702,-9112,-911
-3420,-1570,-9115,-1317
-3500,-1536,-9218,-1297
-3388,-1692,-9145,-535
-3489,-2151,-9156,-970
-3474,-2675,-9377,-1827
-3501,-3123,-9426,-1049
-3451,-3629,-9252,-974
-3424,-4160,-9191,-1731
-3459,-4593,-9289,-1108
-3398,-4865,-9331,-804
-3401,-5015,-9262,-1378
-3476,-5125,-9150,-1366
-3474,-5196,-9275,-1295
-3450,-5235,-9446,-1456
-3488,-5172,-9375,-1419
-3483,-4970,-9345,-1309
-3421,-4845,-9525,-1586
-3460,-4743,-9679,-1990
-3529,-4439,-9487,-1555
-3453,-4124,-9302,-1131
-3424,-3920,-9460,-1726
-3505,-3708,-9575,-2092
-3481,-3421,-9440,-1705
-3444,-3068,-9439,-1856
-3474,-2691,-9773,-2194
-3486,-2331,-9873,-1608
-3450,-2109,-9626,-1499
-3419,-1946,-9566,-2087
-3456,-1764,-9725,-1777
-3433,-1798,-9813,-1641
-3396,-1952,-9703,-2216
-3431,-2096,-9722,-2028
-3411,-2418,-9938,-1875
-3405,-2763,-9989,-2323
-3456,-2983,-9905,-2287
-3470,-3297,-9785,-1972
-3462,-3655,-9784,-1840
-3489,-3813,-9805,-1923
-3478,-3839,-9664,-2060
-3414,-3835,-9707,-2176
-3418,-3780,-9784,-2348
-3422,-3716,-9741,-2051
-3373,-3619,-9762,-2029
-3386,-3450,-9607,-2566
-3413,-3320,-9497,-2188
-3382,-3310,-9600,-1846
-3388,-3214,-9582,-2374
-3411,-2971,-9578,-2434
-3424,-2794,-9696,-2398
-3476,-2682,-9707,-2703
-3496,-2558,-9586,-2581
-3480,-2398,-9486,-2500
-3473,-2279,-9458,-2595
-3467,-2226,-9481,-2331
-3464,-2178,-9471,-2434
-3429,-2200,-9358,-2907
-3409,-2204,-9322,-2597
-3458,-2167,-9421,-2177
-3464,-2228,-9406,-2744
-3422,-2294,-9329,-2959
-3415,-2236,-9339,-2392
-3417,-1816,-9330,-2460
-3435,-1036,-9316,-2863
-3440,-264,-9296,-2736
-3419,552,-9223,-2396
-3391,1351,-9237,-2334
-3410,1907,-9301,-2656
-3491,2410,-9233,-2954
-3461,2709,-9161,-2634
-3439,2596,-9219,-2322
-3482,2415,-9158,-2820
-3410,2257,-8933,-2807
-3401,1745,-8897,-2342
-3443,1036,-8942,-2895
-3422,594,-8885,-2831
-3496,253,-8839,-2265
-3517,37,-8726,-2870
-3444,190,-8702,-2928
-3455,234,-8792,-2557
-3455,57,-8683,-2835
-3485,239,-8506,-2754
-3557,576,-8462,-2651
-3523,618,-8344,-2822
-3480,745,-8128,-2824
-3455,1071,-8176,-3092
-3427,1242,-8274,-3260
-3455,1316,-8108,-2713
-3483,1472,-8032,-2742
-3486,1557,-7991,-3544
-3452,1528,-7796,-3080
-3426,1665,-7736,-2348
-3455,1689,-7717,-3330
-3419,1400,-7550,-3713
-3361,1295,-7492,-2746
-3383,1120,-7544,-2955
-3384,562,-7486,-3586
-3347,50,-7456,-3291
-3366,-413,-7501,-3147
-3400,-976,-7469,-3097
-3374,-1489,-7432,-2980
-3357,-1938,-7351,-3397
-3385,-2436,-7132,-3542
-3409,-2960,-7050,-3010
-3419,-3294,-7140,-3120
-3396,-3473,-7116,-3805
-3343,-3687,-7022,-3681
-3341,-3760,-7013,-3062
-3378,-3761,-6985,-3214
-3336,-3948,-6868,-3870
-3332,-4069,-6867,-3647
-3397,-4057,-6940,-3008
-3356,-4138,-6808,-3298
-3343,-4316,-6550,-3942
-3420,-4543,-6373,-3927
-3444,-4901,-6389,-3138
-3396,-5493,-6476,-2942
-3369,-6072,-6424,-4046
-3404,-6551,-6391,-4122
-3378,-7169,-6280,-3221
-3384,-7729,-5989,-3467
-3442,-8152,-5894,-3980
-3414,-8743,-5890,-3820
-3447,-9379,-5810,-3433
-3456,-9831,-5768,-3569
-3390,-10292,-5749,-4098
-3414,-10798,-5780,-3994
-3446,-11170,-5700,-3669
-3440,-11645,-5588,-3729
-3413,-12174,-5626,-3985
-3434,-12314,-5454,-4002
-3491,-12392,-5115,-3741
-3448,-12707,-5047,-3882
-3432,-12866,-5084,-4114
-3446,-12912,-4982,-3976
-3379,-13045,-4936,-3894
-3409,-13056,-4960,-3915
-3489,-12957,-4864,-4024
-3463,-12797,-4778,-4082
-3452,-12309,-4770,-3978
-3466,-11293,-4672,-4173
-3481,-9882,-4565,-4164
-3481,-8332,-4562,-3895
-3456,-6642,-4541,-4133
-3515,-5040,-4482,-4159
-3527,-3861,-4479,-4032
-3487,-2892,-4516,-4285
-3511,-2148,-4494,-4235
-3476,-1755,-4432,-3910
-3474,-1630,-4365,-4017
-3512,-1893,-4309,-4576
-3462,-2442,-4304,-4302
-3449,-3206,-4182,-3702
-3511,-4020,-4141,-4377
-3518,-4509,-4307,-4454
-3461,-4861,-4233,-3824
-3430,-5112,-4147,-4532
-3424,-5238,-4175,-4729
-3434,-5522,-4036,-3889
-3438,-5771,-4033,-4145
-3445,-5871,-4188,-4586
-3481,-5939,-4176,-4189
-3486,-5941,-4020,-4293
-3505,-5910,-3948,-4664
-3572,-5838,-3958,-4267
-3623,-5821,-3969,-4133
-3569,-5846,-4006,-4582
-3470,-5638,-3930,-4484
-3501,-5310,-3814,-3995
-3547,-4956,-3816,-4137
-3505,-4414,-3856,-4625
-3513,-3824,-3820,-4526
-3573,-3297,-3616,-4185
-3560,-2831,-3406,-4197
-3530,-2483,-3292,-4515
-3517,-2224,-3269,-4674
-3485,-1951,-3299,-4383
-3520,-1771,-3169,-4180
-3537,-1859,-3026,-4496
-3493,-2007,-2894,-4698
-3523,-2199,-2604,-4227
-3523,-2608,-2430,-4241
-3461,-2997,-2443,-4770
-3467,-3201,-2384,-4394
-3506,-3393,-2125,-4245
-3522,-3586,-1992,-4800
-3544,-3660,-2049,-4574
-3559,-3825,-1893,-4208
-3520,-4092,-1725,-4409
-3490,-4167,-1619,-4579
-3487,-4182,-1449,-4610
-3525,-4227,-1382,-4501
-3579,-4152,-1399,-4407
-3533,-4079,-1422,-4484
-3495,-4085,-1269,-4566
-3487,-4048,-1195,-4559
-3488,-3932,-1354,-4532
-3512,-3734,-1296,-4529
-3468,-3433,-1192,-4437
-3484,-3130,-1208,-4437
-3538,-2875,-1073,-4476
-3506,-2599,-892,-4361
-3450,-2384,-909,-4413
-3399,-2227,-944,-4516
-3445,-2090,-783,-4365
-3481,-2022,-667,-4242
-3428,-1933,-579,-4337
-3424,-1882,-443,-4329
-3421,-1969,-394,-4135
-3400,-2056,-181,-4245
-3398,-2190,128,-4594
-3411,-2396,268,-4300
-3441,-2479,384,-3906
-3469,-2553,446,-4529
-3493,-2704,503,-4628
-3485,-2784,655,-3817
-3456,-2878,818,-4016
-3434,-3004,1045,-4384
-3428,-3052,1159,-4252
-3417,-3077,1165,-4196
-3409,-3125,1327,-3765
-3393,-3158,1510,-4028
-3398,-3156,1572,-4355
-3496,-3182,1470,-3754
-3511,-3254,1384,-4013
-3456,-3206,1359,-4132
-3486,-3062,1303,-3511
-3446,-2936,1385,-3757
-3374,-2762,1328,-4101
-3403,-2651,1124,-3760
-3417,-2608,984,-3600
-3382,-2469,792,-3857
-3407,-2297,689,-3835
-3465,-2252,471,-3722
-3453,-2096,27,-3626
-3452,-1575,-401,-3599
-3480,-1057,-946,-3921
-3473,-433,-1527,-3721
-3474,341,-1938,-3466
-3462,804,-2408,-3761
-3457,1243,-2947,-3735
-3492,1659,-3264,-3682
-3516,1784,-3429,-3748
