Q1,Q2,Q3,Q4
-69,-69,-69,-69
-156,-156,-156,-156
-106,-106,-106,-106
-129,-129,-129,-129
-149,-149,-149,-149
-123,-123,-123,-123
-151,-151,-151,-151
-150,-150,-150,-150
-145,-145,-145,-145
-139,-139,-139,-139
-168,-168,-168,-168
-204,-204,-204,-204
-167,-167,-167,-167
-136,-136,-136,-136
-177,-177,-177,-177
-205,-205,-205,-205
-208,-208,-208,-208
-218,-218,-218,-218
-215,-215,-215,-215
-186,-186,-186,-186
-142,-142,-142,-142
-122,-122,-122,-122
-136,-136,-136,-136
-166,-166,-166,-166
-207,-207,-207,-207
-211,-211,-211,-211
-174,-174,-174,-174
-184,-184,-184,-184
-180,-180,-180,-180
-198,-198,-198,-198
-198,-198,-198,-198
-156,-156,-156,-156
-172,-172,-172,-172
-180,-180,-180,-180
-188,-188,-188,-188
-162,-162,-162,-162
-151,-151,-151,-151
-164,-164,-164,-164
-142,-142,-142,-142
-111,-111,-111,-111
-88,-88,-88,-88
-95,-95,-95,-95
-118,-118,-118,-118
-148,-148,-148,-148
-117,-117,-117,-117
-103,-103,-103,-103
-114,-114,-114,-114
-148,-148,-148,-148
-128,-128,-128,-128
-159,-159,-159,-159
-170,-170,-170,-170
-144,-144,-144,-144
-202,-202,-202,-202
-130,-130,-130,-130
-103,-103,-103,-103
-100,-100,-100,-100
-98,-98,-98,-98
-108,-108,-108,-108
-113,-113,-113,-113
-153,-153,-153,-153
-138,-138,-138,-138
-158,-158,-158,-158
-137,-137,-137,-137
-73,-73,-73,-73
-98,-98,-98,-98
-72,-72,-72,-72
-46,-46,-46,-46
-58,-58,-58,-58
-75,-75,-75,-75
-75,-75,-75,-75
-79,-79,-79,-79
-84,-84,-84,-84
-35,-35,-35,-35
-43,-43,-43,-43
-15,-15,-15,-15
-11,-11,-11,-11
-13,-13,-13,-13
-26,-26,-26,-26
-58,-58,-58,-58
-49,-49,-49,-49
-55,-55,-55,-55
6,6,6,6
44,44,44,44
29,29,29,29
39,39,39,39
21,21,21,21
5,5,5,5
37,37,37,37
41,41,41,41
36,36,36,36
4,4,4,4
0,0,0,0
2,2,2,2
13,13,13,13
-15,-15,-15,-15
-44,-44,-44,-44
-4,-4,-4,-4
-33,-33,-33,-33
-9,-9,-9,-9
11,11,11,11
38,38,38,38
35,35,35,35
12,12,12,12
35,35,35,35
63,63,63,63
6,6,6,6
-3,-3,-3,-3
82,82,82,82
57,57,57,57
61,61,61,61
74,74,74,74
37,37,37,37
15,15,15,15
39,39,39,39
62,62,62,62
38,38,38,38
41,41,41,41
28,28,28,28
35,35,35,35
64,64,64,64
41,41,41,41
24,24,24,24
-9,-9,-9,-9
46,46,46,46
53,53,53,53
53,53,53,53
45,45,45,45
-2,-2,-2,-2
-43,-43,-43,-43
-34,-34,-34,-34
2,2,2,2
20,20,20,20
67,67,67,67
56,56,56,56
65,65,65,65
76,76,76,76
50,50,50,50
22,22,22,22
33,33,33,33
-12,-12,-12,-12
37,37,37,37
28,28,28,28
5,5,5,5
31,31,31,31
45,45,45,45
79,79,79,79
40,40,40,40
79,79,79,79
73,73,73,73
70,70,70,70
104,104,104,104
127,127,127,127
125,125,125,125
134,134,134,134
115,115,115,115
100,100,100,100
139,139,139,139
111,111,111,111
126,126,126,126
147,147,147,147
164,164,164,164
130,130,130,130
131,131,131,131
201,201,201,201
190,190,190,190
160,160,160,160
167,167,167,167
214,214,214,214
215,215,215,215
208,208,208,208
213,213,213,213
216,216,216,216
194,194,194,194
181,181,181,181
160,160,160,160
167,167,167,167
189,189,189,189
198,198,198,198
