Q1,Q2,Q3,Q4
17,17,17,17
42,42,42,42
43,43,43,43
69,69,69,69
15,15,15,15
5,5,5,5
22,22,22,22
18,18,18,18
4,4,4,4
-4,-4,-4,-4
-33,-33,-33,-33
-19,-19,-19,-19
33,33,33,33
14,14,14,14
15,15,15,15
-17,-17,-17,-17
19,19,19,19
-20,-20,-20,-20
-81,-81,-81,-81
-63,-63,-63,-63
-49,-49,-49,-49
-96,-96,-96,-96
-95,-95,-95,-95
-17,-17,-17,-17
-23,-23,-23,-23
-18,-18,-18,-18
9,9,9,9
1,1,1,1
-76,-76,-76,-76
-53,-53,-53,-53
-22,-22,-22,-22
-9,-9,-9,-9
5,5,5,5
-4,-4,-4,-4
5,5,5,5
10,10,10,10
25,25,25,25
-8,-8,-8,-8
-33,-33,-33,-33
-40,-40,-40,-40
-47,-47,-47,-47
-1,-1,-1,-1
-50,-50,-50,-50
-28,-28,-28,-28
12,12,12,12
12,12,12,12
30,30,30,30
-41,-41,-41,-41
24,24,24,24
57,57,57,57
91,91,91,91
10,10,10,10
-51,-51,-51,-51
-33,-33,-33,-33
-33,-33,-33,-33
20,20,20,20
2,2,2,2
-30,-30,-30,-30
-14,-14,-14,-14
-20,-20,-20,-20
-48,-48,-48,-48
-20,-20,-20,-20
-32,-32,-32,-32
-81,-81,-81,-81
-93,-93,-93,-93
-55,-55,-55,-55
-81,-81,-81,-81
-96,-96,-96,-96
-114,-114,-114,-114
-85,-85,-85,-85
-65,-65,-65,-65
-74,-74,-74,-74
-51,-51,-51,-51
-61,-61,-61,-61
-51,-51,-51,-51
-27,-27,-27,-27
-57,-57,-57,-57
-71,-71,-71,-71
-81,-81,-81,-81
-83,-83,-83,-83
-44,-44,-44,-44
-78,-78,-78,-78
-117,-117,-117,-117
-86,-86,-86,-86
-21,-21,-21,-21
-80,-80,-80,-80
-72,-72,-72,-72
-15,-15,-15,-15
-74,-74,-74,-74
-98,-98,-98,-98
-132,-132,-132,-132
-97,-97,-97,-97
-93,-93,-93,-93
-84,-84,-84,-84
-78,-78,-78,-78
-109,-109,-109,-109
-85,-85,-85,-85
-112,-112,-112,-112
-88,-88,-88,-88
-115,-115,-115,-115
-103,-103,-103,-103
-50,-50,-50,-50
-50,-50,-50,-50
-58,-58,-58,-58
-13,-13,-13,-13
-15,-15,-15,-15
-57,-57,-57,-57
-39,-39,-39,-39
-61,-61,-61,-61
-60,-60,-60,-60
-40,-40,-40,-40
-36,-36,-36,-36
-3,-3,-3,-3
9,9,9,9
-14,-14,-14,-14
-28,-28,-28,-28
-80,-80,-80,-80
-61,-61,-61,-61
-38,-38,-38,-38
10,10,10,10
-22,-22,-22,-22
-60,-60,-60,-60
-5,-5,-5,-5
-27,-27,-27,-27
-3,-3,-3,-3
-8,-8,-8,-8
-14,-14,-14,-14
-34,-34,-34,-34
-20,-20,-20,-20
-4,-4,-4,-4
-29,-29,-29,-29
-10,-10,-10,-10
-10,-10,-10,-10
13,13,13,13
19,19,19,19
64,64,64,64
7,7,7,7
-10,-10,-10,-10
-5,-5,-5,-5
-57,-57,-57,-57
-25,-25,-25,-25
-40,-40,-40,-40
-30,-30,-30,-30
-3,-3,-3,-3
-15,-15,-15,-15
-11,-11,-11,-11
11,11,11,11
-4,-4,-4,-4
21,21,21,21
19,19,19,19
-2,-2,-2,-2
13,13,13,13
35,35,35,35
28,28,28,28
12,12,12,12
7,7,7,7
31,31,31,31
43,43,43,43
61,61,61,61
72,72,72,72
45,45,45,45
69,69,69,69
65,65,65,65
101,101,101,101
81,81,81,81
91,91,91,91
79,79,79,79
48,48,48,48
84,84,84,84
65,65,65,65
89,89,89,89
93,93,93,93
90,90,90,90
101,101,101,101
104,104,104,104
102,102,102,102
113,113,113,113
87,87,87,87
95,95,95,95
98,98,98,98
103,103,103,103
130,130,130,130
121,121,121,121
124,124,124,124
137,137,137,137
124,124,124,124
107,107,107,107
124,124,124,124
137,137,137,137
158,158,158,158
163,163,163,163
151,151,151,151
149,149,149,149
147,147,147,147
88,88,88,88
116,116,116,116
117,117,117,117
127,127,127,127
160,160,160,160
108,108,108,108
138,138,138,138
147,147,147,147
157,157,157,157
178,178,178,178
172,172,172,172
174,174,174,174
182,182,182,182
146,146,146,146
136,136,136,136
160,160,160,160
128,128,128,128
79,79,79,79
114,114,114,114
136,136,136,136
171,171,171,171
203,203,203,203
145,145,145,145
160,160,160,160
183,183,183,183
203,203,203,203
157,157,157,157
222,222,222,222
269,269,269,269
250,250,250,250
222,222,222,222
157,157,157,157
209,209,209,209
219,219,219,219
239,239,239,239
208,208,208,208
216,216,216,216
242,242,242,242
202,202,202,202
250,250,250,250
230,230,230,230
199,199,199,199
186,186,186,186
168,168,168,168
144,144,144,144
176,176,176,176
185,185,185,185
142,142,142,142
184,184,184,184
209,209,209,209
228,228,228,228
219,219,219,219
225,225,225,225
255,255,255,255
235,235,235,235
203,203,203,203
243,243,243,243
221,221,221,221
236,236,236,236
215,215,215,215
162,162,162,162
160,160,160,160
150,150,150,150
150,150,150,150
128,128,128,128
135,135,135,135
136,136,136,136
166,166,166,166
133,133,133,133
163,163,163,163
151,151,151,151
181,181,181,181
204,204,204,204
177,177,177,177
166,166,166,166
106,106,106,106
119,119,119,119
142,142,142,142
125,125,125,125
120,120,120,120
114,114,114,114
76,76,76,76
68,68,68,68
-7,-7,-7,-7
7,7,7,7
25,25,25,25
34,34,34,34
52,52,52,52
9,9,9,9
28,28,28,28
51,51,51,51
21,21,21,21
27,27,27,27
59,59,59,59
48,48,48,48
68,68,68,68
51,51,51,51
71,71,71,71
73,73,73,73
59,59,59,59
53,53,53,53
50,50,50,50
59,59,59,59
34,34,34,34
43,43,43,43
70,70,70,70
43,43,43,43
3,3,3,3
40,40,40,40
-34,-34,-34,-34
1,1,1,1
33,33,33,33
-1,-1,-1,-1
23,23,23,23
8,8,8,8
11,11,11,11
5,5,5,5
37,37,37,37
32,32,32,32
41,41,41,41
8,8,8,8
21,21,21,21
71,71,71,71
7,7,7,7
14,14,14,14
20,20,20,20
-37,-37,-37,-37
-44,-44,-44,-44
-48,-48,-48,-48
-14,-14,-14,-14
18,18,18,18
38,38,38,38
26,26,26,26
-6,-6,-6,-6
30,30,30,30
34,34,34,34
-13,-13,-13,-13
-4,-4,-4,-4
-9,-9,-9,-9
-1,-1,-1,-1
25,25,25,25
-58,-58,-58,-58
-53,-53,-53,-53
-62,-62,-62,-62
-54,-54,-54,-54
-62,-62,-62,-62
-3,-3,-3,-3
25,25,25,25
6,6,6,6
9,9,9,9
-33,-33,-33,-33
-10,-10,-10,-10
-31,-31,-31,-31
-28,-28,-28,-28
-27,-27,-27,-27
-13,-13,-13,-13
14,14,14,14
64,64,64,64
47,47,47,47
56,56,56,56
48,48,48,48
24,24,24,24
16,16,16,16
36,36,36,36
21,21,21,21
18,18,18,18
24,24,24,24
15,15,15,15
39,39,39,39
21,21,21,21
28,28,28,28
-33,-33,-33,-33
-25,-25,-25,-25
0,0,0,0
-27,-27,-27,-27
-34,-34,-34,-34
-2,-2,-2,-2
-29,-29,-29,-29
-28,-28,-28,-28
2,2,2,2
-1,-1,-1,-1
24,24,24,24
36,36,36,36
-18,-18,-18,-18
-25,-25,-25,-25
-71,-71,-71,-71
-90,-90,-90,-90
-68,-68,-68,-68
-61,-61,-61,-61
-62,-62,-62,-62
-73,-73,-73,-73
-55,-55,-55,-55
-75,-75,-75,-75
-77,-77,-77,-77
-85,-85,-85,-85
-51,-51,-51,-51
-82,-82,-82,-82
-92,-92,-92,-92
-53,-53,-53,-53
-65,-65,-65,-65
-96,-96,-96,-96
-161,-161,-161,-161
-156,-156,-156,-156
-143,-143,-143,-143
-143,-143,-143,-143
-111,-111,-111,-111
-131,-131,-131,-131
-154,-154,-154,-154
-176,-176,-176,-176
-171,-171,-171,-171
-109,-109,-109,-109
-108,-108,-108,-108
-128,-128,-128,-128
-73,-73,-73,-73
-90,-90,-90,-90
-139,-139,-139,-139
-139,-139,-139,-139
-112,-112,-112,-112
-148,-148,-148,-148
-162,-162,-162,-162
-113,-113,-113,-113
-119,-119,-119,-119
-117,-117,-117,-117
-184,-184,-184,-184
-188,-188,-188,-188
-186,-186,-186,-186
-173,-173,-173,-173
-109,-109,-109,-109
-93,-93,-93,-93
-112,-112,-112,-112
-130,-130,-130,-130
-151,-151,-151,-151
-188,-188,-188,-188
-155,-155,-155,-155
-132,-132,-132,-132
-115,-115,-115,-115
-118,-118,-118,-118
-177,-177,-177,-177
-140,-140,-140,-140
-94,-94,-94,-94
-107,-107,-107,-107
-84,-84,-84,-84
-133,-133,-133,-133
-102,-102,-102,-102
-95,-95,-95,-95
-106,-106,-106,-106
-64,-64,-64,-64
-72,-72,-72,-72
-44,-44,-44,-44
-16,-16,-16,-16
15,15,15,15
-7,-7,-7,-7
18,18,18,18
89,89,89,89
21,21,21,21
7,7,7,7
15,15,15,15
-14,-14,-14,-14
33,33,33,33
36,36,36,36
1,1,1,1
21,21,21,21
64,64,64,64
5,5,5,5
73,73,73,73
49,49,49,49
16,16,16,16
68,68,68,68
37,37,37,37
38,38,38,38
82,82,82,82
121,121,121,121
110,110,110,110
107,107,107,107
92,92,92,92
113,113,113,113
131,131,131,131
149,149,149,149
138,138,138,138
153,153,153,153
97,97,97,97
96,96,96,96
100,100,100,100
143,143,143,143
139,139,139,139
97,97,97,97
134,134,134,134
112,112,112,112
163,163,163,163
170,170,170,170
171,171,171,171
187,187,187,187
229,229,229,229
188,188,188,188
193,193,193,193
160,160,160,160
135,135,135,135
142,142,142,142
120,120,120,120
157,157,157,157
144,144,144,144
112,112,112,112
156,156,156,156
145,145,145,145
93,93,93,93
144,144,144,144
143,143,143,143
141,141,141,141
152,152,152,152
133,133,133,133
122,122,122,122
159,159,159,159
119,119,119,119
127,127,127,127
93,93,93,93
60,60,60,60
87,87,87,87
54,54,54,54
114,114,114,114
147,147,147,147
129,129,129,129
141,141,141,141
116,116,116,116
132,132,132,132
180,180,180,180
140,140,140,140
137,137,137,137
139,139,139,139
134,134,134,134
129,129,129,129
143,143,143,143
167,167,167,167
166,166,166,166
161,161,161,161
146,146,146,146
137,137,137,137
136,136,136,136
141,141,141,141
127,127,127,127
181,181,181,181
202,202,202,202
164,164,164,164
203,203,203,203
247,247,247,247
242,242,242,242
199,199,199,199
228,228,228,228
231,231,231,231
187,187,187,187
183,183,183,183
207,207,207,207
204,204,204,204
187,187,187,187
235,235,235,235
235,235,235,235
247,247,247,247
269,269,269,269
236,236,236,236
231,231,231,231
249,249,249,249
242,242,242,242
225,225,225,225
221,221,221,221
269,269,269,269
244,244,244,244
205,205,205,205
227,227,227,227
212,212,212,212
241,241,241,241
265,265,265,265
249,249,249,249
254,254,254,254
238,238,238,238
213,213,213,213
235,235,235,235
241,241,241,241
272,272,272,272
255,255,255,255
222,222,222,222
220,220,220,220
227,227,227,227
226,226,226,226
205,205,205,205
220,220,220,220
211,211,211,211
246,246,246,246
234,234,234,234
220,220,220,220
199,199,199,199
156,156,156,156
147,147,147,147
120,120,120,120
142,142,142,142
113,113,113,113
125,125,125,125
125,125,125,125
115,115,115,115
164,164,164,164
131,131,131,131
178,178,178,178
160,160,160,160
160,160,160,160
170,170,170,170
122,122,122,122
155,155,155,155
141,141,141,141
144,144,144,144
144,144,144,144
132,132,132,132
138,138,138,138
144,144,144,144
133,133,133,133
146,146,146,146
138,138,138,138
159,159,159,159
126,126,126,126
136,136,136,136
125,125,125,125
107,107,107,107
114,114,114,114
46,46,46,46
60,60,60,60
23,23,23,23
-5,-5,-5,-5
38,38,38,38
45,45,45,45
45,45,45,45
82,82,82,82
40,40,40,40
45,45,45,45
60,60,60,60
31,31,31,31
56,56,56,56
38,38,38,38
-18,-18,-18,-18
-46,-46,-46,-46
-14,-14,-14,-14
21,21,21,21
27,27,27,27
22,22,22,22
-6,-6,-6,-6
56,56,56,56
44,44,44,44
77,77,77,77
90,90,90,90
22,22,22,22
19,19,19,19
33,33,33,33
55,55,55,55
50,50,50,50
69,69,69,69
16,16,16,16
-6,-6,-6,-6
-43,-43,-43,-43
-13,-13,-13,-13
0,0,0,0
-19,-19,-19,-19
-13,-13,-13,-13
22,22,22,22
41,41,41,41
43,43,43,43
67,67,67,67
31,31,31,31
34,34,34,34
49,49,49,49
0,0,0,0
18,18,18,18
-21,-21,-21,-21
-35,-35,-35,-35
-42,-42,-42,-42
-71,-71,-71,-71
-43,-43,-43,-43
-32,-32,-32,-32
-48,-48,-48,-48
-85,-85,-85,-85
-49,-49,-49,-49
-95,-95,-95,-95
-27,-27,-27,-27
-58,-58,-58,-58
-69,-69,-69,-69
-68,-68,-68,-68
-94,-94,-94,-94
-47,-47,-47,-47
-74,-74,-74,-74
-93,-93,-93,-93
-94,-94,-94,-94
-80,-80,-80,-80
-77,-77,-77,-77
-20,-20,-20,-20
-38,-38,-38,-38
-37,-37,-37,-37
-52,-52,-52,-52
-57,-57,-57,-57
-41,-41,-41,-41
-34,-34,-34,-34
-6,-6,-6,-6
-31,-31,-31,-31
-70,-70,-70,-70
-65,-65,-65,-65
-90,-90,-90,-90
-85,-85,-85,-85
-65,-65,-65,-65
-98,-98,-98,-98
-68,-68,-68,-68
-71,-71,-71,-71
-78,-78,-78,-78
-92,-92,-92,-92
-82,-82,-82,-82
-76,-76,-76,-76
-96,-96,-96,-96
-102,-102,-102,-102
-122,-122,-122,-122
-99,-99,-99,-99
-126,-126,-126,-126
-157,-157,-157,-157
-164,-164,-164,-164
-194,-194,-194,-194
-185,-185,-185,-185
-201,-201,-201,-201
-160,-160,-160,-160
-97,-97,-97,-97
-133,-133,-133,-133
-136,-136,-136,-136
-173,-173,-173,-173
-186,-186,-186,-186
-133,-133,-133,-133
-128,-128,-128,-128
-145,-145,-145,-145
-156,-156,-156,-156
-160,-160,-160,-160
-152,-152,-152,-152
-148,-148,-148,-148
-154,-154,-154,-154
-164,-164,-164,-164
-143,-143,-143,-143
-130,-130,-130,-130
-172,-172,-172,-172
-164,-164,-164,-164
-164,-164,-164,-164
-171,-171,-171,-171
-168,-168,-168,-168
