amp,freq
423,4000.0
107,4000.0
202,2666.6666666666665
146,8000.0
108,5333.333333333333
179,5333.333333333333
172,4000.0
94,8000.0
61,5333.333333333333
125,4000.0
123,4000.0
48,4000.0
53,4000.0
101,1777.7777777777778
142,3200.0
128,5333.333333333333
133,5333.333333333333
80,4000.0
22,4000.0
129,3200.0
108,8000.0
5,8000.0
162,4000.0
87,5333.333333333333
93,4000.0
118,4000.0
127,3200.0
128,8000.0
168,5333.333333333333
170,8000.0
203,4000.0
75,4000.0
90,1777.7777777777778
117,1777.7777777777778
32,4000.0
113,4000.0
98,4000.0
76,1230.7692307692307
72,1230.7692307692307
0,3200.0
34,3200.0
67,5333.333333333333
56,5333.333333333333
37,5333.333333333333
17,5333.333333333333
29,5333.333333333333
53,5333.333333333333
80,5333.333333333333
93,2666.6666666666665
87,5333.333333333333
76,4000.0
12,4000.0
20,3200.0
61,3200.0
85,3200.0
39,2666.6666666666665
131,2666.6666666666665
121,2666.6666666666665
170,2666.6666666666665
131,2666.6666666666665
207,2666.6666666666665
62,2666.6666666666665
112,2666.6666666666665
68,2666.6666666666665
28,470.5882352941176
100,470.5882352941176
142,470.5882352941176
158,470.5882352941176
262,470.5882352941176
39,761.9047619047619
68,761.9047619047619
153,761.9047619047619
14,2000.0
19,2000.0
68,2000.0
52,2000.0
11,2000.0
43,1454.5454545454545
51,1454.5454545454545
69,4000.0
8,4000.0
51,8000.0
35,8000.0
94,2666.6666666666665
78,5333.333333333333
31,5333.333333333333
86,2666.6666666666665
15,2666.6666666666665
49,4000.0
39,4000.0
40,4000.0
66,4000.0
0,2000.0
40,2000.0
103,3200.0
128,8000.0
37,8000.0
14,4000.0
13,4000.0
155,3200.0
168,3200.0
135,8000.0
141,2666.6666666666665
65,8000.0
73,8000.0
199,5333.333333333333
361,5333.333333333333
582,5333.333333333333
1786,5333.333333333333
1027,5333.333333333333
191,5333.333333333333
341,2285.714285714286
147,8000.0
455,8000.0
239,8000.0
239,2666.6666666666665
150,2666.6666666666665
200,5333.333333333333
8,5333.333333333333
201,8000.0
159,5333.333333333333
226,3200.0
133,5333.333333333333
117,4000.0
78,4000.0
121,3200.0
191,4000.0
215,4000.0
234,5333.333333333333
270,5333.333333333333
247,5333.333333333333
126,5333.333333333333
34,5333.333333333333
117,2666.6666666666665
95,5333.333333333333
139,5333.333333333333
211,3200.0
276,4000.0
268,2666.6666666666665
226,5333.333333333333
209,8000.0
156,5333.333333333333
259,5333.333333333333
188,4000.0
250,5333.333333333333
203,4000.0
158,4000.0
97,2666.6666666666665
84,4000.0
106,4000.0
57,2666.6666666666665
208,3200.0
154,4000.0
200,5333.333333333333
153,2666.6666666666665
210,4000.0
147,3200.0
184,3200.0
235,2285.714285714286
161,5333.333333333333
160,3200.0
67,4000.0
140,5333.333333333333
280,2666.6666666666665
189,4000.0
247,5333.333333333333
239,5333.333333333333
273,8000.0
252,3200.0
220,2285.714285714286
228,8000.0
116,4000.0
147,5333.333333333333
130,5333.333333333333
5,2000.0
18,2000.0
87,3200.0
56,3200.0
92,4000.0
71,4000.0
15,4000.0
53,4000.0
76,3200.0
84,3200.0
117,2666.6666666666665
173,5333.333333333333
151,4000.0
40,4000.0
201,4000.0
706,5333.333333333333
145,5333.333333333333
259,5333.333333333333
48,5333.333333333333
243,8000.0
154,5333.333333333333
137,8000.0
147,8000.0
130,8000.0
1,8000.0
79,4000.0
261,2666.6666666666665
192,5333.333333333333
206,4000.0
225,5333.333333333333
364,2666.6666666666665
322,4000.0
394,3200.0
290,3200.0
317,2666.6666666666665
322,4000.0
369,5333.333333333333
416,5333.333333333333
392,3200.0
362,2666.6666666666665
304,2666.6666666666665
250,4000.0
257,3200.0
250,8000.0
243,4000.0
165,2285.714285714286
241,4000.0
300,2666.6666666666665
275,5333.333333333333
288,3200.0
333,5333.333333333333
261,5333.333333333333
226,5333.333333333333
388,8000.0
733,5333.333333333333
126,5333.333333333333
472,5333.333333333333
44,5333.333333333333
212,5333.333333333333
231,8000.0
248,8000.0
237,4000.0
191,5333.333333333333
186,4000.0
235,4000.0
201,5333.333333333333
154,5333.333333333333
190,5333.333333333333
202,3200.0
208,4000.0
89,2285.714285714286
180,8000.0
335,5333.333333333333
326,5333.333333333333
254,5333.333333333333
176,2000.0
159,8000.0
217,5333.333333333333
134,3200.0
128,8000.0
161,4000.0
177,8000.0
316,5333.333333333333
251,5333.333333333333
231,5333.333333333333
161,2666.6666666666665
240,2666.6666666666665
173,5333.333333333333
184,8000.0
132,2666.6666666666665
201,3200.0
294,5333.333333333333
271,5333.333333333333
202,3200.0
216,8000.0
244,2666.6666666666665
198,5333.333333333333
205,3200.0
209,4000.0
235,5333.333333333333
256,3200.0
207,3200.0
181,4000.0
138,5333.333333333333
163,4000.0
188,3200.0
173,5333.333333333333
79,4000.0
49,4000.0
455,5333.333333333333
139,5333.333333333333
171,5333.333333333333
27,5333.333333333333
168,5333.333333333333
128,8000.0
43,8000.0
251,5333.333333333333
16,5333.333333333333
28,5333.333333333333
109,5333.333333333333
123,5333.333333333333
8,2285.714285714286
28,5333.333333333333
119,5333.333333333333
144,2285.714285714286
109,5333.333333333333
12,5333.333333333333
2,5333.333333333333
98,5333.333333333333
165,5333.333333333333
71,2285.714285714286
145,4000.0
124,3200.0
210,4000.0
71,3200.0
89,5333.333333333333
91,5333.333333333333
132,4000.0
65,4000.0
168,4000.0
171,3200.0
178,5333.333333333333
177,4000.0
113,3200.0
71,3200.0
81,3200.0
64,1600.0
25,8000.0
161,5333.333333333333
116,8000.0
134,8000.0
74,3200.0
121,3200.0
222,5333.333333333333
106,2666.6666666666665
136,4000.0
117,5333.333333333333
42,5333.333333333333
118,2666.6666666666665
22,2666.6666666666665
98,2285.714285714286
49,2285.714285714286
89,3200.0
