amp,freq
8,326.53061224489795
12,326.53061224489795
26,326.53061224489795
8,1230.7692307692307
1,1230.7692307692307
16,4000.0
2,4000.0
23,5333.333333333333
13,4000.0
28,5333.333333333333
27,5333.333333333333
25,5333.333333333333
21,5333.333333333333
35,5333.333333333333
45,800.0
40,5333.333333333333
41,5333.333333333333
14,5333.333333333333
17,5333.333333333333
23,5333.333333333333
16,5333.333333333333
16,5333.333333333333
12,5333.333333333333
5,5333.333333333333
0,695.6521739130435
1,695.6521739130435
11,5333.333333333333
35,5333.333333333333
24,5333.333333333333
24,5333.333333333333
19,1000.0
4,1000.0
14,4000.0
1,4000.0
9,3200.0
2,3200.0
1,8000.0
15,8000.0
14,5333.333333333333
16,5333.333333333333
19,5333.333333333333
29,5333.333333333333
17,5333.333333333333
21,1000.0
6,1000.0
18,3200.0
14,3200.0
15,3200.0
17,3200.0
15,1230.7692307692307
3,1230.7692307692307
4,5333.333333333333
26,5333.333333333333
23,5333.333333333333
30,5333.333333333333
2,888.8888888888889
16,888.8888888888889
20,888.8888888888889
17,888.8888888888889
29,888.8888888888889
21,888.8888888888889
21,888.8888888888889
15,888.8888888888889
8,470.5882352941176
25,470.5882352941176
11,470.5882352941176
11,470.5882352941176
14,470.5882352941176
15,470.5882352941176
19,470.5882352941176
29,470.5882352941176
17,470.5882352941176
3,571.4285714285714
18,571.4285714285714
19,571.4285714285714
5,1600.0
11,1600.0
26,1600.0
22,1600.0
17,1600.0
22,1600.0
6,1066.6666666666667
5,1066.6666666666667
20,1066.6666666666667
6,2000.0
22,2000.0
13,2000.0
4,1777.7777777777778
26,1777.7777777777778
17,1777.7777777777778
13,1777.7777777777778
16,1454.5454545454545
9,5333.333333333333
13,5333.333333333333
24,5333.333333333333
0,1777.7777777777778
19,1777.7777777777778
4,2666.6666666666665
9,2666.6666666666665
7,2666.6666666666665
2,2285.714285714286
17,2285.714285714286
18,3200.0
8,3200.0
10,2000.0
16,2000.0
13,2000.0
26,2000.0
0,1600.0
26,1600.0
11,2666.6666666666665
13,2666.6666666666665
14,2000.0
9,2000.0
16,3200.0
13,3200.0
14,3200.0
23,3200.0
23,3200.0
15,1000.0
3,1000.0
39,3200.0
32,4000.0
16,4000.0
20,5333.333333333333
17,3200.0
2,3200.0
16,2666.6666666666665
4,2666.6666666666665
22,4000.0
48,4000.0
56,2666.6666666666665
38,3200.0
18,5333.333333333333
23,5333.333333333333
5,5333.333333333333
6,4000.0
23,4000.0
23,4000.0
21,4000.0
24,4000.0
2,1454.5454545454545
19,1454.5454545454545
10,1454.5454545454545
32,1454.5454545454545
19,1454.5454545454545
27,1454.5454545454545
18,1454.5454545454545
16,1454.5454545454545
21,500.0
5,500.0
20,2666.6666666666665
6,5333.333333333333
19,5333.333333333333
11,5333.333333333333
7,2666.6666666666665
12,2666.6666666666665
24,2666.6666666666665
7,1777.7777777777778
4,1777.7777777777778
15,3200.0
7,3200.0
5,5333.333333333333
4,5333.333333333333
21,5333.333333333333
0,3200.0
22,3200.0
10,2666.6666666666665
9,2285.714285714286
14,8000.0
16,1600.0
26,1600.0
27,1600.0
23,1600.0
12,842.1052631578947
19,842.1052631578947
28,2285.714285714286
42,4000.0
37,5333.333333333333
39,3200.0
20,2285.714285714286
29,4000.0
27,5333.333333333333
31,5333.333333333333
33,3200.0
31,5333.333333333333
27,5333.333333333333
26,8000.0
27,8000.0
33,5333.333333333333
53,1777.7777777777778
36,3200.0
12,3200.0
18,3200.0
26,3200.0
25,3200.0
18,3200.0
17,3200.0
29,3200.0
30,3200.0
25,3200.0
18,3200.0
29,3200.0
17,355.55555555555554
3,8000.0
17,8000.0
14,2285.714285714286
12,2285.714285714286
20,2666.6666666666665
27,3200.0
23,4000.0
5,4000.0
5,3200.0
23,3200.0
2,1777.7777777777778
1,8000.0
30,8000.0
33,8000.0
35,8000.0
24,8000.0
30,8000.0
28,8000.0
22,8000.0
13,533.3333333333334
13,8000.0
18,4000.0
15,8000.0
14,5333.333333333333
18,5333.333333333333
9,4000.0
18,4000.0
0,2285.714285714286
1,2285.714285714286
0,8000.0
2,8000.0
0,8000.0
17,8000.0
24,8000.0
20,8000.0
33,8000.0
16,8000.0
22,8000.0
22,8000.0
4,444.44444444444446
31,444.44444444444446
21,444.44444444444446
29,444.44444444444446
29,444.44444444444446
34,444.44444444444446
18,444.44444444444446
10,695.6521739130435
5,5333.333333333333
24,5333.333333333333
17,5333.333333333333
27,1454.5454545454545
10,4000.0
35,5333.333333333333
25,5333.333333333333
5,3200.0
11,3200.0
56,2666.6666666666665
40,2666.6666666666665
48,5333.333333333333
48,2666.6666666666665
36,5333.333333333333
37,5333.333333333333
37,2285.714285714286
31,8000.0
34,5333.333333333333
27,8000.0
12,3200.0
14,5333.333333333333
17,8000.0
10,8000.0
37,8000.0
26,8000.0
24,8000.0
31,8000.0
32,8000.0
39,8000.0
21,8000.0
28,8000.0
17,8000.0
28,8000.0
3,8000.0
12,363.6363636363636
20,363.6363636363636
8,2285.714285714286
10,2285.714285714286
13,2285.714285714286
23,2285.714285714286
1,1142.857142857143
29,1142.857142857143
32,1142.857142857143
14,1142.857142857143
21,1142.857142857143
15,1000.0
