amp,freq
49,5333.333333333333
173,5333.333333333333
311,5333.333333333333
393,592.5925925925926
493,4000.0
395,2666.6666666666665
59,2666.6666666666665
44,2666.6666666666665
127,2285.714285714286
30,2285.714285714286
30,2666.6666666666665
202,3200.0
86,3200.0
117,3200.0
61,3200.0
202,3200.0
309,3200.0
104,3200.0
18,3200.0
54,390.2439024390244
201,390.2439024390244
19,1333.3333333333333
51,4000.0
29,4000.0
14,2000.0
71,2000.0
73,2000.0
6,2000.0
98,1600.0
155,3200.0
2,3200.0
1,2666.6666666666665
1,2666.6666666666665
1,5333.333333333333
4,5333.333333333333
2,5333.333333333333
4,5333.333333333333
2,5333.333333333333
0,5333.333333333333
89,107.38255033557047
69,4000.0
76,5333.333333333333
117,5333.333333333333
140,5333.333333333333
57,5333.333333333333
14,640.0
46,4000.0
52,8000.0
24,8000.0
23,8000.0
12,1600.0
6,1600.0
64,1600.0
9,1600.0
23,888.8888888888889
47,4000.0
37,5333.333333333333
29,3200.0
18,3200.0
65,2000.0
55,2000.0
129,1066.6666666666667
90,2666.6666666666665
93,3200.0
211,3200.0
40,666.6666666666666
108,3200.0
96,2666.6666666666665
10,2666.6666666666665
6,2666.6666666666665
69,2666.6666666666665
69,2666.6666666666665
71,2666.6666666666665
100,592.5925925925926
42,3200.0
27,3200.0
2,2666.6666666666665
0,2666.6666666666665
62,2285.714285714286
69,4000.0
90,2000.0
53,4000.0
19,4000.0
95,4000.0
47,4000.0
84,4000.0
108,4000.0
18,4000.0
1,470.5882352941176
70,470.5882352941176
69,470.5882352941176
87,761.9047619047619
79,3200.0
161,2285.714285714286
106,3200.0
92,2285.714285714286
46,4000.0
36,4000.0
65,4000.0
37,4000.0
43,4000.0
82,4000.0
69,4000.0
5,484.8484848484849
61,484.8484848484849
92,484.8484848484849
43,484.8484848484849
31,484.8484848484849
1,941.1764705882352
22,941.1764705882352
34,941.1764705882352
25,941.1764705882352
26,941.1764705882352
56,941.1764705882352
1,941.1764705882352
24,1777.7777777777778
58,1454.5454545454545
47,3200.0
57,3200.0
59,4000.0
45,4000.0
14,1230.7692307692307
43,5333.333333333333
31,5333.333333333333
23,3200.0
24,5333.333333333333
2,5333.333333333333
20,3200.0
110,3200.0
80,3200.0
49,3200.0
64,3200.0
66,3200.0
31,3200.0
9,421.05263157894734
5,421.05263157894734
54,3200.0
74,4000.0
81,5333.333333333333
89,4000.0
76,4000.0
60,4000.0
75,4000.0
55,4000.0
19,4000.0
34,592.5925925925926
15,592.5925925925926
6,2285.714285714286
52,2285.714285714286
58,2285.714285714286
41,2285.714285714286
8,2285.714285714286
4,2285.714285714286
21,640.0
23,5333.333333333333
11,5333.333333333333
20,5333.333333333333
15,5333.333333333333
7,1000.0
1,1000.0
22,2285.714285714286
9,2285.714285714286
80,1777.7777777777778
81,5333.333333333333
58,4000.0
32,4000.0
31,4000.0
45,4000.0
13,3200.0
4,8000.0
9,8000.0
22,8000.0
48,8000.0
90,8000.0
93,8000.0
33,8000.0
43,8000.0
56,8000.0
6,8000.0
49,333.3333333333333
23,5333.333333333333
6,5333.333333333333
52,1777.7777777777778
29,2000.0
54,2000.0
66,5333.333333333333
65,3200.0
61,3200.0
2,3200.0
3,1600.0
16,1600.0
27,2666.6666666666665
51,2666.6666666666665
28,2666.6666666666665
34,2666.6666666666665
39,2666.6666666666665
30,2666.6666666666665
80,2666.6666666666665
94,2666.6666666666665
45,2666.6666666666665
19,2666.6666666666665
15,307.6923076923077
25,307.6923076923077
34,1454.5454545454545
58,2666.6666666666665
56,1454.5454545454545
45,5333.333333333333
54,2000.0
21,5333.333333333333
4,5333.333333333333
13,3200.0
1,3200.0
12,4000.0
8,4000.0
3,2666.6666666666665
48,2666.6666666666665
29,2666.6666666666665
28,2666.6666666666665
62,2666.6666666666665
12,615.3846153846154
3,5333.333333333333
12,5333.333333333333
30,5333.333333333333
7,5333.333333333333
33,1066.6666666666667
22,1066.6666666666667
32,1066.6666666666667
29,1000.0
26,1000.0
14,1000.0
28,1000.0
1,484.8484848484849
42,484.8484848484849
9,2000.0
40,2000.0
32,2000.0
27,2000.0
3,1333.3333333333333
0,1333.3333333333333
13,1333.3333333333333
2,1333.3333333333333
9,1777.7777777777778
28,1777.7777777777778
32,1777.7777777777778
14,1230.7692307692307
28,1230.7692307692307
49,1066.6666666666667
20,2000.0
29,3200.0
42,5333.333333333333
39,1333.3333333333333
66,1333.3333333333333
14,761.9047619047619
47,761.9047619047619
12,1454.5454545454545
35,5333.333333333333
23,5333.333333333333
21,5333.333333333333
31,5333.333333333333
41,1066.6666666666667
48,1066.6666666666667
42,1066.6666666666667
21,1066.6666666666667
12,1066.6666666666667
8,1000.0
25,1000.0
16,1454.5454545454545
22,4000.0
5,4000.0
70,941.1764705882352
25,2666.6666666666665
11,4000.0
35,4000.0
2,4000.0
1,4000.0
33,4000.0
40,4000.0
62,4000.0
24,4000.0
34,4000.0
15,4000.0
16,4000.0
20,4000.0
63,363.6363636363636
3,363.6363636363636
46,1142.857142857143
29,3200.0
17,3200.0
40,1333.3333333333333
24,4000.0
0,4000.0
15,3200.0
25,2285.714285714286
0,2285.714285714286
22,4000.0
1,4000.0
18,2000.0
18,2000.0
19,2000.0
26,2000.0
26,2000.0
55,2000.0
22,2000.0
20,2000.0
27,2000.0
65,2000.0
32,2000.0
10,296.2962962962963
5,296.2962962962963
19,2285.714285714286
1,2285.714285714286
10,2285.714285714286
44,1600.0
36,4000.0
38,8000.0
53,1454.5454545454545
34,4000.0
6,4000.0
6,1777.7777777777778
5,1777.7777777777778
4,1777.7777777777778
28,1777.7777777777778
47,1777.7777777777778
21,1777.7777777777778
34,1777.7777777777778
24,1777.7777777777778
5,1777.7777777777778
11,444.44444444444446
17,444.44444444444446
30,2285.714285714286
20,5333.333333333333
18,5333.333333333333
23,2666.6666666666665
1,2666.6666666666665
3,4000.0
15,4000.0
