Q1,Q2,Q3,Q4
0,193,408,54
0,202,384,55
1,186,540,50
0,163,845,51
0,171,630,49
0,201,842,43
1,212,1290,44
0,210,1439,42
0,213,1575,34
1,201,1154,27
0,181,913,31
-1,178,942,32
-1,201,1219,31
0,206,1407,30
0,192,1512,28
0,184,985,24
0,206,710,20
-1,209,356,15
-1,190,371,17
0,176,642,16
0,195,836,9
0,219,507,7
0,218,19,4
0,215,-163,3
0,209,-64,6
0,204,61,9
0,198,-146,10
1,204,-49,9
0,229,76,8
1,250,-6,5
0,234,-283,3
0,222,-482,6
0,217,-414,3
0,223,-186,2
0,222,-251,0
0,218,-249,1
0,231,-694,-4
0,237,-785,-9
0,235,-1329,-4
-1,221,-1371,-5
0,215,-1208,-5
-1,211,-1424,-8
0,214,-1325,-15
0,226,-770,-12
0,251,-825,-12
1,261,-1293,-17
0,247,-1698,-17
0,232,-1886,-13
0,226,-820,-14
-1,228,-387,-19
1,225,-262,-24
0,233,-490,-24
0,248,-783,-21
-1,255,-1111,-25
1,252,-445,-28
0,245,298,-29
0,229,684,-30
0,223,478,-34
0,235,59,-36
1,259,443,-31
0,272,786,-25
-1,274,725,-36
-1,258,802,-31
0,244,1227,-27
0,241,1350,-33
0,246,1386,-40
0,253,1066,-43
0,261,923,-36
1,269,962,-40
1,266,1083,-43
0,282,1417,-48
0,280,1523,-46
0,254,1042,-48
0,246,477,-47
0,264,324,-48
-1,286,450,-52
-1,286,802,-49
0,281,871,-50
0,281,488,-53
0,270,24,-52
0,266,-263,-51
0,269,10,-54
1,268,204,-58
1,275,111,-54
0,274,-100,-55
0,282,55,-55
0,288,-35,-58
0,283,-181,-65
0,271,-415,-63
0,261,-318,-62
0,271,-83,-64
-1,292,-147,-66
-1,292,-199,-64
0,272,-505,-67
0,262,-887,-66
0,265,-1152,-65
0,273,-1261,-61
-1,274,-1191,-69
0,278,-966,-72
0,278,-1724,-69
0,272,-1054,-72
0,271,-767,-69
0,277,-1121,-72
0,277,-1457,-72
0,267,-1897,-70
0,259,-1271,-68
0,272,-409,-71
0,284,-270,-74
0,275,-657,-76
1,256,-660,-73
0,253,-1063,-71
0,254,-616,-77
0,255,120,-72
0,257,516,-70
0,262,470,-78
0,247,167,-77
0,230,52,-81
0,233,665,-78
0,234,939,-76
-1,232,742,-76
1,233,1029,-82
-1,231,1148,-85
0,227,1293,-76
1,222,1282,-79
-1,214,860,-89
1,215,881,-84
0,217,1149,-84
-1,211,1304,-86
-1,206,1452,-81
0,208,1064,-80
0,209,592,-82
1,199,403,-80
0,191,529,-79
0,191,677,-90
0,191,931,-88
0,190,535,-83
-1,195,44,-81
0,198,-169,-80
-1,190,-76,-78
1,187,283,-72
1,184,240,-77
1,192,-52,-76
0,186,-166,-77
-1,174,16,-69
-1,167,-181,-70
1,167,-187,-72
0,170,-386,-76
0,158,-159,-79
0,148,-46,-80
0,145,-257,-78
0,148,-503,-83
0,154,-725,-85
-1,157,-980,-82
0,151,-1198,-81
0,150,-1156,-76
0,150,-1237,-81
0,142,-1459,-82
-1,132,-1474,-81
1,135,-628,-85
0,142,-880,-83
0,141,-1480,-75
1,127,-2009,-77
0,121,-1551,-83
1,129,-527,-82
0,131,-244,-89
0,120,-599,-89
1,102,-834,-84
-1,113,-842,-78
1,138,-934,-79
0,140,-95,-80
1,125,480,-84
-1,122,522,-85
0,127,6,-81
0,112,-23,-79
-1,106,560,-86
0,120,988,-82
1,126,694,-73
1,113,672,-74
-1,107,1183,-73
0,110,1351,-73
-1,115,1287,-71
2,103,943,-72
-3,89,868,-66
3,91,1007,-73
-12,108,1332,-74
-12,112,1459,-69
5,105,1288,-67
0,110,730,-74
2,105,432,-72
1,92,515,-63
-2,97,732,-64
-3,101,858,-68
5,99,749,-67
1,95,267,-70
-4,101,-211,-67
-3,99,-91,-65
3,89,258,-62
1,87,333,-64
4,83,-61,-68
3,85,-237,-56
3,85,7,-56
7,90,41,-55
7,98,-219,-53
4,99,-363,-52
-3,85,-191,-60
-1,80,-44,-59
0,87,-155,-51
2,100,-374,-58
0,94,-604,-56
-3,88,-808,-49
-1,88,-1024,-49
-2,89,-943,-49
2,84,-1246,-51
6,77,-1116,-46
4,83,-1898,-46
4,89,-1568,-46
2,88,-417,-46
-3,86,-928,-49
-3,94,-1337,-46
1,92,-1939,-48
3,81,-1860,-48
-2,76,-628,-48
-2,85,-174,-42
1,92,-721,-42
4,98,-556,-36
0,107,-1070,-30
0,95,-963,-39
6,82,-11,-38
6,83,303,-34
9,77,359,-39
5,66,166,-39
0,68,-39,-36
-3,68,522,-36
-4,71,943,-35
-3,74,559,-34
1,70,722,-32
-2,58,1100,-31
-9,45,1182,-27
0,41,1321,-23
-1,49,1080,-22
-7,60,706,-26
-1,62,948,-26
-5,57,1199,-21
-9,51,1386,-20
-12,53,1358,-16
-15,50,666,-11
-15,44,384,-11
-17,48,513,-12
-18,57,681,-8
-10,55,784,-14
-11,52,679,-12
-8,53,184,-7
-6,50,-111,-3
-4,49,-25,-1
-1,48,140,-4
2,47,240,-1
1,54,-26,1
-3,57,-220,3
0,49,-43,3
1,43,34,4
-1,45,-302,3
-5,52,-277,8
-1,43,-342,2
-4,35,-64,0
-5,43,-133,8
1,47,-292,7
4,40,-733,6
-1,29,-740,10
2,28,-1018,6
1,31,-963,11
-6,31,-1091,7
-6,25,-1251,5
-8,26,-1845,13
-4,34,-1582,14
-1,28,-334,14
4,23,-765,16
5,9,-1351,19
3,13,-2304,17
3,24,-1680,18
-1,29,-593,26
-3,27,22,30
-5,23,-708,28
-7,18,-761,32
-6,14,-1124,31
-5,10,-970,30
0,8,-72,27
3,12,492,32
-2,18,485,34
-2,24,-71,34
-5,27,-140,39
0,35,455,31
0,32,1064,34
-1,17,588,36
3,10,650,31
0,18,935,37
-3,25,1248,42
-3,19,1229,42
-2,14,968,43
-3,17,643,43
-1,8,961,46
-1,1,1224,43
-2,7,1493,40
-7,4,1179,36
-10,-2,548,35
-11,-9,339,39
-12,-11,562,34
-9,-4,747,31
-1,-10,872,32
-4,-23,659,28
-8,-26,88,27
-9,-16,-170,30
-6,-10,-98,32
-1,-16,387,29
-5,-24,325,29
-6,-26,-100,26
-5,-20,-385,24
-4,-24,-110,26
-4,-18,81,23
-1,-15,-157,27
-1,-17,-286,30
-6,-23,-332,31
-9,-25,-29,31
-6,-17,-177,31
-11,-13,-261,32
-11,-18,-775,34
-9,-26,-654,27
-8,-22,-946,19
-8,-12,-830,20
-8,-12,-894,18
-1,-29,-1402,25
-5,-32,-1641,22
-1,-29,-2007,25
-5,-34,-565,29
-3,-38,-406,28
-3,-40,-964,36
-2,-37,-2312,37
0,-30,-1983,36
2,-38,-1056,36
-2,-41,-46,40
0,-37,-392,39
-4,-39,-979,37
-11,-36,-953,36
-8,-38,-1111,35
-12,-38,-434,35
-12,-32,199,33
-16,-38,525,32
-17,-53,-152,30
-18,-59,-103,27
-17,-57,130,28
-16,-56,961,27
-19,-59,616,31
-14,-65,378,30
-15,-65,753,34
-15,-65,1297,33
-7,-78,1250,26
-9,-85,963,27
-12,-71,700,32
-10,-58,704,34
-12,-57,1172,27
-11,-71,1405,17
-11,-76,1420,21
-9,-64,752,24
-9,-70,382,22
-7,-83,443,24
-8,-81,805,22
-8,-73,850,27
-5,-67,773,28
-11,-77,300,29
-13,-88,-28,27
-11,-86,-108,28
-3,-89,198,24
-5,-94,402,24
-6,-92,32,29
-8,-76,-252,30
-8,-74,-171,29
-5,-84,128,22
-10,-88,-164,18
-12,-84,-384,19
-11,-82,-333,27
-17,-87,-54,27
-18,-86,-44,29
-20,-77,-352,23
-21,-79,-562,23
-18,-90,-743,21
-25,-97,-919,21
-21,-99,-816,26
-23,-108,-900,20
-26,-110,-1277,18
-29,-106,-1519,19
-27,-99,-2144,20
-20,-101,-1017,17
-22,-111,-132,24
-21,-123,-1076,27
-22,-121,-1972,20
-21,-111,-2269,20
-18,-113,-1394,18
-18,-119,-199,18
-22,-106,-329,23
-20,-98,-1034,18
-20,-114,-994,21
-23,-128,-1150,23
-26,-128,-798,17
-23,-120,91,15
-21,-126,359,13
-21,-134,65,19
-23,-132,-205,10
-20,-122,-122,14
-16,-129,722,19
-21,-144,816,19
-19,-148,343,15
-15,-134,619,17
-13,-130,1125,19
-11,-141,1276,16
-9,-142,1017,15
-14,-137,624,16
-20,-142,668,17
-20,-151,1213,15
-18,-156,1397,11
-18,-149,1338,2
-21,-146,863,1
-19,-156,438,5
-17,-152,511,6
-13,-149,836,4
-14,-159,811,3
-16,-166,840,2
-12,-158,404,-2
-11,-148,12,-9
-12,-147,-14,-9
-15,-150,184,-10
-19,-155,421,-6
-22,-154,105,-9
-21,-154,-203,-9
-19,-157,-247,-6
-22,-155,90,-7
-22,-155,-37,-6
-20,-154,-375,-2
-17,-157,-316,1
-18,-159,-63,-1
-21,-149,-18,-3
-18,-150,-185,5
-21,-156,-668,9
-18,-162,-707,3
-19,-161,-617,-4
-21,-158,-634,-8
-21,-160,-801,-3
-18,-166,-1105,-8
-14,-165,-1579,-4
-13,-162,-1740,-1
-11,-163,-1798,-3
-12,-158,-652,-4
-13,-155,-63,-9
-14,-156,-1424,-14
-9,-155,-2307,-23
-16,-161,-2305,-27
-15,-148,-917,-26
-15,-143,63,-26
-11,-155,-474,-28
-9,-158,-1298,-31
-11,-157,-1023,-28
-12,-153,-1068,-30
-18,-158,-640,-30
-16,-166,124,-30
-22,-163,245,-31
-25,-153,44,-33
-25,-152,-237,-34
-23,-157,-3,-37
-26,-156,728,-40
-26,-148,639,-31
-23,-149,217,-30
-21,-150,796,-35
-19,-151,1294,-29
-15,-142,1271,-23
-11,-139,738,-25
-9,-136,440,-25
-12,-133,781,-21
-15,-129,1489,-21
-9,-127,1563,-20
-12,-139,1166,-20
-18,-141,597,-24
-17,-131,366,-25
-20,-128,748,-25
-20,-133,999,-25
-19,-137,904,-26
-18,-130,717,-26
-15,-127,295,-24
-9,-126,85,-25
-9,-131,45,-25
-8,-129,319,-30
-4,-115,467,-27
-9,-112,129,-26
-13,-121,-178,-32
-11,-121,-166,-32
-8,-116,73,-32
-13,-115,-63,-35
-14,-116,-352,-36
-11,-113,-186,-35
-16,-107,151,-35
-14,-106,-34,-34
-15,-108,-485,-36
-9,-105,-772,-37
-7,-94,-595,-32
-21,-97,-375,-29
-17,-102,-545,-33
-14,-98,-993,-31
-15,-98,-1382,-23
-16,-100,-1653,-24
-15,-96,-1747,-26
-18,-89,-1331,-24
-21,-80,-170,-26
-19,-75,-506,-26
-12,-82,-1814,-17
-10,-74,-2524,-23
-11,-67,-1850,-22
-11,-70,-344,-12
-9,-70,-32,-12
-14,-64,-789,-20
-11,-63,-1362,-20
-8,-63,-1050,-19
-9,-56,-982,-26
-9,-54,-320,-23
-10,-50,164,-24
-10,-51,213,-24
-10,-57,-75,-20
-10,-53,-261,-17
