Q1,Q2,Q3,Q4
-2230,-1944,-3441,672
-3757,-4109,-3400,2806
-3298,-4826,-3467,3893
-3449,-1359,-3545,4105
-3492,-1253,-3593,3919
-3339,-6018,-3699,3094
-3446,-4461,-3909,1919
-3429,589,-4046,1085
-3473,-2138,-4111,212
-3454,-6495,-4247,-557
-3456,-4888,-4439,-886
-3539,-373,-4601,-1448
-3533,-199,-4672,-2361
-3498,-6949,-4813,-3434
-3497,-6198,-5097,-4781
-3501,1210,-5243,-6287
-3457,-2337,-5248,-7870
-3463,-8379,-5340,-9306
-3493,-3890,-5412,-10598
-3472,465,-5257,-11683
-3472,-4426,-5034,-11880
-3453,-8377,-4897,-11373
-3498,-3976,-4824,-10529
-3537,-341,-4842,-8853
-3477,-4234,-4862,-6571
-3510,-8937,-4930,-4253
-3555,-4933,-5130,-1957
-3546,504,-5275,36
-3564,-5378,-5193,1512
-3553,-10245,-5043,2565
-3539,-3146,-5069,3162
-3566,382,-5176,3238
-3569,-5939,-5259,2849
-3494,-8094,-5379,2208
-3431,-2534,-5601,1567
-3416,-1340,-5825,1004
-3411,-6650,-5889,454
-3402,-6414,-5868,-54
-3403,-1342,-5827,-454
-3465,-3273,-5687,-935
-3480,-7740,-5430,-1567
-3440,-4588,-5242,-2290
-3424,-925,-5173,-3311
-3380,-4543,-5130,-4573
-3350,-7791,-5201,-5744
-3365,-3491,-5299,-6726
-3360,-491,-5295,-7527
-3323,-6285,-5316,-7966
-3334,-8248,-5303,-7825
-3352,-1353,-5171,-7150
-3329,-632,-5135,-5892
-3357,-7672,-5182,-4124
-3388,-7331,-5129,-2159
-3407,-625,-5218,-88
-3400,-1605,-5603,1886
-3365,-7237,-5954,3545
-3447,-5262,-6041,4808
-3494,-302,-5977,5587
-3413,-3459,-5978,5981
-3430,-6768,-6053,6087
-3438,-3176,-6040,6071
-3413,-2380,-5937,6073
-3484,-4949,-5971,5910
-3426,-4090,-6203,5674
-3342,-2426,-6309,5610
-3417,-4596,-6285,5453
-3457,-4653,-6362,5067
-3445,-1241,-6405,4608
-3404,-3172,-6255,3982
-3379,-5055,-6000,3175
-3449,-3212,-5918,2308
-3471,-2509,-6040,1422
-3406,-2213,-6111,532
-3391,-4166,-5986,-285
-3363,-3782,-5905,-715
-3340,-428,-6139,-775
-3390,-2786,-6204,-789
-3397,-4773,-5931,-595
-3444,-2087,-5716,-254
-3498,-1524,-5600,-157
-3466,-3455,-5575,-124
-3468,-4837,-5540,-165
-3414,-2426,-5518,-665
-3333,113,-5677,-1321
-3359,-4093,-5726,-2113
-3382,-6328,-5605,-3548
-3387,-2208,-5607,-5282
-3437,-787,-5665,-7040
-3474,-3431,-5594,-9035
-3458,-6055,-5323,-11258
-3448,-3539,-5073,-13608
-3443,-208,-5189,-15989
-3403,-3645,-5371,-18457
-3400,-5007,-5241,-20856
-3441,-2960,-5199,-22909
-3431,-3444,-5359,-24385
-3401,-2266,-5269,-25123
-3451,-2304,-5076,-24950
-3467,-5172,-4990,-23186
-3391,-3944,-4899,-19992
-3417,-692,-4801,-16124
-3456,-2237,-4656,-11747
-3386,-6020,-4636,-7602
-3381,-3856,-4810,-4190
-3419,-459,-4916,-1061
-3401,-3961,-4904,1508
-3386,-5616,-4817,2917
-3404,-1752,-4772,3443
-3462,-2054,-4677,3557
-3512,-4974,-4431,3364
-3487,-4032,-4416,2824
-3448,-2359,-4649,2212
-3456,-3616,-4788,1637
-3471,-4480,-4866,830
-3493,-2043,-5149,101
-3493,-2318,-5523,-634
-3455,-5018,-5572,-2065
-3465,-3954,-5432,-3999
-3495,-2678,-5404,-5979
-3483,-3031,-5454,-7899
-3505,-3196,-5508,-9756
-3571,-3847,-5476,-11406
-3554,-3758,-5529,-12343
-3515,-2939,-5694,-12411
-3542,-2694,-5659,-11815
-3536,-2741,-5503,-10570
-3480,-4039,-5476,-8960
-3444,-3975,-5520,-7103
-3450,-1373,-5445,-4736
-3438,-2691,-5329,-2398
-3439,-5180,-5328,-645
-3482,-2285,-5267,622
-3465,163,-5031,1351
-3508,-3558,-4745,1784
-3616,-6315,-4555,2189
-3589,-2147,-4573,2388
-3531,-679,-4620,2427
-3552,-4145,-4467,2410
-3564,-4055,-4254,2308
-3526,-2202,-4235,1964
-3516,-2282,-4364,1281
-3504,-4355,-4302,425
-3475,-4887,-4060,-677
-3495,-2296,-3957,-2019
-3480,-2817,-3953,-3428
-3454,-5017,-3956,-5086
-3473,-3104,-4033,-6764
-3514,-2282,-4092,-7977
-3535,-5466,-4091,-8653
-3499,-4947,-4056,-8738
-3508,-1995,-3810,-8383
-3518,-3774,-3507,-7673
-3474,-5632,-3399,-6556
-3471,-5238,-3245,-5405
-3503,-5055,-3067,-4199
-3532,-3276,-2995,-2822
-3524,-3255,-2985,-1677
-3509,-4962,-3130,-635
-3535,-5219,-3220,437
-3551,-5268,-3030,1358
-3564,-3844,-2811,2366
-3562,-3443,-2734,3431
-3562,-4875,-2651,4346
-3610,-4703,-2601,5234
-3584,-2910,-2689,5980
-3510,-2579,-2860,6438
-3533,-5329,-2995,6586
-3596,-5557,-2899,6319
-3600,-2180,-2801,5715
-3571,-1658,-2899,4861
-3581,-4677,-2845,3971
-3587,-5373,-2692,3228
-3561,-2587,-2651,2392
-3570,-2272,-2654,1624
-3608,-3810,-2793,1311
-3632,-2438,-2869,1136
-3641,-2301,-2701,901
-3645,-4677,-2624,871
-3613,-4407,-2678,963
-3561,-2254,-2595,1129
-3590,-1373,-2495,1504
-3635,-3632,-2587,1859
-3611,-4607,-2668,2047
-3598,-1587,-2658,2308
-3599,-2341,-2773,2767
-3608,-4938,-2898,3222
-3575,-3477,-2941,3520
-3532,-2149,-3007,3712
-3586,-2472,-2986,3808
-3590,-2419,-2985,3722
-3584,-3635,-3064,3358
-3652,-5162,-3023,2651
-3631,-2206,-3010,1705
-3639,-481,-3097,689
-3728,-4384,-3136,-473
-3667,-5060,-3153,-1764
-3569,-2361,-3093,-3149
-3594,-2049,-2927,-4792
-3586,-3165,-2875,-6545
-3574,-3885,-2899,-8315
-3577,-3185,-2816,-10297
-3539,-3054,-2828,-12405
