Q1,Q2,Q3,Q4
56,56,56,56
72,72,72,72
51,51,51,51
14,14,14,14
-21,-21,-21,-21
-53,-53,-53,-53
4,4,4,4
-11,-11,-11,-11
-57,-57,-57,-57
-46,-46,-46,-46
-10,-10,-10,-10
34,34,34,34
23,23,23,23
31,31,31,31
81,81,81,81
82,82,82,82
52,52,52,52
77,77,77,77
102,102,102,102
110,110,110,110
124,124,124,124
147,147,147,147
105,105,105,105
148,148,148,148
126,126,126,126
133,133,133,133
145,145,145,145
129,129,129,129
97,97,97,97
47,47,47,47
35,35,35,35
-28,-28,-28,-28
-61,-61,-61,-61
-61,-61,-61,-61
-80,-80,-80,-80
-77,-77,-77,-77
-25,-25,-25,-25
-20,-20,-20,-20
-15,-15,-15,-15
-36,-36,-36,-36
-34,-34,-34,-34
-32,-32,-32,-32
-22,-22,-22,-22
-56,-56,-56,-56
-57,-57,-57,-57
-90,-90,-90,-90
-88,-88,-88,-88
-71,-71,-71,-71
-69,-69,-69,-69
-21,-21,-21,-21
-14,-14,-14,-14
8,8,8,8
1,1,1,1
-17,-17,-17,-17
-20,-20,-20,-20
-14,-14,-14,-14
-34,-34,-34,-34
-28,-28,-28,-28
-70,-70,-70,-70
-49,-49,-49,-49
28,28,28,28
-67,-67,-67,-67
-52,-52,-52,-52
-25,-25,-25,-25
-36,-36,-36,-36
47,47,47,47
63,63,63,63
85,85,85,85
114,114,114,114
91,91,91,91
102,102,102,102
152,152,152,152
124,124,124,124
133,133,133,133
38,38,38,38
70,70,70,70
137,137,137,137
129,129,129,129
138,138,138,138
123,123,123,123
128,128,128,128
135,135,135,135
141,141,141,141
103,103,103,103
87,87,87,87
58,58,58,58
91,91,91,91
37,37,37,37
28,28,28,28
-51,-51,-51,-51
-83,-83,-83,-83
-78,-78,-78,-78
-106,-106,-106,-106
-58,-58,-58,-58
-47,-47,-47,-47
12,12,12,12
82,82,82,82
74,74,74,74
70,70,70,70
77,77,77,77
20,20,20,20
-25,-25,-25,-25
-28,-28,-28,-28
-18,-18,-18,-18
-34,-34,-34,-34
-51,-51,-51,-51
-33,-33,-33,-33
14,14,14,14
31,31,31,31
52,52,52,52
76,76,76,76
94,94,94,94
76,76,76,76
68,68,68,68
29,29,29,29
40,40,40,40
7,7,7,7
-8,-8,-8,-8
-25,-25,-25,-25
14,14,14,14
49,49,49,49
29,29,29,29
68,68,68,68
49,49,49,49
109,109,109,109
131,131,131,131
157,157,157,157
195,195,195,195
197,197,197,197
218,218,218,218
216,216,216,216
233,233,233,233
248,248,248,248
197,197,197,197
222,222,222,222
259,259,259,259
222,222,222,222
161,161,161,161
132,132,132,132
61,61,61,61
36,36,36,36
14,14,14,14
-20,-20,-20,-20
10,10,10,10
37,37,37,37
13,13,13,13
-3,-3,-3,-3
-20,-20,-20,-20
-19,-19,-19,-19
-42,-42,-42,-42
-90,-90,-90,-90
-85,-85,-85,-85
-109,-109,-109,-109
-51,-51,-51,-51
-84,-84,-84,-84
-119,-119,-119,-119
-85,-85,-85,-85
-82,-82,-82,-82
-128,-128,-128,-128
-125,-125,-125,-125
-106,-106,-106,-106
-117,-117,-117,-117
-117,-117,-117,-117
-55,-55,-55,-55
-16,-16,-16,-16
5,5,5,5
36,36,36,36
-4,-4,-4,-4
58,58,58,58
44,44,44,44
-16,-16,-16,-16
-47,-47,-47,-47
-97,-97,-97,-97
-101,-101,-101,-101
-95,-95,-95,-95
-116,-116,-116,-116
-116,-116,-116,-116
-131,-131,-131,-131
-93,-93,-93,-93
-60,-60,-60,-60
-29,-29,-29,-29
53,53,53,53
41,41,41,41
33,33,33,33
4,4,4,4
22,22,22,22
22,22,22,22
10,10,10,10
20,20,20,20
-11,-11,-11,-11
-16,-16,-16,-16
-79,-79,-79,-79
-95,-95,-95,-95
-98,-98,-98,-98
-108,-108,-108,-108
-62,-62,-62,-62
-47,-47,-47,-47
-8,-8,-8,-8
-31,-31,-31,-31
-49,-49,-49,-49
-13,-13,-13,-13
-106,-106,-106,-106
-131,-131,-131,-131
-159,-159,-159,-159
-190,-190,-190,-190
-129,-129,-129,-129
-140,-140,-140,-140
-133,-133,-133,-133
-134,-134,-134,-134
-141,-141,-141,-141
-146,-146,-146,-146
-145,-145,-145,-145
-119,-119,-119,-119
-123,-123,-123,-123
-113,-113,-113,-113
-109,-109,-109,-109
-123,-123,-123,-123
-124,-124,-124,-124
-72,-72,-72,-72
-3,-3,-3,-3
-30,-30,-30,-30
-57,-57,-57,-57
-58,-58,-58,-58
-46,-46,-46,-46
-35,-35,-35,-35
-57,-57,-57,-57
-21,-21,-21,-21
-67,-67,-67,-67
-89,-89,-89,-89
-51,-51,-51,-51
-50,-50,-50,-50
-124,-124,-124,-124
-139,-139,-139,-139
-79,-79,-79,-79
-138,-138,-138,-138
-155,-155,-155,-155
-121,-121,-121,-121
-71,-71,-71,-71
-54,-54,-54,-54
-38,-38,-38,-38
-11,-11,-11,-11
-37,-37,-37,-37
-47,-47,-47,-47
-23,-23,-23,-23
-27,-27,-27,-27
-53,-53,-53,-53
-75,-75,-75,-75
-85,-85,-85,-85
-74,-74,-74,-74
-103,-103,-103,-103
-120,-120,-120,-120
-114,-114,-114,-114
-112,-112,-112,-112
-105,-105,-105,-105
-105,-105,-105,-105
-74,-74,-74,-74
-106,-106,-106,-106
-128,-128,-128,-128
-111,-111,-111,-111
-116,-116,-116,-116
-125,-125,-125,-125
-121,-121,-121,-121
-100,-100,-100,-100
-96,-96,-96,-96
-57,-57,-57,-57
-26,-26,-26,-26
-11,-11,-11,-11
-2,-2,-2,-2
42,42,42,42
62,62,62,62
29,29,29,29
-23,-23,-23,-23
-30,-30,-30,-30
-47,-47,-47,-47
-10,-10,-10,-10
-13,-13,-13,-13
-48,-48,-48,-48
-27,-27,-27,-27
-45,-45,-45,-45
-43,-43,-43,-43
-43,-43,-43,-43
-11,-11,-11,-11
20,20,20,20
20,20,20,20
22,22,22,22
49,49,49,49
46,46,46,46
81,81,81,81
82,82,82,82
114,114,114,114
113,113,113,113
147,147,147,147
163,163,163,163
166,166,166,166
179,179,179,179
147,147,147,147
184,184,184,184
162,162,162,162
213,213,213,213
224,224,224,224
201,201,201,201
179,179,179,179
145,145,145,145
133,133,133,133
104,104,104,104
48,48,48,48
48,48,48,48
43,43,43,43
30,30,30,30
58,58,58,58
97,97,97,97
153,153,153,153
145,145,145,145
161,161,161,161
169,169,169,169
135,135,135,135
122,122,122,122
124,124,124,124
109,109,109,109
125,125,125,125
179,179,179,179
164,164,164,164
161,161,161,161
144,144,144,144
161,161,161,161
172,172,172,172
119,119,119,119
121,121,121,121
84,84,84,84
98,98,98,98
73,73,73,73
23,23,23,23
38,38,38,38
