Q1,Q2,Q3,Q4
244,5431,-173,-177
347,6768,-70,-175
301,8337,-19,-176
364,9994,36,-195
325,10943,130,-218
404,11453,207,-235
382,11593,237,-269
387,11800,292,-242
381,12244,388,-269
392,12627,431,-266
366,12639,406,-272
293,11000,482,-310
312,7320,569,-263
346,2212,566,-251
410,-1428,586,-271
417,-1991,636,-208
356,464,649,-157
316,3116,593,-96
340,3739,599,-148
333,2246,608,-164
265,46,580,-147
291,-1589,654,-184
327,-2575,640,-200
383,-2637,616,-175
476,-1828,614,-131
524,-1184,637,-144
486,-1912,653,-88
426,-3439,694,-42
356,-4215,716,43
310,-2771,622,48
255,-54,559,121
245,2443,548,140
271,3629,561,138
296,3721,541,164
250,3503,555,186
186,3530,536,195
125,3081,527,178
75,1484,494,199
33,-1038,442,220
-14,-3542,439,273
5,-5268,408,261
-25,-6216,378,325
-37,-6178,356,381
-1,-5141,317,354
-7,-3950,308,365
-76,-4250,289,390
-158,-6029,318,385
-240,-7635,337,436
-220,-7572,268,447
-242,-6368,183,449
-239,-5995,121,434
-241,-7093,102,382
-245,-8670,179,310
-235,-9593,304,299
-206,-9309,249,297
-190,-8022,165,265
-186,-6032,165,267
-196,-3999,131,264
-172,-2453,50,300
-99,-1759,49,309
-53,-1668,85,378
-40,-1597,89,396
-26,-1046,75,390
77,-342,75,363
111,-325,97,362
166,-1177,124,427
198,-1917,191,396
130,-1626,284,397
138,-563,308,368
123,361,276,374
53,539,222,395
53,49,228,417
0,-773,236,447
-49,-1851,290,477
-134,-2875,357,459
-167,-3388,333,398
-219,-3731,283,389
-224,-4097,212,378
-251,-4533,171,393
-289,-4718,118,416
-273,-4432,144,423
-253,-3680,203,403
-195,-2545,252,439
-160,-1268,217,422
-135,-293,177,447
-79,346,130,476
-43,709,137,484
-42,964,99,450
23,1188,45,406
13,1386,102,459
51,1581,89,473
104,1793,58,502
122,1943,58,524
87,1950,119,475
120,1999,91,488
89,1984,4,513
63,2035,-9,506
54,1940,-2,513
20,1725,-92,524
-48,1536,-104,577
-85,1292,-75,599
-77,1069,-124,599
-159,965,-78,590
-206,867,-24,627
-245,642,-30,618
-250,347,-58,617
-297,184,-78,626
-314,355,-20,601
-329,818,18,647
-334,1385,-31,662
-303,1705,-82,663
-340,1888,-96,649
-344,2319,-51,699
-330,2919,-102,727
-307,3511,-117,702
-330,4259,-42,683
-333,5211,-62,653
-305,6251,-146,685
-287,7042,-214,712
-216,7591,-219,732
-230,8390,-240,753
-232,9339,-230,794
-288,10172,-201,755
-288,10564,-230,739
-305,9966,-210,786
-319,8234,-242,797
-326,5494,-350,769
-330,3136,-354,715
-343,2613,-334,645
-373,4014,-346,565
-347,6017,-388,506
-319,6617,-334,403
-217,5610,-251,312
-184,3792,-304,201
-167,2259,-314,124
-175,1548,-281,50
-176,1706,-282,-55
-167,2498,-331,-174
-198,3090,-405,-260
-270,2606,-417,-350
-297,1257,-397,-486
-295,-74,-454,-567
-304,-414,-535,-641
-295,372,-584,-624
-250,1131,-559,-667
-152,894,-515,-793
-71,-478,-523,-832
-90,-1898,-522,-908
-49,-2395,-483,-957
15,-1658,-412,-956
29,-658,-418,-954
71,-369,-373,-1011
101,-1100,-366,-1031
115,-2737,-361,-1045
134,-4751,-335,-1042
132,-6268,-397,-1047
66,-6457,-415,-1027
30,-5237,-399,-976
-17,-3889,-405,-966
-70,-3886,-443,-924
-97,-5099,-362,-930
-102,-6263,-345,-869
-57,-6403,-341,-872
-11,-5938,-329,-821
13,-5884,-244,-775
61,-6445,-157,-775
13,-7168,-144,-771
51,-7632,-90,-755
71,-7510,-41,-714
29,-6815,-41,-731
84,-5579,-87,-695
-2,-4389,-89,-642
-10,-3896,-127,-645
-17,-4266,-69,-634
-56,-4911,-89,-607
-56,-4786,-21,-629
-72,-3723,55,-597
-35,-2655,62,-551
-32,-2450,-1,-477
-23,-3044,9,-419
40,-3600,112,-454
56,-3527,76,-448
76,-2993,65,-447
171,-2413,116,-414
208,-2157,199,-362
266,-2306,155,-340
324,-2747,153,-279
332,-3053,192,-263
300,-2852,268,-262
310,-2179,286,-228
291,-1532,340,-161
323,-1540,402,-154
344,-2137,385,-164
293,-2831,378,-175
317,-3221,386,-197
257,-2917,409,-221
252,-2085,400,-186
298,-1222,429,-156
327,-733,444,-118
339,-659,435,-53
305,-507,395,-54
263,-93,380,-46
225,337,323,-45
230,712,282,-51
246,995,295,-97
288,1275,262,-136
281,1402,245,-151
364,1279,262,-192
377,1407,350,-190
352,1664,307,-209
357,1734,191,-233
308,1607,231,-248
308,1519,281,-305
276,1779,237,-276
268,2072,194,-306
273,2080,219,-349
254,1925,191,-316
249,1954,194,-280
280,2074,198,-274
299,2203,175,-284
390,2550,125,-222
350,3046,79,-230
353,3392,176,-237
357,3397,239,-237
304,3347,161,-222
273,3747,205,-220
208,4512,252,-176
196,5240,146,-171
121,5918,116,-201
119,6657,139,-180
89,7387,140,-185
87,8035,77,-128
117,8690,113,-144
159,9429,150,-115
127,10063,73,-106
61,9811,57,-96
78,8191,50,-63
38,6253,75,-15
28,5559,91,28
24,6597,102,36
-5,8263,134,59
-11,8698,101,79
-94,7396,68,107
-98,5238,118,170
-85,3631,153,197
-107,3229,79,228
-124,3805,88,295
-139,4723,163,289
-120,5169,183,366
-118,4179,97,393
-68,1821,127,457
-8,-540,236,461
32,-1280,236,421
24,-33,218,430
-20,1628,238,433
7,1788,256,450
22,-159,186,468
-33,-2626,111,463
-9,-3915,51,520
-24,-3527,34,506
-47,-2441,44,484
-63,-1853,92,497
-38,-2296,131,454
-34,-3689,104,443
-62,-5455,59,399
-67,-6680,76,395
-70,-6492,125,345
-55,-4868,136,350
-76,-3413,98,280
-115,-3770,31,256
-135,-5662,13,249
-144,-7253,-29,262
-144,-7114,-101,274
-143,-5831,-173,283
-117,-4856,-152,309
-78,-5007,-101,235
-51,-5828,-155,228
-45,-6714,-187,203
-65,-7237,-138,200
-63,-7051,-105,171
-39,-5944,-120,143
-21,-4460,-116,129
-34,-3744,-107,148
-14,-4437,-112,95
-46,-5779,-135,101
-41,-6301,-164,125
-113,-5441,-193,115
-121,-3966,-218,154
-42,-3310,-183,149
-34,-3707,-238,175
-57,-4501,-243,186
-80,-4742,-224,165
-70,-4244,-236,164
-95,-3286,-153,173
-132,-2154,-158,175
-157,-1511,-130,198
-160,-1689,-100,188
-211,-2507,-137,182
-265,-3064,-200,159
-277,-2817,-154,135
-244,-1840,-156,90
-241,-1048,-217,106
-243,-1053,-204,133
-208,-1589,-225,161
-171,-2095,-220,218
-164,-2045,-233,190
-153,-1570,-224,185
-94,-894,-192,166
-82,-364,-145,164
-94,-216,-147,214
-143,-305,-206,202
-157,-401,-202,215
-180,-311,-167,157
-205,-12,-159,159
-129,286,-156,168
-104,313,-143,142
-56,6,-127,202
-39,-360,-139,232
-6,-348,-154,271
27,127,-180,261
63,728,-103,252
85,1213,-41,232
113,1375,-110,247
116,1435,-132,273
99,1600,-104,246
119,1795,-113,241
112,1967,-188,259
55,2023,-166,211
27,2036,-161,222
53,1959,-192,234
8,1973,-155,260
-43,2236,-234,289
-41,2750,-265,299
-32,3296,-230,308
-55,3633,-178,329
-22,3806,-124,318
29,4111,-79,306
74,4651,-47,372
55,5308,-109,362
42,5994,-109,383
20,6598,-128,362
36,7098,-115,357
9,7545,-101,304
-27,8157,-176,257
-50,8937,-192,273
-81,9612,-160,281
-147,9379,-174,241
-140,7929,-140,247
-98,6225,-55,228
-102,5575,-26,218
-70,6601,-36,189
-7,8313,-69,138
-12,8857,-62,178
-41,7636,-59,148
18,5377,-8,100
-37,3528,20,87
-60,2888,9,99
-78,3396,54,71
-70,4580,8,35
-120,5528,-41,18
-137,5074,-36,34
-162,2897,45,-12
-163,231,82,-23
-169,-1099,43,-54
-172,-359,43,-85
-194,1219,1,-152
-216,1753,-38,-230
-140,467,-59,-309
-154,-1575,-8,-368
-145,-3149,17,-328
-153,-3426,46,-339
-138,-2798,35,-343
-99,-2117,-8,-337
-66,-1960,10,-359
5,-2703,13,-423
37,-4105,-27,-441
78,-5475,-35,-478
120,-5913,-8,-562
131,-5066,-10,-596
115,-3819,91,-627
103,-3491,43,-625
67,-4573,43,-637
6,-6126,111,-663
18,-6511,107,-648
-43,-5791,5,-628
-27,-5021,-57,-606
7,-4993,-50,-651
25,-5508,-99,-678
3,-5857,-70,-690
81,-6079,-106,-698
164,-6202,-53,-686
150,-5961,-40,-689
111,-5209,-81,-678
97,-4604,-72,-615
82,-4789,7,-644
41,-5510,13,-673
32,-5899,-20,-634
6,-5269,-9,-642
75,-4282,34,-659
23,-3825,-5,-660
38,-4145,-10,-652
38,-4628,41,-635
14,-4596,56,-626
6,-4026,77,-623
-10,-3271,-23,-636
-22,-2693,-6,-623
-25,-2501,-41,-588
-17,-2720,-112,-585
16,-3064,-86,-576
35,-3139,24,-564
64,-2639,41,-524
100,-1885,-7,-475
55,-1325,-5,-432
21,-1321,8,-466
-37,-1539,2,-425
-17,-1529,-20,-410
-42,-1193,-5,-373
-88,-610,-11,-304
-113,-259,54,-304
-106,-295,19,-252
-116,-566,-3,-218
-74,-770,-33,-178
-62,-594,-1,-128
-64,-325,48,-57
-35,-86,40,15
-37,-141,132,73
-49,-550,169,79
-50,-882,180,71
-50,-908,163,47
-44,-398,154,54
1,311,140,74
34,856,127,118
91,962,114,179
45,939,137,175
86,1136,180,187
24,1657,189,186
-23,2223,185,216
-14,2509,227,263
-85,2424,182,286
-80,2129,101,292
-94,1982,83,308
-91,2220,122,307
-91,2852,113,230
-87,3510,40,248
-68,3886,14,287
-35,3886,-37,272
-86,3862,-14,286
-113,4232,-39,284
-103,4982,-44,253
-120,5828,17,247
-133,6437,62,236
-145,6735,38,225
-120,7169,65,201
-95,7733,91,173
-60,8647,120,217
-59,9640,126,236
-69,10542,146,285
-54,10686,136,319
-78,9031,78,270
-98,5707,101,270
-89,2840,19,265
-113,2928,1,249
-122,5816,-25,253
-24,8957,-21,259
-63,9282,-39,288
-132,6599,-85,237
-40,3169,-66,245
-42,1318,-67,214
-88,1151,-67,171
-124,1949,-49,209
-176,3069,-39,174
-198,3769,-43,178
-99,2854,-62,132
-18,201,-96,129
-1,-2306,-129,99
-23,-2236,-185,84
-137,423,-174,124
-76,2892,-155,113
17,2677,-191,77
17,-77,-233,66
7,-2791,-215,96
-30,-3719,-194,114
-12,-3028,-191,62
-16,-1854,-154,61
-21,-777,-178,73
-33,-360,-216,29
-4,-940,-191,12
11,-2814,-228,-1
23,-4977,-301,16
57,-5702,-275,26
-24,-4506,-248,30
-15,-2825,-236,49
-16,-2725,-214,7
-57,-4485,-190,22
-49,-6140,-153,36
-48,-6135,-146,41
-25,-5146,-133,75
5,-4638,-158,112
8,-5154,-135,14
-17,-5705,-200,-1470
-37,-5921,-259,-1540
0,-6272,-217,170
28,-7033,-202,401
14,-7117,-172,-484
2,-5864,-186,-719
-62,-4214,-213,361
-49,-3783,-244,619
-18,-4796,-221,-4
-45,-5632,-180,-330
-66,-5290,-142,312
-19,-4432,-149,761
14,-4401,-174,317
-6,-5248,-170,39
2,-5810,-209,-85
33,-5180,-197,485
22,-4253,-122,531
53,-3744,-131,-122
55,-3386,-107,-192
27,-2858,-53,325
32,-2668,-39,427
17,-3204,-11,-322
-14,-3720,-8,-105
-48,-3404,9,503
-30,-2610,43,209
-20,-1977,59,-50
23,-1624,15,13
33,-1303,21,-75
54,-909,36,-69
-15,-1163,-1,175
0,-1944,6,-32
10,-2286,48,-28
-11,-1519,57,-51
-2,-639,29,-5
-19,-481,-15,137
-21,-706,-1,-169
-7,-459,16,394
-7,71,28,329
-30,97,85,-72
-30,-568,74,-105
-45,-995,126,-35
-7,-709,98,116
-75,64,55,-86
-37,649,25,132
-11,903,14,-140
17,1209,84,40
6,1608,11,361
16,1864,-19,-17
-5,2224,4,-186
-50,2613,31,338
28,2711,-21,180
12,2472,-58,109
53,2488,-5,210
86,3203,27,82
112,4228,79,221
102,5031,80,22
75,5366,65,630
39,5521,97,68
37,5455,56,-265
49,5552,39,120
57,5893,76,645
23,7095,107,175
99,8304,109,-409
148,9119,49,512
116,9235,16,406
165,9730,-3,107
181,10184,16,82
199,10891,8,377
128,11194,6,309
146,11632,65,547
122,10007,53,373
118,5744,32,-212
115,1587,69,365
101,1932,73,747
115,7524,118,471
115,11624,170,-211
141,9657,156,173
127,2580,126,817
157,-2295,144,258
175,-2986,100,-285
180,-1016,65,235
180,44,104,223
180,2419,93,-96
163,5327,103,266
127,5301,83,77
149,-794,79,-191
197,-8343,129,-48
184,-9424,118,575
189,-2823,130,-134
150,4162,217,-549
145,4095,243,117
174,-805,182,407
180,-4800,128,138
165,-4424,120,-536
165,-3397,105,41
184,-2866,77,494
139,-1916,37,304
143,351,121,-619
186,1274,165,-142
178,-1466,154,407
160,-5646,215,4
187,-6523,151,-341
201,-3379,141,-429
185,-291,158,213
188,-1078,159,-246
173,-4405,153,-344
147,-5939,120,-162
196,-4535,135,-177
244,-2910,105,-738
184,-4031,124,-255
134,-6236,83,170
140,-6461,69,-369
124,-5104,72,-1212
126,-4569,36,-526
110,-5520,67,254
77,-5727,61,-704
76,-3792,29,-1029
77,-2379,21,-920
82,-4025,9,-17
141,-6864,-4,-311
172,-7357,-22,-959
193,-4356,-26,-714
220,-1323,-34,-539
212,-1272,-66,-200
193,-3534,-56,-506
133,-5062,-66,-679
95,-4808,-68,-680
63,-3823,-41,-236
82,-3143,8,141
88,-2578,4,-612
55,-1385,8,-557
49,-1580,15,-496
16,-3267,-3,278
7,-4961,-65,-64
-17,-4459,-79,-345
-57,-2114,-58,-801
-24,-420,-142,269
-14,-844,-128,128
8,-2154,-100,-770
2,-2836,-99,172
-39,-2789,-88,-736
-68,-2308,-72,90
-133,-1609,-81,358
-86,-920,-126,-767
-63,-542,-145,-656
-84,-1009,-172,252
-72,-1953,-206,-147
-43,-1967,-215,205
