Q1,Q2,Q3,Q4
106,-184,16,3
194,-186,6,-63
194,-188,-28,-98
215,-157,-60,-19
214,-128,-77,-7
224,-105,-88,-66
214,-83,-92,-43
218,-59,-100,-30
191,-57,-97,-55
177,-70,-113,-36
147,-73,-145,14
121,-94,-180,-6
93,-100,-177,-52
85,-93,-161,17
56,-90,-160,60
27,-61,-160,-41
16,-47,-165,-42
4,-38,-190,45
4,-17,-215,23
0,-9,-212,-34
-4,-11,-214,-1
-11,-20,-220,40
-15,-47,-225,-1
-42,-70,-247,-15
-50,-99,-262,43
-62,-125,-270,37
-74,-132,-274,8
-82,-129,-266,45
-102,-111,-266,61
-123,-97,-267,41
-160,-70,-268,63
-193,-51,-256,81
-232,-37,-244,52
-271,-26,-234,34
-303,-26,-232,66
-340,-34,-218,84
-358,-38,-212,32
-378,-54,-224,84
-389,-69,-224,93
-395,-85,-227,48
-408,-90,-221,83
-411,-90,-218,73
-410,-79,-228,15
-410,-65,-234,68
-426,-47,-232,111
-438,-20,-217,27
-468,-27,-213,25
-485,-36,-228,107
-482,-64,-230,87
-497,-82,-241,36
-498,-110,-222,70
-502,-130,-203,84
-505,-141,-197,50
-507,-147,-223,30
-503,-125,-250,88
-505,-103,-254,74
-503,-86,-247,53
-496,-60,-243,89
-496,-43,-247,99
-488,-35,-242,65
-490,-45,-254,53
-469,-79,-261,98
-468,-104,-269,58
-461,-119,-247,31
-447,-128,-246,66
-457,-129,-241,82
-461,-113,-241,62
-453,-85,-251,59
-459,-62,-252,76
-466,-49,-251,82
-466,-25,-237,66
-467,-15,-229,52
-457,-17,-219,48
-457,-36,-220,54
-460,-54,-229,61
-464,-67,-236,47
-467,-80,-229,57
-477,-83,-222,40
-480,-83,-199,33
-481,-71,-176,60
-469,-45,-176,8
-483,-35,-189,-9
-497,-35,-193,42
-505,-33,-190,22
-518,-30,-163,0
-538,-15,-137,9
-555,-18,-132,0
-564,-23,-132,11
-587,-27,-129,14
-589,-32,-141,-35
-578,-36,-131,-60
-553,-34,-97,-7
-521,-33,-72,-37
-495,-27,-50,-87
-467,-26,-43,-45
-429,-25,-28,-45
-392,-8,-22,-95
-367,4,4,-79
-338,7,39,-61
-305,-4,62,-97
-280,-12,79,-90
-248,-3,87,-50
-233,-7,83,-89
-204,3,92,-142
-174,8,108,-100
-154,9,126,-97
-129,17,146,-143
-101,16,158,-138
-80,22,157,-112
-67,34,140,-116
-79,31,135,-147
-80,17,135,-155
-66,26,137,-117
-62,28,142,-166
-54,41,162,-215
-69,52,166,-143
-61,66,163,-175
-65,78,161,-227
-81,85,156,-167
-90,95,187,-155
-98,82,200,-218
-131,65,208,-222
-147,56,202,-177
-153,46,171,-217
-163,41,179,-256
-151,42,186,-208
-150,40,208,-192
-141,53,223,-255
-133,65,213,-238
-130,83,198,-188
-131,93,197,-241
-114,90,204,-265
-111,90,207,-234
-120,77,210,-249
-95,80,220,-296
-72,90,210,-274
-83,103,193,-252
-73,108,189,-299
-74,114,184,-283
-70,125,172,-260
-71,131,167,-280
-81,133,165,-287
-88,142,143,-297
-99,158,126,-291
-120,159,112,-301
-155,153,88,-311
-170,131,72,-320
-181,118,73,-304
-168,93,60,-290
-160,69,52,-341
-150,55,24,-353
-145,36,-2,-341
-127,19,-17,-364
-116,32,-23,-383
-122,38,-31,-378
-120,55,-55,-372
-124,62,-76,-369
-132,62,-97,-344
-149,65,-110,-334
-162,57,-116,-354
-174,62,-114,-337
-194,57,-122,-335
-216,55,-137,-342
-220,45,-150,-343
-221,42,-174,-371
-209,38,-185,-361
-204,55,-168,-339
-214,77,-162,-363
-205,90,-169,-360
-201,119,-184,-359
-216,117,-213,-350
-212,107,-220,-332
-223,97,-230,-354
-220,81,-240,-337
-205,59,-235,-334
-203,33,-250,-363
-195,22,-257,-330
-193,16,-270,-302
-185,22,-273,-371
-196,25,-273,-360
-201,42,-274,-291
-216,46,-286,-296
-237,46,-304,-352
-251,44,-309,-356
-272,23,-311,-311
-292,20,-304,-310
-306,-8,-313,-324
-317,-27,-320,-325
-301,-32,-319,-313
-273,-52,-316,-301
-256,-72,-305,-305
-227,-89,-306,-304
-199,-72,-311,-296
-175,-63,-318,-319
-169,-69,-312,-298
-162,-59,-300,-278
-168,-58,-295,-330
-185,-60,-277,-326
-196,-63,-276,-247
-209,-77,-270,-292
-204,-87,-266,-311
-200,-96,-261,-248
