Q1,Q2,Q3,Q4
-390,-927,-186,-473
-695,-896,-193,-525
-625,-782,-198,-617
-692,-676,-192,-706
-662,-660,-188,-799
-692,-716,-187,-900
-679,-724,-185,-980
-704,-625,-184,-1033
-673,-452,-183,-1064
-675,-323,-183,-1115
-655,-247,-183,-1141
-629,-114,-187,-1141
-606,90,-182,-1134
-573,247,-162,-1114
-542,319,-155,-1097
-514,330,-159,-1058
-488,396,-169,-1012
-451,503,-168,-982
-427,532,-155,-967
-405,517,-164,-966
-385,522,-157,-947
-357,611,-154,-920
-333,686,-149,-887
-313,698,-149,-830
-294,680,-136,-763
-286,665,-129,-696
-277,698,-129,-664
-268,730,-137,-651
-255,689,-127,-618
-254,587,-109,-548
-267,520,-110,-478
-245,522,-115,-403
-261,515,-119,-334
-261,473,-98,-271
-264,424,-101,-222
-256,409,-91,-173
-262,389,-79,-141
-258,287,-83,-155
-248,152,-70,-173
-245,50,-69,-185
-233,-1,-79,-175
-231,-46,-75,-144
-217,-102,-74,-91
-197,-159,-64,-37
-179,-158,-61,6
-185,-147,-61,25
-177,-185,-65,59
-165,-246,-59,92
-159,-307,-58,126
-152,-328,-57,177
-148,-306,-50,237
-137,-277,-46,285
-114,-281,-36,332
-93,-263,-26,347
-68,-218,-17,348
-51,-173,-8,339
-36,-148,-4,332
-26,-128,-19,351
-16,-56,-15,374
-13,44,-17,402
-9,140,-13,418
-8,188,-9,437
3,206,-10,451
14,261,-15,477
15,330,-12,498
31,386,-13,517
35,425,-6,512
42,476,1,478
67,518,7,427
80,527,10,388
101,498,14,388
107,425,21,404
117,371,22,440
129,347,24,509
116,324,26,579
112,289,21,635
122,258,17,677
112,252,18,682
105,250,8,683
93,212,5,652
69,153,-14,626
58,105,-10,598
39,76,-5,564
32,42,-1,518
21,-5,-1,464
24,-75,0,433
16,-115,0,411
19,-152,-3,421
24,-208,-5,405
16,-262,-5,392
15,-318,6,357
21,-332,-4,328
20,-340,-8,311
7,-350,-7,285
-7,-380,-24,274
-25,-415,-19,255
-42,-424,-10,242
-58,-420,-17,221
-70,-426,-18,200
-87,-437,-22,180
-101,-430,-23,166
-128,-421,-26,146
-135,-411,-21,142
-142,-422,-22,140
-166,-445,-25,148
-179,-436,-32,158
-189,-424,-34,149
-206,-431,-37,121
-220,-438,-48,92
-230,-451,-42,57
-242,-458,-40,16
