Q1,Q2,Q3,Q4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
-2,-2,-2,-2
3,3,3,3
-2,-2,-2,-2
-1,-1,-1,-1
6,6,6,6
-20,-20,-20,-20
105,105,105,105
373,373,373,373
468,468,468,468
477,477,477,477
547,547,547,547
560,560,560,560
550,550,550,550
540,540,540,540
477,477,477,477
425,425,425,425
401,401,401,401
427,427,427,427
446,446,446,446
443,443,443,443
469,469,469,469
420,420,420,420
405,405,405,405
427,427,427,427
431,431,431,431
531,531,531,531
552,552,552,552
572,572,572,572
587,587,587,587
441,441,441,441
431,431,431,431
492,492,492,492
435,435,435,435
440,440,440,440
442,442,442,442
380,380,380,380
358,358,358,358
340,340,340,340
339,339,339,339
354,354,354,354
340,340,340,340
336,336,336,336
333,333,333,333
331,331,331,331
331,331,331,331
324,324,324,324
314,314,314,314
299,299,299,299
305,305,305,305
298,298,298,298
256,256,256,256
238,238,238,238
242,242,242,242
246,246,246,246
247,247,247,247
227,227,227,227
184,184,184,184
172,172,172,172
176,176,176,176
155,155,155,155
145,145,145,145
155,155,155,155
247,247,247,247
293,293,293,293
165,165,165,165
96,96,96,96
139,139,139,139
230,230,230,230
247,247,247,247
101,101,101,101
81,81,81,81
141,141,141,141
29,29,29,29
-11,-11,-11,-11
47,47,47,47
13,13,13,13
-8,-8,-8,-8
-5,-5,-5,-5
-14,-14,-14,-14
2,2,2,2
-10,-10,-10,-10
-37,-37,-37,-37
-48,-48,-48,-48
-60,-60,-60,-60
-57,-57,-57,-57
-54,-54,-54,-54
-57,-57,-57,-57
-56,-56,-56,-56
-52,-52,-52,-52
-41,-41,-41,-41
-37,-37,-37,-37
-47,-47,-47,-47
-53,-53,-53,-53
-64,-64,-64,-64
-86,-86,-86,-86
-78,-78,-78,-78
-60,-60,-60,-60
-68,-68,-68,-68
-60,-60,-60,-60
-49,-49,-49,-49
-70,-70,-70,-70
-83,-83,-83,-83
-85,-85,-85,-85
-85,-85,-85,-85
-83,-83,-83,-83
-87,-87,-87,-87
-67,-67,-67,-67
-50,-50,-50,-50
-63,-63,-63,-63
-61,-61,-61,-61
-64,-64,-64,-64
-72,-72,-72,-72
-60,-60,-60,-60
-70,-70,-70,-70
-91,-91,-91,-91
