Q1,Q2,Q3,Q4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
-1,-1,-1,-1
1,1,1,1
0,0,0,0
-2,-2,-2,-2
6,6,6,6
-8,-8,-8,-8
8,8,8,8
-5,-5,-5,-5
11,11,11,11
370,370,370,370
748,748,748,748
823,823,823,823
856,856,856,856
859,859,859,859
826,826,826,826
814,814,814,814
782,782,782,782
769,769,769,769
769,769,769,769
765,765,765,765
774,774,774,774
761,761,761,761
732,732,732,732
716,716,716,716
694,694,694,694
682,682,682,682
680,680,680,680
671,671,671,671
674,674,674,674
666,666,666,666
641,641,641,641
616,616,616,616
591,591,591,591
580,580,580,580
566,566,566,566
552,552,552,552
536,536,536,536
507,507,507,507
504,504,504,504
512,512,512,512
504,504,504,504
499,499,499,499
483,483,483,483
458,458,458,458
437,437,437,437
438,438,438,438
444,444,444,444
417,417,417,417
390,390,390,390
395,395,395,395
397,397,397,397
387,387,387,387
362,362,362,362
336,336,336,336
327,327,327,327
316,316,316,316
301,301,301,301
300,300,300,300
304,304,304,304
304,304,304,304
304,304,304,304
283,283,283,283
261,261,261,261
264,264,264,264
268,268,268,268
266,266,266,266
281,281,281,281
302,302,302,302
295,295,295,295
280,280,280,280
250,250,250,250
199,199,199,199
212,212,212,212
205,205,205,205
152,152,152,152
181,181,181,181
155,155,155,155
82,82,82,82
127,127,127,127
175,175,175,175
184,184,184,184
175,175,175,175
116,116,116,116
105,105,105,105
117,117,117,117
65,65,65,65
27,27,27,27
12,12,12,12
1,1,1,1
108,108,108,108
287,287,287,287
378,378,378,378
482,482,482,482
643,643,643,643
601,601,601,601
344,344,344,344
154,154,154,154
142,142,142,142
183,183,183,183
112,112,112,112
18,18,18,18
-58,-58,-58,-58
-128,-128,-128,-128
-89,-89,-89,-89
-81,-81,-81,-81
-96,-96,-96,-96
-83,-83,-83,-83
-119,-119,-119,-119
-120,-120,-120,-120
-86,-86,-86,-86
-83,-83,-83,-83
-61,-61,-61,-61
-18,-18,-18,-18
-10,-10,-10,-10
-22,-22,-22,-22
-72,-72,-72,-72
-75,-75,-75,-75
-23,-23,-23,-23
-21,-21,-21,-21
-21,-21,-21,-21
-63,-63,-63,-63
-43,-43,-43,-43
43,43,43,43
37,37,37,37
