Q1,Q2,Q3,Q4
-280,-280,-280,-280
-492,-492,-492,-492
-438,-438,-438,-438
-447,-447,-447,-447
-460,-460,-460,-460
-439,-439,-439,-439
-433,-433,-433,-433
-422,-422,-422,-422
-445,-445,-445,-445
-463,-463,-463,-463
-452,-452,-452,-452
-439,-439,-439,-439
-436,-436,-436,-436
-453,-453,-453,-453
-459,-459,-459,-459
-452,-452,-452,-452
-441,-441,-441,-441
-433,-433,-433,-433
-447,-447,-447,-447
-438,-438,-438,-438
-410,-410,-410,-410
-414,-414,-414,-414
-419,-419,-419,-419
-415,-415,-415,-415
-429,-429,-429,-429
-435,-435,-435,-435
-419,-419,-419,-419
-409,-409,-409,-409
-415,-415,-415,-415
-413,-413,-413,-413
-400,-400,-400,-400
-401,-401,-401,-401
-407,-407,-407,-407
-397,-397,-397,-397
-394,-394,-394,-394
-420,-420,-420,-420
-419,-419,-419,-419
-387,-387,-387,-387
-395,-395,-395,-395
-410,-410,-410,-410
-392,-392,-392,-392
-389,-389,-389,-389
-416,-416,-416,-416
-431,-431,-431,-431
-417,-417,-417,-417
-408,-408,-408,-408
-413,-413,-413,-413
-429,-429,-429,-429
-433,-433,-433,-433
-423,-423,-423,-423
-441,-441,-441,-441
-452,-452,-452,-452
-429,-429,-429,-429
-421,-421,-421,-421
-432,-432,-432,-432
-429,-429,-429,-429
-418,-418,-418,-418
-417,-417,-417,-417
-430,-430,-430,-430
-436,-436,-436,-436
-423,-423,-423,-423
-417,-417,-417,-417
-417,-417,-417,-417
-420,-420,-420,-420
-432,-432,-432,-432
-436,-436,-436,-436
-432,-432,-432,-432
-425,-425,-425,-425
-423,-423,-423,-423
-426,-426,-426,-426
-431,-431,-431,-431
-440,-440,-440,-440
-442,-442,-442,-442
-437,-437,-437,-437
-421,-421,-421,-421
-411,-411,-411,-411
-432,-432,-432,-432
-447,-447,-447,-447
-444,-444,-444,-444
-441,-441,-441,-441
-434,-434,-434,-434
-437,-437,-437,-437
-442,-442,-442,-442
-443,-443,-443,-443
-456,-456,-456,-456
-461,-461,-461,-461
-456,-456,-456,-456
-442,-442,-442,-442
-435,-435,-435,-435
-451,-451,-451,-451
-452,-452,-452,-452
-444,-444,-444,-444
-460,-460,-460,-460
-467,-467,-467,-467
-457,-457,-457,-457
-454,-454,-454,-454
-450,-450,-450,-450
-448,-448,-448,-448
-441,-441,-441,-441
-436,-436,-436,-436
-451,-451,-451,-451
-440,-440,-440,-440
-424,-424,-424,-424
-432,-432,-432,-432
-425,-425,-425,-425
-425,-425,-425,-425
-428,-428,-428,-428
-417,-417,-417,-417
-431,-431,-431,-431
-441,-441,-441,-441
-439,-439,-439,-439
-452,-452,-452,-452
-442,-442,-442,-442
-429,-429,-429,-429
-440,-440,-440,-440
-436,-436,-436,-436
-429,-429,-429,-429
-441,-441,-441,-441
-434,-434,-434,-434
-412,-412,-412,-412
-412,-412,-412,-412
-425,-425,-425,-425
-428,-428,-428,-428
-421,-421,-421,-421
-417,-417,-417,-417
-413,-413,-413,-413
-396,-396,-396,-396
-399,-399,-399,-399
-413,-413,-413,-413
-410,-410,-410,-410
-408,-408,-408,-408
-405,-405,-405,-405
-403,-403,-403,-403
-401,-401,-401,-401
-401,-401,-401,-401
-423,-423,-423,-423
-433,-433,-433,-433
-416,-416,-416,-416
-414,-414,-414,-414
-414,-414,-414,-414
-408,-408,-408,-408
-416,-416,-416,-416
-410,-410,-410,-410
-387,-387,-387,-387
-381,-381,-381,-381
-389,-389,-389,-389
-396,-396,-396,-396
-401,-401,-401,-401
-404,-404,-404,-404
-393,-393,-393,-393
-378,-378,-378,-378
-379,-379,-379,-379
-382,-382,-382,-382
-398,-398,-398,-398
-411,-411,-411,-411
-390,-390,-390,-390
-366,-366,-366,-366
-382,-382,-382,-382
-413,-413,-413,-413
-412,-412,-412,-412
-404,-404,-404,-404
-406,-406,-406,-406
-387,-387,-387,-387
-380,-380,-380,-380
-399,-399,-399,-399
-399,-399,-399,-399
-391,-391,-391,-391
-399,-399,-399,-399
-401,-401,-401,-401
-401,-401,-401,-401
-401,-401,-401,-401
-395,-395,-395,-395
-386,-386,-386,-386
-377,-377,-377,-377
-380,-380,-380,-380
-379,-379,-379,-379
-365,-365,-365,-365
-365,-365,-365,-365
-375,-375,-375,-375
-367,-367,-367,-367
-365,-365,-365,-365
-379,-379,-379,-379
-377,-377,-377,-377
-362,-362,-362,-362
-365,-365,-365,-365
-378,-378,-378,-378
-385,-385,-385,-385
-385,-385,-385,-385
-380,-380,-380,-380
-380,-380,-380,-380
-383,-383,-383,-383
-384,-384,-384,-384
-393,-393,-393,-393
-399,-399,-399,-399
-408,-408,-408,-408
-422,-422,-422,-422
-413,-413,-413,-413
-405,-405,-405,-405
-415,-415,-415,-415
-420,-420,-420,-420
-415,-415,-415,-415
-406,-406,-406,-406
-411,-411,-411,-411
-421,-421,-421,-421
-402,-402,-402,-402
-401,-401,-401,-401
-429,-429,-429,-429
-429,-429,-429,-429
-421,-421,-421,-421
-429,-429,-429,-429
-436,-436,-436,-436
-445,-445,-445,-445
-444,-444,-444,-444
-439,-439,-439,-439
-442,-442,-442,-442
-435,-435,-435,-435
-435,-435,-435,-435
-438,-438,-438,-438
-429,-429,-429,-429
-425,-425,-425,-425
-422,-422,-422,-422
-417,-417,-417,-417
-413,-413,-413,-413
-405,-405,-405,-405
-416,-416,-416,-416
-433,-433,-433,-433
-420,-420,-420,-420
-407,-407,-407,-407
-420,-420,-420,-420
-420,-420,-420,-420
-404,-404,-404,-404
-406,-406,-406,-406
-424,-424,-424,-424
-426,-426,-426,-426
-409,-409,-409,-409
-395,-395,-395,-395
-399,-399,-399,-399
-414,-414,-414,-414
-421,-421,-421,-421
-418,-418,-418,-418
-416,-416,-416,-416
-422,-422,-422,-422
-429,-429,-429,-429
-422,-422,-422,-422
-416,-416,-416,-416
-422,-422,-422,-422
-416,-416,-416,-416
-405,-405,-405,-405
-400,-400,-400,-400
-392,-392,-392,-392
-403,-403,-403,-403
-426,-426,-426,-426
-418,-418,-418,-418
-408,-408,-408,-408
-424,-424,-424,-424
-429,-429,-429,-429
-408,-408,-408,-408
-409,-409,-409,-409
-430,-430,-430,-430
-422,-422,-422,-422
-406,-406,-406,-406
-395,-395,-395,-395
-386,-386,-386,-386
-410,-410,-410,-410
-424,-424,-424,-424
-395,-395,-395,-395
-382,-382,-382,-382
-382,-382,-382,-382
-379,-379,-379,-379
-378,-378,-378,-378
-381,-381,-381,-381
-378,-378,-378,-378
-356,-356,-356,-356
-352,-352,-352,-352
-362,-362,-362,-362
-359,-359,-359,-359
-362,-362,-362,-362
-363,-363,-363,-363
-362,-362,-362,-362
-360,-360,-360,-360
-357,-357,-357,-357
-366,-366,-366,-366
-364,-364,-364,-364
-353,-353,-353,-353
-367,-367,-367,-367
-374,-374,-374,-374
-354,-354,-354,-354
-349,-349,-349,-349
-354,-354,-354,-354
-355,-355,-355,-355
-346,-346,-346,-346
-336,-336,-336,-336
-341,-341,-341,-341
-348,-348,-348,-348
-342,-342,-342,-342
-328,-328,-328,-328
-323,-323,-323,-323
-333,-333,-333,-333
-340,-340,-340,-340
-332,-332,-332,-332
-319,-319,-319,-319
-311,-311,-311,-311
-309,-309,-309,-309
-309,-309,-309,-309
-303,-303,-303,-303
-295,-295,-295,-295
-295,-295,-295,-295
-294,-294,-294,-294
-301,-301,-301,-301
-308,-308,-308,-308
-307,-307,-307,-307
-309,-309,-309,-309
-312,-312,-312,-312
-313,-313,-313,-313
-320,-320,-320,-320
-323,-323,-323,-323
-319,-319,-319,-319
-319,-319,-319,-319
-314,-314,-314,-314
-310,-310,-310,-310
-321,-321,-321,-321
-329,-329,-329,-329
-332,-332,-332,-332
-331,-331,-331,-331
-325,-325,-325,-325
-319,-319,-319,-319
-323,-323,-323,-323
-331,-331,-331,-331
-328,-328,-328,-328
-328,-328,-328,-328
-339,-339,-339,-339
-341,-341,-341,-341
-334,-334,-334,-334
-326,-326,-326,-326
-320,-320,-320,-320
-327,-327,-327,-327
