Q1,Q2,Q3,Q4
-242,-648,-637,1143
-357,-928,-960,1033
-245,-1015,-1339,893
-248,-1252,-1406,722
-276,-1271,-1446,635
-267,-1335,-1519,487
-323,-1505,-1861,321
-310,-1469,-2130,394
-312,-1660,-2110,458
-327,-1731,-2095,425
-287,-1681,-2152,409
-328,-1713,-2352,363
-373,-1702,-2518,334
-255,-2066,-2505,412
-284,-2208,-2391,512
-337,-2136,-2327,464
-351,-2497,-2567,382
-335,-2598,-2652,381
-300,-2450,-2557,462
-336,-2734,-2450,706
-360,-3047,-2483,544
-299,-3048,-2640,478
-337,-3156,-2528,554
-352,-3173,-2205,746
-284,-3267,-1501,1042
-322,-3454,-844,1081
-283,-3292,-837,855
-358,-3178,-852,917
-371,-2700,-438,1196
-323,-1668,236,1044
-291,-483,574,1056
-301,-459,296,846
-323,-1119,217,922
-348,33,508,827
-312,1471,666,988
-347,1791,257,999
-339,1211,-390,832
-350,569,-796,1061
-401,976,-952,879
-287,616,-853,705
-348,159,-1015,806
-313,28,-1635,660
-345,-457,-2096,431
-342,-987,-2064,642
-301,-1722,-1671,407
-343,-1484,-1564,535
-311,-1136,-1771,565
-332,-1336,-1729,453
-327,-1482,-1322,563
-309,-1576,-857,323
-340,-1393,-727,423
-311,-1238,-755,497
-296,-1156,-589,338
-327,-1216,-224,403
-328,-1553,65,432
-333,-1535,13,487
-307,-1686,-173,531
-305,-1974,-140,644
-366,-2019,137,424
-351,-1888,287,548
-328,-1693,104,654
-354,-1895,-87,506
-302,-1562,-27,605
-365,-999,231,645
-400,-589,352,592
-334,-89,202,649
-325,173,33,729
-323,658,129,473
-345,993,405,632
-373,1152,492,409
-375,1402,240,316
-393,1275,-80,481
-378,1156,-143,324
-385,886,-70,383
-392,586,-147,478
-379,323,-544,243
-418,-207,-880,258
-420,-468,-880,230
-367,-731,-917,117
-388,-1002,-1046,100
-464,-1123,-1297,-46
-443,-1211,-1460,-24
-408,-1113,-1391,-14
-379,-1183,-1272,66
-400,-1189,-1217,91
-460,-1064,-1253,-46
-467,-1100,-1213,0
-393,-1062,-970,57
-395,-1254,-688,-20
-407,-1395,-608,27
-436,-1337,-613,17
-447,-1493,-581,56
-394,-1605,-404,79
-443,-1742,-191,84
-400,-1658,-224,100
-437,-1531,-343,174
-422,-1496,-389,101
-377,-1157,-335,165
-459,-873,-242,145
-466,-511,-336,170
-469,-226,-513,211
-422,72,-598,114
-421,498,-500,217
-390,628,-458,169
-447,763,-555,213
-457,739,-621,102
-428,618,-596,155
-472,490,-466,95
-439,244,-375,29
-416,35,-414,75
-417,-260,-491,-19
-454,-461,-485,35
-392,-592,-401,21
-393,-784,-288,0
-385,-832,-377,-21
-390,-827,-493,-120
-384,-746,-502,-149
-385,-723,-449,-209
-429,-669,-376,-285
-434,-222,-405,-136
-373,367,-434,-270
-414,611,-252,-183
-350,113,141,-98
-323,179,496,-178
-435,1536,869,-68
-393,1580,1272,-62
-418,885,1446,-79
-312,1060,1523,-103
-398,1213,1705,-131
-380,1351,1784,-223
-286,1082,1747,-131
-391,1322,1630,-161
-444,1247,1503,-153
-388,878,1356,-88
-367,1107,1115,-123
-348,1141,758,-87
-354,1276,439,-98
-480,1094,268,-119
-260,1050,171,-152
-321,1012,176,-172
-374,804,114,-221
-305,996,23,-237
-393,997,-30,-253
-409,752,147,-296
-380,490,362,-271
-270,540,497,-235
-450,697,610,-259
-263,243,656,-243
-339,203,765,-261
-437,354,842,-310
-187,277,847,-285
-332,10,719,-320
-380,-5,577,-340
-343,316,461,-311
-272,-85,389,-372
-383,-172,253,-324
-388,-187,62,-306
-313,-593,-103,-311
-302,-769,-186,-273
-276,-909,-275,-320
-253,-978,-379,-272
-260,-1280,-425,-275
-266,-1345,-465,-324
-355,-1306,-511,-264
-340,-1581,-563,-244
-318,-1550,-626,-335
-316,-1333,-699,-339
-206,-1424,-703,-361
-371,-1719,-723,-360
-305,-1561,-842,-295
-257,-1715,-1082,-309
-231,-2109,-1253,-345
-289,-1998,-1388,-349
-314,-1996,-1505,-318
-273,-2617,-1664,-329
-303,-3059,-1841,-412
-235,-3023,-1938,-411
-272,-3077,-2067,-447
-202,-3209,-2235,-517
-247,-3418,-2318,-508
-364,-3450,-2382,-514
-261,-3524,-2482,-489
-206,-3640,-2549,-572
-307,-3445,-2559,-579
