Q1,Q2,Q3,Q4
4,-699,841,-434
8,-676,844,-432
14,-705,712,-451
3,-442,564,-452
6,-189,447,-442
24,-109,379,-501
-3,283,297,-496
-17,873,154,-477
13,1190,55,-440
-3,1158,149,-470
-7,1275,278,-506
17,1285,203,-492
-14,1017,4,-505
13,756,-214,-502
17,610,-363,-496
11,303,-350,-501
31,-37,-327,-527
-3,-304,-452,-506
44,-345,-548,-518
9,-359,-559,-504
-35,-424,-451,-523
-17,-487,-443,-527
-33,-612,-548,-524
-1,-688,-736,-561
29,-880,-835,-543
9,-967,-819,-561
-18,-1120,-874,-542
-2,-1116,-975,-564
-33,-910,-1023,-598
-41,-715,-1068,-590
-19,-324,-1066,-592
14,1,-1056,-580
42,256,-1193,-576
26,493,-1282,-577
11,593,-1417,-555
5,729,-1484,-529
13,788,-1491,-548
-2,772,-1590,-561
8,666,-1782,-607
-33,588,-1875,-631
-40,653,-1936,-623
0,716,-1978,-632
12,713,-1990,-650
7,554,-2144,-636
-5,439,-2256,-621
-11,415,-2260,-607
-49,294,-2334,-612
-19,-21,-2496,-641
-1,-404,-2592,-638
20,-730,-2637,-659
33,-897,-2678,-635
3,-959,-2738,-611
-11,-1094,-2797,-610
-15,-1161,-2863,-577
-2,-1046,-2895,-582
13,-849,-2951,-582
43,-767,-2999,-589
19,-736,-2936,-596
21,-592,-2610,-603
19,-518,-1860,-624
44,-455,-1190,-603
30,-352,-1376,-602
3,-335,-2199,-607
27,-303,-2608,-597
-3,-231,-2127,-643
30,-2,-1482,-635
-5,287,-1298,-632
27,365,-1148,-588
31,387,-644,-572
6,643,-195,-616
17,1263,-325,-570
-1,1502,-744,-607
-7,1116,-838,-574
-39,1154,-509,-563
-23,1105,-67,-580
-51,751,176,-573
-52,529,8,-601
-14,279,-339,-592
-24,463,-436,-599
-77,181,64,-574
-27,-91,660,-526
-54,112,651,-586
-75,53,230,-626
-40,184,-33,-588
-48,147,-14,-567
-3,173,-164,-590
-15,81,-477,-595
-36,123,-484,-591
-25,500,-32,-581
-56,435,338,-561
-88,638,275,-585
-49,940,-31,-556
-91,1019,-432,-568
-86,1163,-568,-557
-75,1234,-456,-545
-60,1428,-345,-550
-76,1394,-449,-550
-102,1316,-729,-542
-92,1306,-749,-531
-111,1097,-539,-510
-125,981,-376,-509
-151,856,-448,-506
-113,788,-416,-498
-98,608,-268,-503
-94,440,-237,-500
-134,359,-491,-476
-150,25,-898,-486
-130,-382,-1056,-478
-113,-584,-838,-446
-124,-678,-365,-487
-184,-835,-54,-466
-179,-937,-58,-444
-184,-1024,-206,-450
-177,-1034,-291,-457
-170,-964,-295,-451
-177,-885,-346,-458
-180,-939,-457,-449
-184,-1262,-433,-459
-179,-1395,-250,-452
-202,-1309,-72,-421
-190,-1450,-51,-413
-181,-1606,-133,-430
-167,-1482,-104,-453
-182,-1620,62,-454
-201,-1643,205,-427
-194,-1519,157,-412
-190,-1675,-92,-375
-216,-1626,-327,-356
-211,-1663,-358,-369
-201,-2082,-234,-375
-208,-2190,-117,-395
-221,-2087,-54,-404
-239,-2438,-22,-369
-226,-2314,52,-365
-253,-2629,22,-358
-270,-3055,-171,-319
-246,-2889,-351,-381
-230,-3173,-445,-330
-244,-2823,-336,-348
-223,-2954,-197,-383
-213,-3201,-153,-355
-242,-3063,-235,-348
-251,-3526,-266,-362
-245,-3598,-170,-370
-271,-3891,-4,-337
-248,-3531,85,-338
-240,-3435,-14,-323
-238,-4047,-86,-344
-237,-3498,-102,-344
-253,-3500,-50,-349
-218,-3520,-25,-369
-208,-3185,9,-354
-255,-1923,215,-330
-241,1555,516,-320
-230,3139,725,-329
-261,1289,634,-335
-234,-321,418,-354
-230,-308,388,-341
-238,194,484,-296
-264,-439,676,-308
-260,-1170,762,-329
-244,29,775,-346
-264,137,804,-304
-247,-1335,902,-307
-229,-1708,998,-296
-247,-1008,983,-307
-240,330,1004,-346
-255,27,1153,-311
-253,-1324,1304,-290
-270,-2271,1286,-277
-250,-3468,1124,-273
-257,-3326,1043,-276
-284,-3392,1085,-327
-240,-3502,1150,-338
-259,-2569,1227,-304
-260,-2096,1221,-315
-225,-1433,1219,-338
-221,-1493,1092,-352
-257,-1243,1031,-372
-248,-486,1016,-358
-247,-512,930,-354
-249,-316,843,-366
-249,-360,868,-394
-278,-288,882,-376
-308,-127,732,-379
-264,-389,549,-414
-244,-95,452,-414
-280,547,496,-406
-258,1241,581,-366
-289,1694,586,-377
-294,1113,485,-396
-274,326,363,-385
-283,-32,259,-383
-274,-248,205,-391
-290,-429,167,-417
