amp,freq
22,8000.0
6,8000.0
10,8000.0
18,5333.333333333333
28,5333.333333333333
16,3200.0
20,3200.0
10,3200.0
1,3200.0
11,3200.0
9,3200.0
17,5333.333333333333
11,5333.333333333333
19,8000.0
17,8000.0
50,5333.333333333333
25,5333.333333333333
31,5333.333333333333
19,5333.333333333333
28,5333.333333333333
19,5333.333333333333
38,4000.0
14,4000.0
22,4000.0
5,4000.0
16,4000.0
11,4000.0
6,2666.6666666666665
21,2666.6666666666665
20,5333.333333333333
30,5333.333333333333
9,5333.333333333333
23,5333.333333333333
12,5333.333333333333
18,5333.333333333333
0,3200.0
17,3200.0
7,3200.0
2,3200.0
40,3200.0
26,3200.0
2,1230.7692307692307
17,1230.7692307692307
5,3200.0
23,3200.0
1,4000.0
0,4000.0
2,8000.0
8,8000.0
36,2666.6666666666665
33,2666.6666666666665
41,5333.333333333333
2,5333.333333333333
18,1600.0
8,1600.0
29,3200.0
25,3200.0
11,941.1764705882352
3,941.1764705882352
20,3200.0
23,3200.0
11,4000.0
28,4000.0
21,5333.333333333333
30,5333.333333333333
29,5333.333333333333
31,5333.333333333333
5,3200.0
14,3200.0
16,5333.333333333333
15,5333.333333333333
41,3200.0
18,3200.0
22,4000.0
17,4000.0
24,8000.0
15,8000.0
23,8000.0
6,8000.0
9,5333.333333333333
12,5333.333333333333
9,4000.0
26,4000.0
12,5333.333333333333
18,5333.333333333333
9,5333.333333333333
11,5333.333333333333
8,8000.0
10,8000.0
11,4000.0
7,4000.0
16,5333.333333333333
17,5333.333333333333
25,2285.714285714286
13,2285.714285714286
3,2666.6666666666665
17,2666.6666666666665
2,4000.0
7,4000.0
7,3200.0
16,3200.0
1,2666.6666666666665
15,2666.6666666666665
2,5333.333333333333
24,5333.333333333333
4,3200.0
22,3200.0
20,5333.333333333333
30,5333.333333333333
6,3200.0
21,3200.0
13,3200.0
20,3200.0
10,3200.0
5,3200.0
1,8000.0
14,8000.0
6,5333.333333333333
12,5333.333333333333
6,4000.0
15,4000.0
7,8000.0
10,8000.0
2,5333.333333333333
16,5333.333333333333
9,2666.6666666666665
18,2666.6666666666665
3,2666.6666666666665
26,2666.6666666666665
14,5333.333333333333
19,5333.333333333333
2,4000.0
7,4000.0
0,5333.333333333333
8,5333.333333333333
17,4000.0
1,4000.0
16,3200.0
19,3200.0
12,2285.714285714286
16,2285.714285714286
16,2666.6666666666665
8,2666.6666666666665
22,4000.0
2,4000.0
12,5333.333333333333
15,5333.333333333333
7,3200.0
2,3200.0
10,4000.0
16,4000.0
18,4000.0
7,4000.0
17,2666.6666666666665
0,2666.6666666666665
19,3200.0
2,3200.0
9,5333.333333333333
25,5333.333333333333
5,2000.0
22,2000.0
14,2000.0
21,2000.0
13,4000.0
19,4000.0
13,8000.0
23,8000.0
12,4000.0
4,4000.0
29,4000.0
13,4000.0
11,1777.7777777777778
21,1777.7777777777778
14,4000.0
28,4000.0
15,8000.0
24,8000.0
7,5333.333333333333
18,5333.333333333333
8,3200.0
17,3200.0
1,2666.6666666666665
12,2666.6666666666665
5,5333.333333333333
20,5333.333333333333
3,5333.333333333333
14,5333.333333333333
33,3200.0
20,3200.0
27,5333.333333333333
11,5333.333333333333
8,3200.0
15,3200.0
27,2666.6666666666665
17,2666.6666666666665
35,3200.0
30,3200.0
37,8000.0
24,8000.0
46,2285.714285714286
15,2285.714285714286
7,1454.5454545454545
13,1454.5454545454545
11,8000.0
14,8000.0
6,5333.333333333333
22,5333.333333333333
23,1777.7777777777778
4,1777.7777777777778
5,4000.0
1,4000.0
3,4000.0
1,4000.0
6,5333.333333333333
17,5333.333333333333
7,4000.0
13,4000.0
11,5333.333333333333
18,5333.333333333333
11,5333.333333333333
17,5333.333333333333
7,5333.333333333333
30,5333.333333333333
13,3200.0
19,3200.0
0,4000.0
20,4000.0
6,4000.0
1,4000.0
8,3200.0
6,3200.0
24,5333.333333333333
1,5333.333333333333
18,3200.0
12,3200.0
2,2285.714285714286
18,2285.714285714286
5,3200.0
14,3200.0
4,5333.333333333333
5,5333.333333333333
20,4000.0
16,4000.0
9,1454.5454545454545
8,1454.5454545454545
10,8000.0
7,8000.0
9,8000.0
8,8000.0
17,5333.333333333333
7,5333.333333333333
30,4000.0
24,4000.0
25,4000.0
5,4000.0
6,5333.333333333333
3,5333.333333333333
4,8000.0
21,8000.0
20,5333.333333333333
36,5333.333333333333
11,2666.6666666666665
17,2666.6666666666665
9,2000.0
8,2000.0
68,3200.0
30,3200.0
31,5333.333333333333
21,5333.333333333333
24,5333.333333333333
18,5333.333333333333
15,1600.0
30,1600.0
12,1777.7777777777778
28,1777.7777777777778
27,4000.0
35,4000.0
9,4000.0
15,4000.0
6,8000.0
15,8000.0
0,8000.0
15,8000.0
5,3200.0
7,3200.0
35,4000.0
19,4000.0
28,5333.333333333333
26,5333.333333333333
50,5333.333333333333
42,5333.333333333333
57,5333.333333333333
7,5333.333333333333
9,2285.714285714286
