Q1,Q2,Q3,Q4
0,1983,-427,-77
0,817,-369,-66
0,568,1268,-66
0,995,-696,-57
0,1314,-81,-29
0,834,1692,-25
0,411,-242,-37
0,408,-177,-21
0,132,1029,-18
0,-651,934,-13
0,-1894,-752,-3
0,-2688,874,-30
0,-3035,1320,-17
0,-3540,-297,-29
0,-4239,314,-33
0,-4652,749,-15
0,-4183,127,-12
0,-3022,-583,-5
0,-2222,469,1
0,-1714,295,-13
0,-935,-1789,-4
0,-45,1730,-6
0,826,-887,-22
0,1035,-483,-8
0,790,236,-21
0,764,381,-18
0,623,10,-17
0,617,-1473,-30
0,131,2274,-12
0,-448,-1131,-7
0,-497,-332,-23
0,-538,85,-25
0,-464,314,-37
0,-517,-146,-41
0,-660,-614,-30
0,-567,1669,-32
0,-537,-1092,-39
0,-755,351,-27
0,-856,306,-37
0,-965,-969,-42
0,-864,-206,-27
0,-867,1024,-55
0,-963,-425,-59
0,-755,-774,-78
0,-522,704,-86
0,-138,-442,-92
0,298,1077,-87
0,641,-1429,-58
0,1133,420,-81
0,1622,317,-77
0,1874,-384,-72
0,2000,-835,-58
0,2080,237,-38
0,2076,785,-42
0,2073,-1929,-82
0,1946,844,-60
0,1689,-741,-63
0,1627,-277,-94
0,1623,-379,-82
0,1564,-780,-93
0,1630,-433,-72
0,1631,-315,-74
0,1751,-316,-70
0,2051,-186,-72
0,2158,-790,-76
0,2287,112,-92
0,2346,-81,-74
0,2442,-561,-70
0,2636,595,-73
0,2619,-1219,-57
0,2709,1075,-70
0,2878,-783,-74
0,2946,-561,-79
0,3108,1227,-84
0,3188,-387,-75
0,3330,-969,-66
0,3656,907,-78
0,4001,-484,-77
0,4078,-306,-69
0,3936,596,-55
0,3462,-1097,-46
0,2136,1738,-45
0,299,-1685,-42
0,-1657,1386,-17
0,-3334,-533,-27
0,-4281,-800,-43
0,-4750,1373,-72
0,-5211,-1717,-97
0,-5479,269,-105
0,-5543,284,-134
0,-5116,41,-139
