a0003,a0004,a0005,a0006
0,-6.0,-2.0,2.0
0,-9.0,-4.0,3.0
-2,-7.0,-3.0,2.0
0,-8.0,-3.0,2.0
2,-10.0,-2.0,2.0
0,-9.0,-1.0,2.0
0,-8.0,-3.0,2.0
1,-8.0,-3.0,2.0
1,-8.0,-2.0,2.0
0,-8.0,-3.0,2.0
0,-8.0,-2.0,2.0
0,-8.0,-1.0,2.0
0,-9.0,-1.0,0.0
0,-8.0,-1.0,0.0
0,-8.0,-1.0,0.0
0,-8.0,-1.0,2.0
0,-8.0,-1.0,1.0
0,-8.0,-1.0,0.0
0,-8.0,0.0,1.0
-1,-8.0,-1.0,0.0
-1,-8.0,0.0,0.0
1,-3.0,1.0,0.0
0,1.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
