amp,freq
3,130.08130081300814
4,3200.0
3,3200.0
3,2285.714285714286
2,2285.714285714286
4,3200.0
5,3200.0
10,2285.714285714286
13,4000.0
28,4000.0
46,1230.7692307692307
40,5333.333333333333
43,5333.333333333333
43,8000.0
46,2666.6666666666665
48,5333.333333333333
44,8000.0
42,4000.0
34,2285.714285714286
53,941.1764705882352
40,1454.5454545454545
47,3200.0
46,5333.333333333333
47,4000.0
40,5333.333333333333
37,5333.333333333333
27,1454.5454545454545
30,5333.333333333333
28,2666.6666666666665
28,8000.0
6,1230.7692307692307
6,8000.0
10,2666.6666666666665
4,5333.333333333333
0,5333.333333333333
5,3200.0
14,3200.0
3,2000.0
16,2000.0
25,2000.0
37,2000.0
34,2000.0
46,2000.0
45,2000.0
39,2000.0
47,2000.0
39,2000.0
34,2000.0
39,2000.0
37,2000.0
38,2000.0
33,2000.0
52,2000.0
35,2000.0
55,2000.0
45,2000.0
43,2000.0
39,2000.0
41,2000.0
44,2000.0
41,2000.0
32,2000.0
25,2000.0
25,2000.0
19,2000.0
22,2000.0
16,2000.0
22,2000.0
21,2000.0
20,2000.0
21,2000.0
19,2000.0
8,2000.0
8,2000.0
6,109.58904109589041
5,4000.0
8,3200.0
16,2000.0
17,5333.333333333333
33,2285.714285714286
31,4000.0
34,3200.0
45,5333.333333333333
48,5333.333333333333
44,5333.333333333333
43,3200.0
34,5333.333333333333
55,727.2727272727273
40,2666.6666666666665
49,1230.7692307692307
47,3200.0
45,5333.333333333333
41,1600.0
37,8000.0
37,2666.6666666666665
29,3200.0
13,1600.0
14,8000.0
9,5333.333333333333
13,5333.333333333333
6,5333.333333333333
2,1230.7692307692307
10,1230.7692307692307
17,1230.7692307692307
21,1230.7692307692307
24,1230.7692307692307
22,1230.7692307692307
21,1230.7692307692307
33,1230.7692307692307
42,1230.7692307692307
40,1230.7692307692307
51,1230.7692307692307
57,1230.7692307692307
48,1230.7692307692307
48,1230.7692307692307
49,1230.7692307692307
44,1230.7692307692307
43,1230.7692307692307
65,1230.7692307692307
51,1230.7692307692307
61,1230.7692307692307
48,1230.7692307692307
49,1230.7692307692307
49,1230.7692307692307
40,1230.7692307692307
34,1230.7692307692307
35,1230.7692307692307
30,1230.7692307692307
26,1230.7692307692307
20,1230.7692307692307
19,1230.7692307692307
18,1230.7692307692307
13,1230.7692307692307
5,1230.7692307692307
2,101.91082802547771
2,101.91082802547771
0,101.91082802547771
5,2666.6666666666665
4,8000.0
7,5333.333333333333
17,2285.714285714286
2,2285.714285714286
22,2666.6666666666665
21,5333.333333333333
26,2285.714285714286
24,5333.333333333333
29,4000.0
39,3200.0
43,5333.333333333333
42,5333.333333333333
42,5333.333333333333
41,5333.333333333333
37,1777.7777777777778
36,3200.0
36,8000.0
29,1142.857142857143
56,4000.0
46,2000.0
31,1142.857142857143
27,4000.0
33,1600.0
21,4000.0
24,4000.0
7,1454.5454545454545
5,1454.5454545454545
10,1454.5454545454545
9,1454.5454545454545
10,1454.5454545454545
1,666.6666666666666
16,666.6666666666666
22,666.6666666666666
20,666.6666666666666
36,666.6666666666666
37,666.6666666666666
41,666.6666666666666
43,666.6666666666666
47,666.6666666666666
48,666.6666666666666
48,666.6666666666666
52,666.6666666666666
46,666.6666666666666
48,666.6666666666666
47,666.6666666666666
42,666.6666666666666
42,666.6666666666666
61,666.6666666666666
39,666.6666666666666
55,666.6666666666666
