amp,freq
0,2666.6666666666665
4,3200.0
118,3200.0
157,3200.0
147,3200.0
69,3200.0
12,888.8888888888889
64,888.8888888888889
81,4000.0
87,4000.0
85,4000.0
143,4000.0
82,4000.0
92,4000.0
77,3200.0
191,4000.0
169,3200.0
240,5333.333333333333
145,4000.0
64,4000.0
103,4000.0
99,4000.0
22,2666.6666666666665
82,2666.6666666666665
66,1454.5454545454545
149,1454.5454545454545
175,1454.5454545454545
29,2000.0
69,2000.0
1,3200.0
125,3200.0
126,3200.0
54,1333.3333333333333
103,1333.3333333333333
10,4000.0
252,4000.0
201,4000.0
267,4000.0
53,941.1764705882352
60,941.1764705882352
33,4000.0
150,4000.0
128,4000.0
90,4000.0
45,1142.857142857143
131,4000.0
84,5333.333333333333
68,5333.333333333333
32,2285.714285714286
93,2285.714285714286
146,1777.7777777777778
130,5333.333333333333
126,5333.333333333333
34,5333.333333333333
151,3200.0
71,3200.0
3,1777.7777777777778
78,1777.7777777777778
66,5333.333333333333
91,5333.333333333333
19,3200.0
33,3200.0
120,2666.6666666666665
18,2285.714285714286
175,2285.714285714286
132,2285.714285714286
197,2285.714285714286
152,2285.714285714286
22,761.9047619047619
83,761.9047619047619
17,2666.6666666666665
103,2666.6666666666665
118,2666.6666666666665
14,2000.0
39,2000.0
102,4000.0
77,4000.0
68,3200.0
134,3200.0
114,3200.0
88,3200.0
47,842.1052631578947
35,842.1052631578947
62,2285.714285714286
43,2285.714285714286
59,3200.0
45,3200.0
103,4000.0
47,4000.0
30,4000.0
34,4000.0
69,5333.333333333333
79,5333.333333333333
155,3200.0
211,5333.333333333333
67,4000.0
33,4000.0
62,4000.0
51,4000.0
67,5333.333333333333
57,4000.0
173,4000.0
4,1777.7777777777778
85,1777.7777777777778
109,1777.7777777777778
14,1777.7777777777778
127,1777.7777777777778
77,4000.0
111,4000.0
52,4000.0
76,4000.0
71,4000.0
51,4000.0
55,5333.333333333333
241,5333.333333333333
247,5333.333333333333
190,5333.333333333333
168,5333.333333333333
28,941.1764705882352
115,941.1764705882352
23,4000.0
149,4000.0
75,4000.0
292,4000.0
228,4000.0
169,4000.0
188,4000.0
109,4000.0
19,470.5882352941176
48,470.5882352941176
20,4000.0
127,4000.0
54,4000.0
11,2000.0
58,2000.0
27,4000.0
33,4000.0
20,5333.333333333333
38,8000.0
70,8000.0
85,3200.0
73,3200.0
144,2285.714285714286
124,3200.0
164,4000.0
98,4000.0
157,2000.0
117,4000.0
98,1777.7777777777778
55,4000.0
62,4000.0
3,2666.6666666666665
118,2666.6666666666665
97,2666.6666666666665
26,2000.0
147,2000.0
158,2000.0
19,1777.7777777777778
