Q1,Q2,Q3,Q4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-2,-2,-2,-2
-2,-2,-2,-2
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
0,0,0,0
2,2,2,2
4,4,4,4
5,5,5,5
8,8,8,8
12,12,12,12
14,14,14,14
11,11,11,11
6,6,6,6
1,1,1,1
-8,-8,-8,-8
-18,-18,-18,-18
-23,-23,-23,-23
-25,-25,-25,-25
-22,-22,-22,-22
-11,-11,-11,-11
2,2,2,2
7,7,7,7
1,1,1,1
1,1,1,1
2,2,2,2
-1,-1,-1,-1
1,1,1,1
4,4,4,4
5,5,5,5
7,7,7,7
12,12,12,12
16,16,16,16
14,14,14,14
11,11,11,11
5,5,5,5
-2,-2,-2,-2
-13,-13,-13,-13
-20,-20,-20,-20
-23,-23,-23,-23
-22,-22,-22,-22
-15,-15,-15,-15
-4,-4,-4,-4
4,4,4,4
9,9,9,9
14,14,14,14
17,17,17,17
16,16,16,16
11,11,11,11
5,5,5,5
0,0,0,0
-2,-2,-2,-2
-5,-5,-5,-5
-6,-6,-6,-6
-6,-6,-6,-6
-6,-6,-6,-6
