Q1,Q2,Q3,Q4
-31,-862,-28,-75
-33,-888,-35,-82
-32,-927,-29,-78
-27,-950,-26,-70
-23,-932,-31,-59
-23,-885,-34,-48
-23,-850,-36,-41
-24,-846,-40,-36
-29,-891,-40,-38
-28,-979,-37,-37
-26,-1049,-36,-33
-25,-1095,-35,-43
-16,-1029,-36,-61
-17,-588,-37,-66
-23,306,-38,-74
-25,1281,-41,-87
-27,1936,-39,-89
-21,2341,-30,-84
-15,2754,-29,-86
-20,3195,-36,-91
-24,3499,-37,-88
-25,3534,-36,-82
-25,3280,-34,-90
-23,2820,-32,-99
-26,2226,-32,-101
-32,1446,-32,-96
-31,475,-31,-84
-37,-436,-30,-77
-44,-979,-27,-70
-39,-1172,-25,-76
-37,-1291,-22,-96
-35,-1456,-26,-103
-30,-1566,-31,-98
-27,-1499,-31,-90
-29,-1228,-32,-86
-33,-834,-28,-76
-33,-455,-23,-38
-36,-189,-23,10
-40,-32,-18,49
-43,-1,-19,72
-43,-135,-23,71
-37,-355,-29,53
-37,-489,-37,22
-40,-474,-36,4
-39,-389,-25,-8
-41,-282,-24,-47
-40,-152,-23,-94
-37,-17,-24,-121
-38,143,-35,-129
-35,401,-34,-125
-36,780,-24,-94
-37,1185,-16,-48
-35,1493,-14,-21
-37,1600,-23,-11
-34,1478,-30,-1
-33,1216,-24,7
-36,946,-15,3
-33,682,-10,0
-38,354,-14,-5
-36,3,-18,-20
-32,-284,-17,-22
-36,-510,-16,-8
-32,-727,-16,12
-35,-902,-13,37
-41,-928,-10,66
-36,-761,-13,85
-32,-472,-16,83
-32,-199,-12,82
-31,-58,-13,91
-31,-43,-16,104
-32,-53,-14,115
-33,-33,-8,120
-31,-43,-3,121
-32,-112,-5,111
-35,-181,-4,103
-34,-220,-1,112
-27,-269,-5,120
-25,-324,-7,122
-28,-338,-8,119
-33,-271,-7,110
-32,-82,-3,98
-25,210,-3,95
-24,493,0,104
-28,669,-1,105
-29,746,-4,100
-33,767,-5,100
-33,739,-5,92
-23,670,-6,73
-16,574,-4,61
-12,439,-2,64
-14,246,-5,61
-22,28,-2,48
-24,-165,4,34
-24,-323,2,16
-21,-434,1,-2
-16,-460,-3,-9
-15,-385,-6,-9
-17,-252,-5,-12
-20,-121,-1,-18
-22,-20,8,-26
-19,12,8,-28
-16,27,1,-30
-18,175,0,-26
-19,408,4,-7
-16,444,9,7
-17,206,11,13
-10,9,8,16
-3,41,11,28
-8,79,17,48
-12,-40,20,48
-14,-140,25,50
-19,-57,21,58
-14,141,15,57
-5,394,21,56
-3,676,26,51
-10,885,25,52
-11,986,28,61
-10,1096,27,63
-10,1279,28,58
-6,1304,29,44
-6,992,32,26
-6,592,43,19
2,373,42,9
4,196,38,0
0,-144,45,6
2,-533,43,3
-3,-755,38,-4
-9,-775,37,-4
-5,-701,37,-4
-1,-625,39,-1
2,-570,37,0
6,-484,39,3
6,-293,40,3
3,-72,36,-6
2,45,33,-7
7,56,32,-6
12,42,35,2
9,72,36,9
12,130,32,10
16,129,34,14
18,40,39,8
19,-49,35,5
20,-31,28,9
20,58,28,6
15,73,30,8
17,-5,30,8
20,-45,33,0
19,-16,34,-5
22,-13,32,-8
23,-83,35,-9
28,-182,34,-15
31,-285,27,-25
29,-378,34,-30
37,-421,38,-34
32,-445,37,-32
22,-517,53,-34
31,-588,61,-47
32,-553,49,-54
24,-451,42,-62
23,-405,42,-78
22,-409,42,-91
24,-395,47,-98
30,-362,51,-105
33,-341,52,-114
30,-339,48,-120
30,-377,46,-127
31,-465,49,-132
27,-546,54,-124
27,-593,55,-120
25,-644,50,-124
27,-727,50,-124
31,-799,43,-130
24,-798,32,-131
25,-765,47,-122
28,-745,67,-120
22,-720,61,-125
21,-710,46,-123
23,-719,42,-116
22,-703,50,-119
17,-676,56,-123
12,-711,55,-112
14,-815,51,-94
18,-926,46,-86
20,-1025,43,-83
24,-1141,44,-84
32,-1247,51,-86
37,-1315,58,-89
43,-1365,55,-101
43,-1266,46,-102
36,-753,42,-88
35,199,45,-80
31,1233,52,-78
27,2022,54,-80
29,2552,54,-77
31,2932,50,-67
30,3207,44,-53
30,3318,43,-40
36,3166,40,-54
43,2734,41,-85
46,2170,40,-97
46,1617,32,-93
41,983,37,-90
38,165,46,-89
43,-661,46,-90
46,-1158,42,-88
42,-1215,33,-80
41,-1051,28,-70
40,-897,31,-67
40,-816,36,-73
40,-750,38,-78
39,-619,33,-79
42,-445,28,-84
44,-373,31,-89
41,-446,37,-84
39,-518,37,-68
36,-517,28,-61
39,-559,21,-51
47,-739,23,-31
50,-935,26,-30
44,-962,28,-27
38,-767,31,-8
40,-398,29,-1
43,25,25,1
40,388,25,8
43,677,23,22
44,927,24,32
41,1112,26,26
38,1180,26,17
36,1146,30,19
34,1059,32,25
32,921,31,37
36,697,27,82
45,404,26,116
46,94,24,81
47,-194,15,51
48,-403,13,82
41,-468,15,97
31,-402,15,65
29,-273,17,40
36,-136,21,36
42,-58,21,30
45,-59,19,49
42,-85,21,91
41,-103,28,101
43,-142,33,72
39,-247,34,39
38,-398,34,24
38,-517,39,37
26,-594,46,60
21,-665,58,86
30,-713,55,101
35,-688,65,94
36,-541,79,87
36,-268,86,84
32,30,122,89
32,248,104,111
35,384,542,115
32,491,1588,100
30,579,1395,108
27,604,-359,124
23,532,-985,123
26,400,36,118
26,275,533,121
19,171,30,117
20,54,-377,109
22,-70,-370,125
15,-166,-286,137
12,-171,-229,117
15,-75,-111,109
16,48,-128,111
17,133,-390,117
19,174,-515,137
19,186,-420,144
10,180,-308,133
5,139,-66,125
12,53,136,120
15,-57,-3,116
11,-177,-135,105
11,-270,-21,92
14,-330,-125,96
13,-372,-364,106
10,-333,-207,107
10,-155,-106,111
7,115,-228,107
1,368,32,98
5,536,169,104
8,597,-134,102
5,581,-109,83
7,547,161,60
13,493,137,48
12,389,-135,55
9,269,-252,55
8,186,-77,59
8,132,-105,82
2,75,-99,81
-3,35,367,39
1,60,429,19
2,160,-37,47
-2,275,-141,50
-2,363,81,37
-8,410,214,67
-14,391,-27,84
-12,297,-506,64
-8,174,-112,56
-11,78,1217,58
-16,-18,1563,60
-19,-104,87,67
-20,-113,-1126,83
-19,-54,-231,104
-15,0,853,80
-13,27,-23,35
