Q1,Q2,Q3,Q4
-11,952,175,-675
-15,1331,-700,-473
-4,1238,-788,-276
3,859,-107,-96
-2,634,577,100
-7,738,687,299
-12,911,364,428
-17,761,100,497
-24,295,157,550
-35,-66,328,562
-32,-102,249,561
-15,16,-106,578
-3,67,-365,580
0,34,-231,551
-7,27,68,531
-15,21,153,555
-15,-199,43,593
-16,-696,13,610
-14,-1129,129,632
-6,-1102,123,655
-9,-664,-190,630
-15,-278,-599,572
-9,-229,-730,522
-8,-358,-458,432
-12,-470,-3,267
-20,-385,288,101
-27,-193,219,-28
-19,-219,-80,-148
-3,-230,-315,-271
8,-121,-380,-377
16,162,-385,-453
16,1222,-425,-508
12,2209,-456,-524
14,1614,-393,-482
9,97,-273,-438
1,-533,-192,-431
1,280,-170,-416
3,989,-183,-379
12,791,-222,-368
21,1159,-302,-378
19,2038,-413,-388
17,1517,-514,-413
15,-42,-532,-441
15,-261,-431,-444
23,858,-260,-422
32,1121,-99,-393
39,71,-24,-364
42,-715,-63,-297
31,-243,-172,-187
26,465,-268,-73
32,314,-226,54
28,-64,-34,183
24,-26,203,273
24,95,473,414
23,-265,721,642
26,-1193,747,780
27,-1726,482,778
26,-1120,264,793
25,-220,493,873
25,13,925,948
26,-206,1066,992
24,-456,925,1012
20,-782,792,974
17,-1178,754,849
19,-1320,688,735
24,-978,659,719
24,-556,758,663
23,-531,772,493
26,-677,574,370
25,-711,319,328
20,-578,203,240
21,-248,248,106
25,-91,289,-17
24,-395,172,-133
27,-818,-49,-225
29,-913,-177,-261
21,-663,-216,-280
21,-402,-284,-353
34,-297,-302,-467
42,-240,-185,-540
45,-191,-72,-563
52,-326,-152,-593
53,-735,-349,-620
48,-1158,-444,-639
36,-1323,-417,-702
26,-1218,-338,-755
27,-1040,-249,-731
30,-1099,-217,-712
37,-1304,-258,-746
43,-1385,-301,-754
39,-1553,-276,-691
43,-1218,-215,-621
40,517,-163,-597
29,2433,-119,-565
27,2483,-138,-494
28,460,-235,-434
30,-1236,-300,-367
34,-545,-255,-247
32,1154,-161,-153
31,1840,-132,-137
38,1740,-141,-121
47,1974,-122,-55
47,2440,-158,18
39,2224,-284,50
39,1398,-341,62
43,1058,-248,85
44,1790,-170,83
40,2388,-217,54
37,1527,-274,34
34,100,-263,-23
32,-58,-257,-119
37,1199,-275,-180
42,2063,-262,-218
45,1488,-242,-282
50,697,-289,-367
50,691,-370,-449
47,566,-385,-521
41,-589,-318,-581
36,-1849,-242,-619
29,-1622,-211,-644
29,-66,-224,-707
37,908,-255,-795
40,105,-284,-853
37,-1396,-319,-908
26,-1821,-350,-1003
14,-1141,-325,-1107
14,-710,-258,-1196
18,-1168,-233,-1286
23,-1671,-274,-1398
20,-1419,-330,-1514
13,-983,-359,-1601
21,-993,-392,-1688
33,-1026,-440,-1694
32,-548,-464,-1428
22,111,-474,-952
15,162,-490,-483
11,-490,-506,-87
9,-1061,-497,256
7,-882,-484,586
8,-190,-525,970
16,392,-592,1373
24,694,-651,1675
33,906,-702,1817
40,1093,-728,1813
34,998,-742,1783
20,570,-752,1761
4,296,-775,1640
1,480,-806,1474
13,868,-810,1380
26,1033,-831,1377
34,828,-863,1455
28,533,-880,1541
17,516,-910,1563
17,796,-728,1546
21,1027,30,1572
22,849,1325,1653
18,279,2235,1726
12,-285,1707,1702
16,-494,167,1553
14,-391,-742,1321
5,-226,3,1002
4,-120,1509,639
0,-68,2097,312
-1,-83,1505,-19
7,-287,869,-361
13,-726,1085,-634
16,-1105,1621,-833
18,-1086,1355,-984
17,-751,341,-1093
22,-522,-301,-1153
23,-598,106,-1143
11,-702,908,-1076
-1,-612,1069,-960
3,-329,605,-825
13,-171,340,-773
20,-208,728,-835
19,215,1182,-905
10,493,845,-921
6,249,-197,-937
6,813,-959,-966
3,1650,-643,-998
5,1332,356,-1024
4,244,936,-995
0,2,683,-898
-1,1115,96,-749
7,1388,-113,-568
20,341,133,-368
19,381,287,-103
0,1477,59,199
-13,1253,-282,449
-12,-77,-305,627
-10,-178,8,748
-9,742,219,829
-9,792,106,889
-8,-212,-89,930
-3,-855,-54,921
1,-296,93,847
0,323,-1,739
-9,91,-366,636
-19,-341,-707,562
-18,-457,-677,508
-18,-269,-247,477
-19,-319,209,498
-14,-999,327,524
-23,-1379,48,536
