Q1,Q2,Q3,Q4
282,-249,404,225
256,-243,403,206
256,-93,398,210
301,21,405,225
256,35,388,224
299,108,386,218
266,230,387,222
293,252,376,226
269,223,353,227
285,299,331,222
279,457,332,225
281,517,323,232
283,495,336,235
270,553,321,224
259,607,310,218
262,589,298,223
268,565,296,217
265,606,296,227
279,701,286,224
256,693,256,214
262,637,266,216
239,645,279,217
265,662,275,224
254,628,283,203
269,565,274,214
270,563,287,218
272,599,274,198
262,572,276,214
264,515,287,214
258,499,282,209
264,478,283,201
258,408,290,202
242,345,298,204
250,356,300,207
270,337,302,208
270,309,303,201
244,272,298,200
261,248,281,202
263,236,281,213
267,158,283,218
262,143,283,226
271,165,280,238
265,161,261,233
280,143,248,220
262,148,239,225
269,157,229,234
267,136,228,221
261,99,226,224
259,110,213,221
246,138,210,226
253,143,212,228
248,133,199,219
258,142,210,216
262,161,208,218
267,145,201,233
267,155,212,232
266,178,206,238
263,199,210,223
246,183,213,215
254,203,196,218
262,236,202,222
258,240,206,222
257,213,200,215
253,218,219,221
252,253,219,211
252,241,216,202
259,247,212,216
270,239,218,218
263,242,217,206
261,217,200,201
259,202,198,209
249,198,181,213
255,170,110,210
249,60,-47,203
260,-132,-103,203
254,-132,90,215
249,157,258,236
240,263,154,235
232,-41,83,230
242,-319,192,246
237,-337,181,243
237,-192,75,250
239,-56,89,234
241,-31,211,236
249,-71,206,235
251,-134,122,220
243,-300,125,231
242,-323,173,242
249,-233,205,234
244,-73,178,221
243,71,150,227
254,21,155,232
246,-74,166,233
253,-101,103,229
246,-80,79,232
246,18,134,238
263,211,152,242
268,222,112,233
268,202,102,224
267,256,132,235
266,290,122,238
248,323,49,248
257,423,-37,244
259,494,-97,229
256,548,-52,246
257,636,142,240
237,731,180,237
242,832,105,234
237,869,208,230
252,850,326,232
276,878,194,227
261,916,29,234
264,915,111,241
246,963,197,237
244,939,128,238
258,908,74,244
243,998,168,243
240,997,250,240
244,874,225,241
238,745,165,252
236,646,116,253
243,703,212,254
260,761,228,251
252,667,115,247
243,538,161,244
242,495,303,238
246,369,322,246
246,286,246,239
237,225,283,236
250,196,381,235
244,234,338,234
247,117,260,232
243,4,286,221
249,-32,322,225
265,-104,332,214
269,-185,365,226
264,-151,365,219
262,-140,369,232
260,-151,459,237
245,-185,458,223
242,-215,388,228
234,-207,447,209
241,-210,497,215
238,-234,441,212
228,-202,405,214
236,-133,461,212
221,-97,474,210
220,-65,417,219
225,-25,412,217
227,11,459,232
229,22,470,228
236,54,409,220
232,146,363,227
239,250,368,209
247,250,382,212
239,256,318,208
251,319,276,205
249,340,310,211
246,344,295,207
232,413,210,215
236,479,171,210
238,508,213,224
242,509,258,225
234,492,209,208
226,507,157,235
221,502,175,234
218,501,199,218
219,524,160,226
214,537,108,226
219,509,139,234
224,484,194,231
224,443,186,228
220,421,145,225
221,422,148,221
223,391,198,225
219,391,227,228
218,379,170,225
227,336,165,212
234,297,212,219
233,278,219,226
222,238,172,213
228,208,148,204
215,197,197,208
212,200,219,211
215,183,208,204
208,132,236,208
207,108,194,213
208,108,158,229
217,93,237,222
211,72,251,223
222,88,168,214
217,72,175,207
210,85,257,217
215,104,227,219
245,96,165,235
253,98,192,212
238,89,237,212
245,111,238,211
241,139,180,212
239,154,137,203
222,184,199,208
227,209,213,211
221,217,151,208
227,212,173,214
235,240,243,213
226,279,202,219
227,298,169,207
216,315,185,211
